depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,106,127,106,127,106,127,0.0021507,0.0428279,0,106,78,57,57
1,2,0,119,138,115,123,123,135,0.0044259,0.0621192,27,76,90,71,47
2,4,0,136,156.25,113,113,158,183,0.0103846,0.126621,32,85,105,85,55
3,8,0,126.25,142.25,45,45,180,186,0.0128072,0.192125,30,75,98,82,49
4,16,0,127,144.438,28,28,231,231,0.0298481,0.431267,29,84,100,83,55
5,32,0,121.312,137.438,25,25,224,224,0.0496932,0.747545,31,74,94,78,48
6,64,1,112.746,127.937,7,7,226,226,0.091896,1.36884,29,70,87,72,45
7,126,12,107.211,121.702,5,5,223,223,0.166713,2.47636,25,70,82,68,45
8,228,27,103.627,117.443,9,9,250,250,0.302428,4.50199,22,73,79,65,47
9,402,39,96.8182,109.868,5,5,246,246,0.513507,7.64959,20,69,73,60,44
10,726,94,89.7294,101.972,5,5,272,272,0.803,12.3278,18,64,67,55,40
11,1264,219,84.1464,95.7904,3,3,298,298,1.26036,19.9063,16,61,63,51,38
12,2090,384,79.9795,91.1589,3,3,313,313,1.95699,32.3203,16,58,59,48,36
13,3400,716,76.0898,86.7668,3,3,319,319,2.91643,48.7748,15,55,56,46,34
14,5092,1188,75.6155,86.1491,3,3,338,338,4.18199,70.0994,15,55,56,45,34
15,7482,1743,73.1627,83.3715,3,3,340,340,5.90942,99.3323,15,53,54,43,33
16,10540,2501,71.8853,81.9606,3,3,363,363,8.20792,138.945,15,53,53,43,32
17,12724,3072,72.6629,82.7848,3,3,345,352,10.109,169.765,15,53,53,43,32
18,16774,4116,71.1583,81.0352,3,3,336,336,14.2332,222.033,15,51,52,42,32
19,20814,5322,70.4766,80.206,3,3,352,352,16.8315,272.678,15,51,51,42,31
20,24654,6388,69.4896,79.1322,3,3,354,354,19.9838,323.261,15,50,51,41,31
21,26394,6719,70.4978,80.1472,3,3,360,360,20.9476,362.959,16,50,51,42,31
22,26964,6924,70.8191,80.4127,3,3,396,396,24.3333,390.78,17,50,52,42,31
23,27430,7009,71.1692,80.7084,3,3,334,334,26.7848,423.789,17,50,52,42,31
24,28106,7331,71.1125,80.6057,3,3,335,335,30.026,827.667,17,50,52,42,31
25,3111,597,82.5088,92.7136,3,3,302,302,4.45774,150.618,22,56,61,51,36
