depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,705,962,705,962,705,962,0.0897096,0.286072,0,705,434,179,179,0
1,2,0,620,815,585,655,655,773,0.109646,0.391656,0,620,359,160,160,0
2,4,0,515.75,682.25,440,483,615,615,0.15426,0.620154,0,515,294,127,127,0
3,8,0,428.625,567.5,357,373,556,556,0.229542,0.999769,0,428,233,92,92,0
4,16,0,387.438,515.188,286,303,500,500,0.391716,1.64103,0,387,207,77,77,0
5,32,0,347.031,461.031,217,250,480,480,0.664452,2.85492,0,347,181,66,66,0
6,64,0,313.391,415.812,174,190,471,471,1.1233,5.40898,0,313,162,57,57,0
7,128,0,281.305,373.242,142,158,410,410,1.90075,9.5226,0,281,143,49,49,0
8,256,0,254.715,337.832,90,112,469,469,3.32819,17.0873,0,254,129,44,44,0
9,512,0,236.244,312.316,65,73,456,456,6.1878,31.8594,0,236,120,41,41,0
10,1024,0,220.222,289.444,45,45,454,454,11.3519,59.1197,0,220,112,41,41,0
11,1954,0,207.275,270.617,35,35,419,419,20.4634,106.432,0,207,106,40,40,0
12,3546,0,191.397,249.15,4,5,428,428,34.6709,178.827,0,191,98,37,37,0
13,5940,0,175.058,227.721,4,4,422,422,52.8825,273.541,0,175,89,34,34,0
14,8462,0,161.729,210.672,4,4,430,430,69.7814,361.578,0,161,82,31,31,0
15,8998,0,148.62,194.051,4,4,380,380,66.7541,349.922,0,148,74,26,26,0
16,9820,0,136.616,178.494,4,4,353,353,65.6056,347.896,0,136,67,23,23,0
17,10858,0,125.344,164.111,4,4,350,350,66.8048,354.292,0,125,61,21,21,0
18,11122,0,113.701,148.992,4,4,312,312,59.0973,325.284,0,113,55,19,19,0
19,8360,0,96.5798,125.96,4,4,281,281,35.7309,204.836,0,96,46,15,15,0
20,6454,0,84.5795,109.855,4,4,242,242,23.2113,136.843,0,84,40,13,13,0
21,4686,0,68.153,87.7324,4,4,228,228,12.9346,79.502,0,68,31,10,10,0
22,4136,0,59.8697,77.2314,4,4,225,225,9.72196,61.7053,0,59,27,9,9,0
23,3580,0,44.2598,56.4355,4,4,212,212,5.57529,38.2868,0,44,19,5,5,0
24,3170,0,32.4924,40.8987,4,4,195,195,3.08858,24.1346,0,32,12,3,3,0
25,2742,2,30.2774,38.0131,4,4,180,180,2.37643,19.2578,0,30,11,2,2,0
26,2088,2,23.8164,29.4137,4,4,153,153,1.21276,11.1765,0,23,8,1,1,0
27,1866,11,21.2604,26.3019,4,4,126,126,0.892749,8.84933,0,21,7,1,1,0
28,1678,5,16.5487,20.1859,4,4,104,104,0.490564,6.07783,0,16,5,0,0,0
29,1546,3,15.0823,18.6468,4,4,82,82,0.38483,5.0333,0,15,4,0,0,0
30,1414,13,13.3676,16.3362,4,4,66,66,0.278366,4.10292,0,13,4,0,0,0
31,1272,19,11.9314,14.9457,4,4,62,62,0.193,3.24136,0,11,3,0,0,0
32,1170,34,8.95335,11.2315,4,4,41,41,0.0906543,2.18055,0,8,2,0,0,0
33,1078,41,7.9595,10.0415,4,4,29,29,0.0598457,1.80718,0,7,2,0,0,0
34,850,125,6.12552,7.76414,4,4,27,27,0.0206243,0.949549,0,6,1,0,0,0
35,774,16,5.16755,6.53562,4,4,28,28,0.0119082,0.814719,0,5,1,0,0,0
36,614,13,7.90017,10.1747,4,4,17,17,0.0355873,1.05547,0,7,2,0,0,0
37,226,6,5.64091,7.15,4,4,11,11,0.004258,0.259787,0,5,1,0,0,0
38,172,16,5.04487,6.37821,4,4,8,8,0.00190219,0.163313,0,5,1,0,0,0
39,106,8,4,5,4,4,4,5,0,0.0840972,0,4,1,0,0,0
40,26,13,4,5,4,4,4,5,0,0.0139886,0,4,1,0,0,1
