depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,90,110,90,110,90,110,0.0048689,0.0664801,0,90,72
1,2,0,78.5,194,77,80,80,95,0.0065602,0.0850254,0,78,62
2,4,0,60.5,306,59,59,62,74,0.004718,0.101569,0,60,44
3,8,0,46.625,484,40,40,56,56,0.0070436,0.145056,0,46,32
4,16,0,38.6875,817,34,34,48,52,0.0099275,0.219134,0,38,24
5,32,0,35.1562,1495,26,26,49,49,0.0229295,0.492553,0,35,21
6,64,0,29.625,2581,21,21,44,44,0.0486841,0.984117,0,29,17
7,128,0,24.375,4303,15,15,38,38,0.0748131,1.54331,0,24,13
8,256,0,20.3984,7298,11,13,36,36,0.142058,3.04827,0,20,11
9,508,0,17.1752,12271,3,4,36,36,0.300559,4.69952,0,17,9
10,916,0,15.0207,19262,3,3,49,49,0.460064,7.43645,0,15,7
11,1254,0,13.5797,23529,3,3,49,49,0.343398,5.59387,0,13,7
12,1542,0,12.0986,25708,3,3,49,49,0.354858,5.92056,0,12,6
13,1414,0,10.9413,21202,3,3,53,53,0.276195,5.02082,0,10,5
14,836,0,9.00598,10230,3,3,53,53,0.120123,2.40053,0,9,4
15,458,0,8.19869,5068,3,3,41,41,0.0555325,1.18107,0,8,4
16,166,0,9.24699,2039,3,3,39,39,0.0239309,0.482314,0,9,4
17,110,0,8.87273,1303,3,3,37,37,0.0151168,0.30769,0,8,4
18,94,1,7.44681,948,3,3,16,16,0.0094626,0.215436,0,7,3
19,84,0,7.4881,860,3,3,18,18,0.0089884,0.206561,0,7,3
20,84,5,6.44048,749,3,3,21,21,0.0070583,0.171457,0,6,3
21,76,2,6.07895,641,3,3,14,14,0.0058186,0.149172,0,6,2
22,62,6,4.43548,379,3,3,13,13,0.0023648,0.0787958,0,4,2
23,58,4,4.36207,346,3,3,14,14,0.0019534,0.0728726,0,4,1
24,46,4,3.58696,227,3,3,10,10,0.0008685,0.0463042,0,3,1
25,18,2,3.11111,76,3,3,5,7,0.0001815,0.0167903,0,3,1
26,12,5,1.75,28,3,3,3,4,0,0.0091526,0,3,1
27,6,3,1.5,12,3,3,3,4,0,0.0035463,0,3,1
