depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,411,438,411,438,411,438,0.180719,0.300461,0,411,117,31,31,0
1,2,0,406,486.5,369,369,443,560,0.263629,0.443878,0,406,139,27,27,0
2,4,0,439.75,506.25,248,248,665,822,0.693866,1.0714,0,439,141,26,26,0
3,8,1,516.286,568.857,230,230,733,892,1.61975,2.46197,0,516,166,46,46,0
4,14,0,545.5,580.286,213,213,1243,1457,3.64918,5.35475,0,545,172,54,54,0
5,28,2,497.846,526.615,117,117,1128,1264,6.35618,9.14832,0,497,157,52,52,0
6,52,7,451.044,462.178,55,55,1426,1426,10.0101,14.4055,0,451,136,48,48,0
7,90,23,395.851,406.627,13,13,1405,1405,12.2034,17.9457,0,395,117,38,38,0
8,134,35,371.313,373.737,5,5,1142,1142,15.1396,22.9873,0,371,106,36,36,0
9,198,58,324.864,326.529,5,5,1216,1216,17.2731,26.8675,0,324,90,28,28,0
10,278,86,297.568,298.807,8,8,1073,1210,19.9406,31.9768,0,297,81,24,24,0
11,358,95,257.677,255.932,5,5,1015,1015,21.3349,35.4514,0,257,68,19,19,0
12,502,159,228.099,226.644,9,9,927,927,22.5647,38.8333,0,228,60,15,15,0
13,640,211,203.89,201.462,5,5,948,948,22.735,40.4252,0,203,52,12,12,0
14,802,283,179.399,176.181,5,5,752,752,22.1785,40.8935,0,179,45,10,10,0
15,954,338,156.018,153.117,5,5,678,678,20.965,40.0745,0,156,38,7,7,0
16,1132,411,135.85,133.226,5,5,775,775,19.8678,39.225,0,135,32,6,6,0
17,1316,506,113.936,112.577,5,5,478,478,15.8891,33.9507,0,113,26,4,4,0
18,1502,558,96.1049,95.0614,5,5,466,466,13.9683,31.5724,0,96,22,3,3,0
19,1670,676,79.7223,78.9859,5,5,520,520,10.3637,25.7069,0,79,17,1,1,0
20,1752,723,65.0146,65.4111,5,5,371,371,7.37621,20.2774,0,65,14,1,1,0
21,1712,738,52.2351,53.1499,5,5,325,325,4.56882,14.3294,0,52,11,0,0,0
22,1480,637,41.2088,42.6074,5,5,228,228,2.54713,9.1491,0,41,8,0,0,0
23,1244,544,30.9343,32.7557,5,5,132,132,1.16139,5.2462,0,30,6,0,0,0
24,1058,456,21.6495,23.5066,5,5,112,112,0.476174,2.92191,0,21,4,0,0,0
25,746,320,15.838,17.7653,5,5,100,100,0.186022,1.46215,0,15,3,0,0,1
26,548,231,11.1483,12.6909,5,5,63,63,0.0607045,0.728395,0,11,2,0,0,1
27,326,120,7.97087,9.21359,5,5,38,38,0.0162348,0.324207,0,7,1,0,0,1
28,142,55,6.32184,7.36782,5,5,32,32,0.0032578,0.0995401,0,6,1,0,0,1
29,36,14,6.27273,7.40909,5,5,18,18,0.000703699,0.0243536,0,6,1,0,0,1
30,8,4,7.5,8.75,5,5,11,12,0.0001864,0.0060623,0,7,1,0,0,1
31,4,1,5,6,5,5,5,6,0,0.0024749,0,5,1,0,0,1
