depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,445,571,445,571,445,571,0.0513397,0.234089,0,445,248
1,2,0,540.5,1323,422,422,659,783,0.0852833,0.273154,88,341,305
2,4,0,615.5,2982,457,457,796,953,0.228741,0.67882,91,395,353
3,8,0,649.625,6372,344,344,939,1183,0.45313,1.26221,130,351,384
4,16,0,594.563,11850,239,239,1204,1519,0.842778,2.31292,132,318,355
5,32,1,544.719,21664,98,98,1521,1862,1.55727,4.34072,132,315,335
6,62,2,573.855,43458,23,23,1900,2316,3.34591,9.57458,111,368,359
7,120,4,520.525,76054,11,11,1695,1845,6.32169,17.6061,107,343,323
8,232,8,461.349,130351,14,14,2015,2046,10.8984,31.0392,91,319,280
9,448,26,425.471,230725,7,7,2035,2062,19.1331,55.0205,82,302,263
10,840,60,376.623,382482,4,4,2647,2647,31.2839,90.0269,76,272,232
11,1542,145,337.327,627086,7,7,2303,2303,49.7436,145.712,67,252,210
12,2776,313,302.562,1.01083e+06,4,4,2050,2050,77.4929,228.238,61,233,189
13,4760,588,278.686,1.59469e+06,4,4,2167,2167,122.686,357.025,57,218,173
14,8020,1072,253.139,2.43567e+06,4,4,2262,2262,198.562,561.377,52,201,157
15,12764,1727,235.493,3.60243e+06,4,4,1976,1976,286.781,821.183,47,188,144
16,19272,2745,221.915,5.11631e+06,4,4,1822,1822,405.068,1163.36,45,180,135
17,532,2,594.423,386094,28,28,1522,1522,35.82,89.5602,128,382,339
