depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,10,14,10,14,10,14,0.0001676,0.006551,0,10,5
1,2,1,5,14,10,14,10,14,0.0001244,0.0029149,0,10,5
2,2,0,10,28,10,10,10,14,0.000252,0.0049546,0,10,5
3,4,0,9,50,8,8,10,11,0.0006235,0.0120814,0,9,4
4,8,0,8.25,92,5,5,10,10,0.0009384,0.0192011,0,8,4
5,16,0,7.5,168,5,5,10,10,0.0016776,0.0331128,0,7,3
6,32,0,6.5,292,5,5,10,10,0.0027801,0.0565622,0,6,2
7,50,0,5.24,368,3,3,9,9,0.0031964,0.0630049,0,4,2
8,38,0,4.36842,232,3,3,9,9,0.0020409,0.0405669,1,3,1
9,6,0,4.33333,38,4,4,5,7,0.0001278,0.0036123,1,2,2
10,6,3,2.16667,19,4,4,5,7,0,0.0008955,2,0,2
11,6,2,2.83333,25,4,4,5,7,3.47e-05,0.0016692,1,1,2
12,6,3,2.16667,19,4,4,5,7,0,0.0008684,2,0,2
13,6,1,3.66667,32,4,4,5,7,6.91e-05,0.0023416,1,1,2
14,8,1,3.125,35,3,3,5,7,5.11e-05,0.0025241,1,1,1
15,6,1,3.5,31,4,4,5,7,9.48e-05,0.003753,1,0,2
16,6,0,4.33333,38,4,4,5,7,8.52e-05,0.0029601,1,1,2
17,8,1,3.25,37,3,3,5,7,3.85e-05,0.002385,1,0,1
18,8,0,3.75,42,3,3,5,7,6.67e-05,0.00282,1,1,1
19,6,0,3.66667,31,3,3,5,7,5.04e-05,0.0022207,1,1,1
20,6,0,3.83333,32,3,3,5,7,5.86e-05,0.0023609,1,1,1
21,4,0,3.5,19,3,3,5,5,0.0001074,0.0025942,1,1,1
22,2,0,4,11,3,3,5,7,2.8e-05,0.0009039,2,1,1
23,2,0,3,8,3,3,3,4,2.41e-05,0.0006538,2,1,1
