depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,131,77,131,77,131,77,0.0218083,0.0627515,0,131,18,14,14
1,2,0,67.5,49,55,55,80,58,0.0275453,0.0509748,8,40,10,1,1
2,4,1,48.6667,38,39,39,55,55,0.0110189,0.0257924,6,16,7,0,0
3,6,1,34.6,30,19,19,52,50,0.0130119,0.0325996,5,14,5,0,0
4,10,2,21.5,20.625,5,5,50,50,0.0050867,0.0231511,4,6,3,0,0
5,12,2,18.2,18.2,11,11,31,31,0.0085464,0.0307357,3,8,3,0,0
6,20,7,15.9231,16.0769,5,5,25,25,0.0045036,0.019419,2,3,2,0,0
7,24,8,13.375,14.125,5,5,25,25,0.0025262,0.018677,2,2,2,0,0
8,26,10,12.125,13.3125,9,9,21,21,0.0011659,0.0092136,2,2,2,0,0
9,32,14,10.8889,11.9444,9,9,11,12,0.0008112,0.0093156,2,1,2,0,0
10,36,13,8.3913,9.3913,5,5,11,11,0.0004116,0.0080866,2,1,1,0,0
11,26,0,5,6,5,5,5,6,0.0009945,0.0112687,2,2,1,0,0
