depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,54,65,54,65,54,65,0.0007644,0.0171854,0,54,36,25,25
1,2,0,53,61,17,17,89,99,0.002181,0.0257581,5,41,38,30,26
2,4,0,53.75,62.25,18,18,85,92,0.0030338,0.0343996,17,26,37,28,11
3,8,0,52.625,61.625,15,15,98,98,0.0061761,0.0745838,14,27,36,27,13
4,16,3,52.3077,62.5385,7,7,81,98,0.0116805,0.146327,14,32,37,26,17
5,26,2,47.9583,57.0833,7,7,80,90,0.0152828,0.205526,13,29,33,24,15
6,48,8,47.575,56.875,9,9,79,90,0.0212849,0.286373,14,27,33,24,13
7,80,12,46.3382,54.8971,9,9,84,84,0.0383535,0.519487,12,30,31,23,15
8,136,14,42.7295,50.9426,3,3,79,79,0.0595658,0.808259,12,25,29,21,12
9,244,34,39.3429,47.2286,5,5,80,80,0.0956805,1.34358,11,23,26,18,11
10,404,67,37.543,45.3205,3,3,78,78,0.15511,2.07283,10,22,24,17,10
11,626,107,34.8247,42.3526,3,3,77,77,0.234153,3.03171,9,21,22,15,9
12,932,156,32.1495,39.2603,3,3,77,77,0.323964,4.12294,8,20,20,13,8
13,1340,248,29.5311,36.3864,3,3,86,86,0.413671,5.16741,8,18,18,11,7
14,1730,358,26.8724,33.3469,3,3,98,98,0.457709,5.70743,7,16,16,10,6
15,1970,477,24.1407,30.1882,3,3,80,80,0.439828,5.66135,6,15,14,8,5
16,2134,544,21.4887,27.0969,3,3,75,75,0.407034,5.27796,6,13,12,7,4
17,2166,581,19.4114,24.6019,3,3,68,68,0.369422,4.8222,5,11,11,6,4
18,2138,637,16.9554,21.7062,3,3,65,65,0.292673,3.84984,5,10,9,4,3
19,2014,658,15.3429,19.7146,3,3,68,68,0.229113,3.07379,4,9,8,4,2
20,1748,601,13.8204,17.8169,3,3,56,56,0.176979,2.35077,4,8,7,3,2
21,1368,492,12.3927,16.1084,3,3,52,52,0.116299,1.59724,3,7,6,2,1
22,1128,421,10.8076,14.2178,3,3,47,47,0.0771666,1.08863,3,6,5,2,1
23,910,339,9.21366,12.317,3,3,47,47,0.0515671,0.758838,3,5,4,1,1
24,642,249,7.82952,10.6285,3,3,35,35,0.0269386,0.42189,2,4,3,0,0
25,416,159,6.16732,8.48638,3,3,20,20,0.0126379,0.227435,2,3,2,0,0
26,248,95,4.82353,6.64706,3,3,16,16,0.0048917,0.107487,1,2,2,0,0
27,108,47,3.77049,5.13115,3,3,11,11,0.0011623,0.0331236,1,2,1,0,0
28,36,17,4,5.47368,3,3,6,7,0.0004506,0.0127149,1,2,1,0,0
29,10,5,3.4,4.6,3,3,5,7,9.13e-05,0.0047247,1,1,1,0,0
30,6,3,3,4,3,3,3,4,9.09e-05,0.003284,0,2,1,0,0
