depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,1123,565,1123,565,1123,565,0.118008,0.483298,0,1123,327,780,780,257
1,2,0,864,465,688,386,1040,1040,0.134716,0.642759,0,864,259,575,575,217
2,4,0,656.5,404.5,478,301,804,804,0.192345,1.01425,0,656,217,407,407,198
3,8,0,492.125,331,294,284,765,765,0.268,1.49133,0,492,169,284,284,166
4,16,0,397.625,280.188,169,169,686,686,0.433792,2.42611,0,397,141,222,222,139
5,32,0,314.062,235.062,115,115,661,661,0.658484,3.89453,0,314,116,166,166,115
6,64,0,242.812,195.125,61,61,592,592,0.992566,5.97923,0,242,94,120,120,94
7,128,0,184.773,162.203,28,28,555,555,1.46002,9.09183,0,184,76,83,83,76
8,256,0,140.301,128.152,12,12,589,589,2.07687,13.3589,0,140,58,58,58,58
9,506,0,105.152,99.5909,4,4,550,550,3.00259,19.4339,0,105,43,40,40,43
10,988,0,76.9757,75.1518,4,4,507,507,3.90549,27.1568,0,76,31,26,26,31
11,1834,0,56.9029,56.7917,4,4,436,436,5.0669,36.5608,0,56,22,17,17,22
12,3094,0,43.129,44.1018,4,4,424,424,6.05313,46.7636,0,43,16,12,12,16
13,4526,0,35.0281,36.3986,4,4,435,435,6.68023,54.302,0,35,13,8,8,13
14,6044,0,29.2434,30.632,4,4,398,398,6.89273,60.7948,0,29,10,6,6,10
15,7110,0,24.6399,25.9778,4,4,361,361,6.19841,59.9385,0,24,8,5,5,8
16,7644,0,21.6536,22.907,4,4,325,325,5.55497,57.3232,0,21,7,4,4,7
17,7480,0,18.7535,19.9099,4,4,309,309,4.37751,48.3982,0,18,6,3,3,6
18,6632,0,16.8136,17.8996,4,4,265,265,3.36965,38.9125,0,16,5,2,2,5
19,5264,0,15.3655,16.3976,4,4,210,210,2.20237,29.5673,0,15,4,2,2,4
20,3860,0,14.8326,15.7953,4,4,198,198,1.51395,20.9015,0,14,4,2,2,4
21,2606,0,14.3784,15.3185,4,4,198,198,0.930894,13.4757,0,14,4,2,2,4
22,1716,0,13.4936,14.4382,4,4,198,198,0.535449,8.35355,0,13,3,1,1,3
23,1026,0,12.54,13.5292,4,4,133,133,0.261483,4.55479,0,12,3,1,1,3
24,598,0,12.4013,13.3763,4,4,114,114,0.146886,2.61647,0,12,3,1,1,3
25,316,0,12.7563,13.7089,4,4,93,93,0.0775282,1.41562,0,12,3,1,1,3
26,180,0,12.5444,13.4222,4,4,71,71,0.0400526,0.801642,0,12,3,1,1,3
27,84,0,12.4643,13.4286,4,4,67,67,0.0167649,0.369033,0,12,3,1,1,3
28,60,0,10.05,11.05,4,4,55,55,0.0080141,0.200479,0,10,2,0,0,2
29,18,0,11.3889,12.2222,4,4,44,44,0.0031689,0.0657024,0,11,2,1,1,2
30,8,0,11.875,12.75,4,4,32,32,0.0013501,0.0291884,0,11,3,1,1,3
31,4,0,9,10.25,4,4,17,17,0.0003494,0.0134197,0,9,2,0,0,2
