depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,112,120,112,120,112,120,0.0156675,0.040019,0,112,27,0,0
1,2,0,188,203,116,116,260,266,0.118719,0.180202,9,118,51,8,8
2,4,0,175.5,190.5,107,107,279,279,0.123554,0.185695,23,76,46,7,2
3,8,0,145.875,154.75,80,80,276,276,0.153235,0.239655,22,60,36,4,1
4,16,0,120.75,127.5,56,56,276,276,0.232153,0.379563,17,51,28,2,0
5,32,1,101.065,104.129,38,38,272,272,0.372173,0.637203,13,48,23,2,0
6,62,6,86.2679,86.4464,9,9,267,267,0.599899,1.01894,10,43,18,1,0
7,112,19,73.172,73.3978,19,22,242,242,0.668098,1.2117,9,33,15,1,0
8,186,33,59.9804,60.3529,9,9,268,268,0.918081,1.72812,7,31,12,0,0
9,304,62,47.9504,48.4256,5,5,266,266,0.940252,1.94532,5,24,9,0,0
10,460,117,38.3003,39.0437,5,5,158,158,1.00527,2.25277,4,21,7,0,0
11,620,160,29.3717,30.3391,5,5,97,97,0.741719,1.9951,3,16,5,0,0
12,770,221,24.4882,25.5938,5,5,105,105,0.650937,1.96272,3,14,4,0,0
13,840,238,19.3372,20.4684,5,5,149,149,0.457262,1.56945,2,10,3,0,0
14,838,244,15.4747,16.6077,5,5,145,145,0.271664,1.1147,2,7,3,0,0
15,754,218,12.2351,13.3619,5,5,101,101,0.167143,0.787574,2,6,2,0,0
16,494,167,10.9144,12.1376,5,5,69,69,0.0716094,0.404089,2,5,2,0,0
17,260,93,10.4072,11.7066,5,5,48,48,0.0326815,0.203039,2,5,2,0,0
18,134,43,8.7033,9.98901,5,5,34,34,0.0102372,0.0823271,2,4,1,0,0
19,56,17,8.71795,10.1282,5,5,25,25,0.0056436,0.0379763,2,4,1,0,0
20,28,6,8.09091,9.36364,5,5,15,15,0.0019331,0.016759,2,3,1,0,0
21,14,4,6.6,7.7,5,5,11,11,0.0005328,0.0057429,2,3,1,0,0
22,4,1,5,6,5,5,5,6,0.0001473,0.0019843,2,3,1,0,0
