depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,494,246,494,246,494,246,0.0417802,0.202627,0,494,131
1,2,0,428,480,394,205,462,462,0.0520917,0.284283,0,428,123
2,4,0,334,791,192,192,456,413,0.0759301,0.440278,0,334,98
3,8,1,194.375,1067,82,82,365,365,0.078242,0.493593,0,222,70
4,14,3,146.714,1464,82,82,346,346,0.100195,0.643511,0,186,58
5,22,2,130.091,2276,40,40,239,239,0.13185,0.902469,0,143,48
6,40,5,101.7,3505,22,22,220,220,0.188173,1.25628,0,116,41
7,70,21,75.0714,4740,22,22,236,236,0.243973,1.65275,0,107,40
8,98,26,69.4184,6407,22,22,213,213,0.312015,2.09754,0,94,36
9,144,58,52.7778,7207,22,22,213,213,0.349349,2.31857,0,88,33
10,172,62,51.0988,8566,17,17,202,202,0.386148,2.83706,0,79,30
11,218,79,44.4725,9660,17,17,202,202,0.411967,3.10275,0,69,26
12,272,75,42.0882,11685,11,11,184,184,0.448374,3.37922,0,58,22
13,384,126,34.4505,13599,8,8,156,156,0.49849,3.68877,0,51,19
14,494,194,28.7065,14750,8,8,139,139,0.511463,3.92079,0,47,17
15,588,215,26.9099,16611,8,8,117,117,0.537698,4.23424,0,42,15
16,736,261,23.6698,18587,4,4,106,106,0.564317,4.56131,0,36,12
17,920,278,21.8783,21816,4,4,89,89,0.610799,5.27736,0,31,10
18,1198,408,18.5284,24360,4,4,80,80,0.620037,5.72441,0,28,9
19,1480,602,15.7764,25788,4,4,67,67,0.621133,6.15501,0,26,8
20,1684,628,14.2013,26942,4,4,55,55,0.578664,6.25958,0,22,7
21,1954,790,12.2027,27151,4,4,50,50,0.555493,6.11893,0,20,6
22,2132,687,11.1993,27871,4,4,40,40,0.527629,6.61928,0,16,5
23,2420,814,9.78306,28003,4,4,33,33,0.46834,6.82534,0,14,4
24,2816,1114,7.94212,26765,4,4,25,25,0.386405,6.21835,0,13,3
25,3094,1039,7.06496,26861,4,4,19,19,0.267549,5.78504,0,10,2
26,3406,1335,5.68262,23906,4,4,15,17,0.201206,5.08854,0,9,2
27,3572,1040,5.1313,22967,4,4,11,11,0.135021,4.76161,0,7,1
28,3436,1289,3.94965,17115,4,4,8,9,0.0787161,3.41054,0,6,1
29,2782,0,4,13910,4,4,4,5,0,2.3076,0,4,1
