depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,20,26,20,26,20,26,0.0003893,0.0119299,0,20,13,7,7,0
1,2,1,20,26,20,26,20,26,0.0002547,0.005651,0,20,13,7,7,0
2,2,0,20,26,20,20,20,26,0.0011596,0.0134997,0,20,13,7,7,0
3,4,0,17.5,23,15,15,20,20,0.0013537,0.0224789,0,17,11,5,5,0
4,8,0,15.5,20.5,12,12,20,20,0.0023008,0.0441012,0,15,9,4,4,0
5,16,0,15,19.875,8,8,23,23,0.0044909,0.0821027,0,15,9,4,4,0
6,32,0,14.875,19.75,8,8,20,20,0.008698,0.15036,0,14,9,4,4,0
7,64,0,13.25,17.7188,5,5,19,19,0.0125985,0.228575,0,12,7,3,3,0
8,88,0,11.8409,15.9773,5,5,19,19,0.0137483,0.251086,1,10,6,2,2,0
9,90,0,11.2333,15.1444,8,8,20,20,0.0128713,0.232375,1,9,6,2,2,1
10,120,0,9.1,12.45,5,5,18,18,0.0130928,0.236039,1,7,4,1,1,2
11,80,0,7.3375,10.1875,3,3,15,15,0.0064643,0.122843,1,6,3,0,0,3
12,40,0,7,9.8,5,5,10,10,0.0017143,0.038497,1,3,3,0,0,3
13,68,20,6.79167,9.5,5,5,10,10,0.0011073,0.0323787,2,1,3,0,0,3
14,78,34,6.70455,9.36364,5,5,10,10,0.0003954,0.0198683,2,0,3,0,0,3
15,80,31,6.85714,9.57143,5,5,10,10,0.0007737,0.0277102,2,1,3,0,0,3
16,90,14,6.88158,9.61842,5,5,10,10,0.0018327,0.0525773,2,2,3,0,0,3
17,108,5,6.75728,9.43689,3,3,10,10,0.0027489,0.0752506,1,2,3,0,0,3
18,140,16,6.56452,9.17742,3,3,10,10,0.0029569,0.0847894,1,2,2,0,0,2
19,188,17,6.18129,8.65497,3,3,10,10,0.0042092,0.124268,1,2,2,0,0,2
20,272,20,5.84127,8.19048,3,3,10,10,0.0060756,0.178429,1,2,2,0,0,2
21,394,54,5.76176,8.09118,3,3,10,10,0.0073587,0.228147,1,1,2,0,0,2
22,496,71,5.56941,7.82118,3,3,10,10,0.0084781,0.274375,1,1,2,0,0,2
23,546,75,5.49257,7.71975,3,3,10,10,0.0089204,0.295963,1,1,2,0,0,2
24,582,77,5.26733,7.38812,3,3,8,8,0.0088764,0.306028,1,1,2,0,0,2
25,604,87,5.10832,7.1528,3,3,8,8,0.0087841,0.303622,1,1,2,0,0,2
26,570,73,5.03421,7.04628,3,3,8,8,0.0081006,0.285056,1,1,2,0,0,2
27,578,66,4.91602,6.87109,3,3,8,8,0.0084704,0.297282,1,1,1,0,0,1
28,602,79,4.79732,6.69407,3,3,8,8,0.0079904,0.268931,1,1,1,0,0,1
29,614,77,4.68715,6.53073,3,3,7,7,0.0079222,0.27576,1,1,1,0,0,1
30,602,59,4.58748,6.38122,3,3,7,7,0.0081186,0.275034,1,1,1,0,0,1
31,598,58,4.5963,6.39444,3,3,7,7,0.0078053,0.272408,1,1,1,0,0,1
32,576,60,4.47674,6.21512,3,3,7,7,0.0066645,0.249095,1,1,1,0,0,1
33,520,41,4.36952,6.05428,3,3,5,5,0.0062404,0.229855,1,1,1,0,0,1
34,402,15,4.44703,6.17054,3,3,5,7,0.0052464,0.192278,1,1,1,0,0,1
35,318,14,4.43421,6.15132,3,3,5,7,0.0039308,0.148013,1,1,1,0,0,1
36,276,8,4.28358,5.92537,3,3,5,5,0.0034193,0.128027,1,1,1,0,0,1
37,224,0,4.19643,5.79464,3,3,5,5,0.00294,0.107846,1,1,1,0,0,1
38,172,0,3.93023,5.39535,3,3,5,5,0.0021731,0.0782266,1,1,1,0,0,1
39,104,0,4.09615,5.64423,3,3,5,7,0.0012992,0.0490061,1,1,1,0,0,1
40,74,0,3.78378,5.17568,3,3,5,5,0.0008819,0.0327696,1,1,1,0,0,1
41,42,0,3.90476,5.35714,3,3,5,5,0.0005125,0.0193351,1,1,1,0,0,1
42,26,0,3.92308,5.38462,3,3,5,7,0.0003096,0.0118076,1,1,1,0,0,1
43,16,0,3.875,5.3125,3,3,5,7,0.0002073,0.0074299,2,1,1,0,0,1
44,10,0,3.6,4.9,3,3,5,5,0.0001134,0.0042605,2,1,1,0,0,1
45,4,0,3,4,3,3,3,4,3.97e-05,0.0014204,2,1,1,0,0,1
