depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,22,26,22,26,22,26,0.000743,0.015485,0,22,5
1,2,1,22,26,22,26,22,26,0.0031542,0.0144273,0,22,5
2,2,0,20,23.5,18,21,22,22,0.0031646,0.0154042,0,20,4
3,4,0,14.5,17.25,9,9,22,22,0.0039454,0.0226453,0,14,3
4,8,0,11.75,13.75,5,5,22,22,0.006168,0.0392683,0,10,2
5,14,0,10,11.8571,5,5,22,22,0.006174,0.0433874,0,8,2
6,8,0,12.25,14.75,9,9,18,18,0.0044875,0.0245274,1,6,2
7,14,4,12.9,15.5,9,9,18,18,0.0027587,0.0186035,2,4,2
8,20,5,13,15.6667,9,9,18,18,0.0044326,0.0281578,2,3,2
9,30,2,12.8571,15.5714,9,9,19,19,0.0069479,0.0549043,1,4,2
10,26,1,11.2,13.68,9,9,19,19,0.0030668,0.0298476,1,3,2
11,30,1,10.2759,12.3793,9,9,18,18,0.0034459,0.0525704,1,3,2
12,40,0,9.075,11,9,9,10,11,0.0025372,0.0465754,1,2,2
13,44,0,8.47727,10.2045,5,5,10,11,0.0027118,0.0536731,1,3,1
14,70,0,5.17143,6.07143,5,5,9,9,0.0034998,0.0505704,2,2,1
15,2,0,5,6,5,5,5,6,7.42e-05,0.0012626,2,2,1
