depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,86,110,86,110,86,110,0.0015986,0.0281665,0,86,68,44,44
1,2,0,72.5,91,65,80,80,85,0.002144,0.0279388,25,48,52,34,24
2,4,0,60.5,78.25,47,60,72,72,0.004144,0.0518443,21,37,41,23,14
3,8,0,52.75,68.875,37,46,67,67,0.0058367,0.0732847,17,32,33,17,11
4,16,0,50.75,65.9375,33,37,81,81,0.0095797,0.134989,13,32,32,17,12
5,30,0,46.0667,60.6,29,29,71,71,0.0141501,0.208169,13,29,28,14,9
6,54,0,42.1481,56.0556,27,27,62,62,0.0222254,0.332927,11,26,25,11,7
7,76,0,38.4737,52,20,25,55,55,0.0280179,0.420905,10,24,22,9,6
8,100,0,35.16,48.04,17,19,53,53,0.0343429,0.511831,9,22,20,7,5
9,136,0,31.2206,42.8456,15,15,48,48,0.0409565,0.637129,7,20,17,5,4
10,200,0,29.09,40.065,13,13,54,54,0.0565219,0.884541,7,19,16,5,3
11,240,0,26.375,36.4458,3,3,48,48,0.0609757,1.00836,6,17,14,4,3
12,280,0,24.5607,33.75,3,3,48,48,0.0664257,1.13624,5,16,13,4,3
13,304,0,21.4342,29.6217,3,3,43,43,0.0618509,1.10158,5,14,11,3,2
14,302,0,19.404,26.8113,3,3,38,38,0.0553289,1.00872,4,13,10,2,2
15,324,0,16.7346,23.3056,3,3,38,38,0.0505661,0.887364,4,11,8,2,1
16,326,0,14.9571,20.8344,3,3,35,35,0.0458995,0.82267,3,10,7,1,1
17,318,0,13.3302,18.566,3,3,33,33,0.0378109,0.692869,3,9,6,1,1
18,308,0,11.7338,16.3247,3,3,33,33,0.032238,0.58716,2,8,5,1,1
19,292,2,11.731,16.0241,3,3,33,33,0.0311828,0.620751,2,8,5,1,1
20,246,0,10.061,13.7236,3,3,32,32,0.0218969,0.458257,1,7,5,1,1
21,192,2,7.1,9.71053,3,3,26,26,0.0100985,0.221349,1,4,3,0,0
22,172,3,5.67456,7.72781,3,3,19,19,0.006904,0.163426,1,3,2,0,0
23,134,2,5.65909,7.7197,3,3,15,15,0.0056489,0.144528,1,4,2,0,0
24,94,5,5.62921,7.64045,3,3,13,13,0.0038657,0.104658,0,4,2,0,0
25,62,3,4.52542,6.08475,3,3,7,7,0.0018598,0.0450841,0,3,1,0,0
26,48,6,3.71429,5.07143,3,3,5,5,0.0009058,0.0254004,0,2,1,0,0
27,30,1,3,4,3,3,3,4,0.0005355,0.0161499,0,2,1,0,0
28,22,2,3,4,3,3,3,4,0.0004156,0.0138436,0,3,1,0,0
29,4,1,3,4,3,3,3,4,6.94e-05,0.0023011,0,3,1,0,0
