depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,75,71,75,71,75,71,0.0073674,0.0298264,0,75,17
1,2,0,63.5,123,52,52,75,75,0.0090196,0.0209644,8,26,14
2,4,0,60.5,227,42,42,75,75,0.0175171,0.0410023,7,30,12
3,8,0,55.25,443,38,38,75,75,0.0216473,0.0618624,6,25,12
4,16,0,47.1875,737,24,24,72,72,0.0521452,0.124889,5,24,9
5,32,1,37.4375,1216,18,18,75,75,0.056714,0.171508,4,18,8
6,62,6,29,1820,9,9,75,75,0.087184,0.269095,4,16,6
7,112,26,21.2321,2451,9,9,90,90,0.0883253,0.315777,3,14,5
8,172,48,16.3837,2922,9,9,66,66,0.0820451,0.328925,3,11,4
9,244,82,12.1516,3151,9,9,62,62,0.0717239,0.326313,2,8,3
10,314,126,9.02866,3104,5,5,44,44,0.0606678,0.333851,2,8,2
11,360,148,6.83056,2776,5,5,30,30,0.048036,0.300563,3,6,2
12,372,148,4.85215,2127,5,5,21,21,0.0242936,0.219625,2,4,1
13,276,108,4.04348,1352,5,5,17,17,0.0141864,0.155947,1,4,1
14,138,54,3.92754,665,5,5,12,12,0.0061849,0.077811,1,4,1
15,34,7,4.67647,192,5,5,9,9,0.00162438,0.0185535,1,3,1
16,8,2,3.75,36,5,5,5,6,0.000251703,0.0033454,0,3,1
