depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,13,17,13,17,13,17,0.000163,0.0052969,0,13,4,0,0
1,2,1,13,17,13,17,13,17,0.0004302,0.0046497,0,13,4,0,0
2,2,0,10,13,7,9,13,13,0.0006393,0.0062438,0,10,3,0,0
3,4,0,10.75,14,7,7,16,16,0.0013246,0.0124215,0,10,3,0,0
4,8,0,10.875,14.125,7,7,16,16,0.0024922,0.0222826,0,10,3,0,0
5,14,0,8.92857,11.5,4,4,13,13,0.0033981,0.0311794,0,8,2,0,0
6,16,0,7.75,9.875,4,4,13,13,0.0029671,0.0274157,0,7,2,0,0
7,16,0,6.625,8.4375,4,4,13,13,0.0020434,0.0228419,1,5,1,0,0
8,4,0,8,10,8,8,8,10,0.0003439,0.0036683,1,4,2,0,0
9,4,2,8,10,8,8,8,10,0,0.000708,2,0,2,0,0
10,4,0,8,10,8,8,8,10,0.000327,0.0037722,1,2,2,0,0
11,6,0,7.33333,9.16667,4,4,8,10,0.0002303,0.0042415,1,2,1,0,0
12,8,0,6.5,8.125,4,4,8,8,0.000179,0.0038975,1,2,1,0,0
13,6,0,8,10,8,8,8,10,0.0001424,0.0033776,1,2,2,0,0
14,12,0,7.66667,9.58333,4,4,8,10,0.0004794,0.0094885,1,2,1,0,0
15,20,0,6.2,7.75,4,4,8,8,0.0005759,0.0122499,2,2,1,0,0
16,22,0,4.90909,6.13636,4,4,8,8,0.0006407,0.0110927,2,2,1,0,0
17,10,0,4,5,4,4,4,5,0.0004101,0.0059018,2,2,1,0,0
