depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,180,214,180,214,180,214,0.0056306,0.075389,0,180,158,124,124
1,2,0,157,184.5,147,167,167,175,0.0083285,0.104316,0,157,129,101,101
2,4,0,129.25,154,116,131,137,139,0.009922,0.144918,0,129,103,79,79
3,8,0,112.5,135.375,97,97,124,125,0.0123369,0.206728,0,112,88,65,65
4,16,0,100.125,122.125,81,81,111,121,0.0221143,0.379549,0,100,76,54,54
5,32,0,89.5938,110.031,69,69,105,115,0.0380885,0.651633,0,89,66,46,46
6,64,0,80.0156,99.1094,65,65,96,113,0.0662937,1.16567,0,80,58,39,39
7,128,0,72.0391,90.0312,53,53,93,102,0.117446,2.21498,0,72,51,33,33
8,256,0,66.3633,83.3047,44,44,89,89,0.207514,4.06548,0,66,46,29,29
9,512,0,62.1016,78.2402,41,41,84,84,0.388431,7.52615,0,62,42,26,26
10,1018,0,56.3546,71.6729,33,33,78,78,0.692853,13.4685,0,56,38,23,23
11,1988,0,52.16,66.7425,23,30,76,76,1.24907,24.37,0,52,35,20,20
12,3724,0,48.2586,61.974,8,11,75,75,2.12008,42.1017,0,48,31,18,18
13,6148,0,43.3017,56.0494,3,4,73,73,3.11379,62.3893,0,43,28,15,15
14,9360,0,39.3672,51.4603,3,3,71,71,4.27275,86.6663,0,39,25,13,13
15,11260,0,36.3088,47.714,3,3,65,65,4.72716,96.2522,0,36,22,11,11
16,10214,0,33.0132,43.6379,3,3,63,63,3.70078,78.2967,0,33,20,9,9
17,8034,0,28.9256,38.3699,3,3,60,60,2.4439,54.0262,0,28,17,8,8
18,6554,0,25.46,33.8821,3,3,55,55,1.7172,38.6538,0,25,15,6,6
19,6066,0,21.562,28.8739,3,3,51,51,1.2883,30.0522,0,21,12,5,5
20,4246,0,18.5523,24.9932,3,3,46,46,0.756845,18.3334,0,18,10,3,3
21,3122,0,16.5346,22.3495,3,3,42,42,0.467752,11.9928,0,16,9,3,3
22,2390,2,13.6512,18.5498,3,3,41,41,0.267926,7.52386,0,13,7,2,2
23,1880,1,11.7249,15.9303,3,3,37,37,0.171761,5.08285,0,11,6,1,1
24,1654,0,10.3114,13.9843,3,3,36,36,0.120101,3.86274,0,10,5,1,1
25,1496,0,9.07687,12.3737,3,3,29,29,0.0897912,3.02307,0,9,4,1,1
26,1194,0,8.04858,11.067,3,3,29,29,0.0586029,2.16621,0,8,3,0,0
27,1040,1,7.13571,9.84119,3,3,21,21,0.0404844,1.66328,0,7,3,0,0
28,820,1,6.23443,8.63126,3,3,15,15,0.0241714,1.12526,0,6,2,0,0
29,758,2,5.01587,6.9709,3,3,13,13,0.0134318,0.833955,0,5,2,0,0
30,596,3,4.19224,5.7403,3,3,13,13,0.0062133,0.549452,0,4,1,0,0
31,454,3,3.83814,5.19956,3,3,11,11,0.003379,0.382023,0,3,1,0,0
32,348,4,4.28779,5.90698,3,3,12,12,0.0036764,0.317657,0,4,1,0,0
33,120,1,4.22689,5.69748,3,3,11,11,0.0012521,0.109481,0,4,1,0,0
34,102,0,4.98039,6.91176,3,3,11,11,0.0016988,0.107053,0,4,1,0,0
35,56,0,4.67857,6.23214,3,3,7,7,0.0007677,0.0556998,0,4,1,0,0
36,46,1,4.11111,5.66667,3,3,5,5,0.0004094,0.0390853,0,4,1,0,0
37,32,0,3.875,5.3125,3,3,5,5,0.0002357,0.0271105,0,3,1,0,0
38,26,3,3.86957,5.30435,3,3,5,5,0.000178,0.0194315,0,3,1,0,0
39,18,2,3,4,3,3,3,4,0,0.0105996,0,3,1,0,0
40,14,7,3,4,3,3,3,4,0,0.0058617,0,3,1,0,0
