depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,19,25,19,25,19,25,0.0003143,0.007574,0,19,6,0,0
1,2,1,19,25,19,25,19,25,0.0004506,0.0050646,0,19,6,0,0
2,2,0,19,25,19,19,19,25,0.0008454,0.0100541,0,19,6,0,0
3,4,0,17,22.5,13,13,21,21,0.0021206,0.0201157,3,16,5,0,0
4,8,0,14.5,19,10,10,22,22,0.0032188,0.0307552,2,14,4,0,0
5,16,0,12.5,16.25,7,7,20,20,0.0057003,0.0554014,0,12,3,0,0
6,32,0,9.9375,12.75,4,4,20,20,0.0102258,0.0929095,1,9,2,0,0
7,62,0,8.3871,11.1935,4,4,18,18,0.0101847,0.126883,0,7,2,0,0
8,44,0,9.88636,13.2727,6,6,18,18,0.0039653,0.0482337,2,4,3,0,0
9,70,17,9.54717,12.7736,6,6,18,18,0.0032537,0.0451518,2,2,2,0,0
10,100,11,9.10112,12.191,6,6,18,18,0.006078,0.0809207,2,3,2,0,0
11,160,20,8.78571,11.8,6,6,18,18,0.008275,0.119548,1,3,2,0,0
12,256,26,8.42174,11.3304,6,6,18,18,0.0137443,0.197382,1,2,2,0,0
13,408,38,7.76486,10.4486,4,4,18,18,0.0176797,0.278587,1,2,2,0,0
14,572,52,7.76346,10.5077,6,6,18,18,0.0232922,0.388758,1,2,2,0,0
15,800,57,7.393,10.0767,4,4,18,18,0.0306841,0.546232,1,2,2,0,0
16,968,52,7.10808,9.78603,4,4,18,18,0.0354799,0.663614,1,2,2,0,0
17,1100,42,6.96408,9.74102,4,4,16,16,0.040801,0.778703,1,2,2,0,0
18,904,30,6.70137,9.39817,4,4,16,16,0.0312918,0.638176,1,2,2,0,0
19,546,7,6.69759,9.22263,4,4,15,15,0.0197265,0.397064,1,2,2,0,0
20,364,4,6.925,9.3,4,4,13,13,0.0144116,0.273319,1,2,2,0,0
21,308,3,7.17705,9.65574,4,4,13,13,0.0128688,0.248035,1,2,2,0,0
22,280,3,7.1769,9.62094,4,4,13,13,0.0118482,0.226382,1,2,2,0,0
23,250,3,7.2915,9.74494,4,4,13,13,0.0108795,0.205887,1,2,2,0,0
24,212,3,7.45933,9.99522,4,4,13,13,0.0095123,0.177192,2,2,2,0,0
25,194,3,7.43455,9.94241,4,4,13,13,0.008692,0.162642,2,2,2,0,0
26,170,3,7.33533,9.76647,4,4,13,13,0.0072688,0.141383,2,2,2,0,0
27,150,3,7.2517,9.62585,4,4,13,13,0.0061398,0.123074,2,2,2,0,0
28,136,3,7.19549,9.54135,4,4,13,13,0.0053756,0.111908,2,2,2,0,0
29,128,3,7.032,9.32,4,4,13,13,0.0047203,0.103462,2,2,2,0,0
30,120,3,6.89744,9.13675,4,4,13,13,0.0039823,0.0910025,2,2,2,0,0
31,110,3,6.72897,8.88785,4,4,13,13,0.0032981,0.0821473,2,2,1,0,0
32,102,2,6.65,8.76,4,4,13,13,0.0029793,0.0727965,2,2,1,0,0
33,96,1,6.63158,8.70526,4,4,13,13,0.002793,0.0732578,2,2,1,0,0
34,88,1,6.57471,8.58621,4,4,13,13,0.0024408,0.0624666,2,2,1,0,0
35,80,1,6.58228,8.5443,4,4,13,13,0.0022826,0.0580069,2,2,1,0,0
36,70,1,6.53623,8.42029,4,4,13,13,0.0019668,0.0510198,2,2,1,0,0
37,62,1,6.60656,8.47541,4,4,13,13,0.0017894,0.0454282,2,2,1,0,0
38,56,1,6.67273,8.56364,4,4,13,13,0.0017018,0.0424915,2,2,1,0,0
39,52,1,6.64706,8.52941,4,4,13,13,0.0016188,0.0403317,2,2,1,0,0
40,48,1,6.87234,8.82979,4,4,13,13,0.0014835,0.0367559,2,2,1,0,0
41,48,1,6.87234,8.82979,4,4,13,13,0.0014371,0.0366668,2,2,1,0,0
42,48,1,6.87234,8.82979,4,4,13,13,0.0015247,0.0364871,2,2,1,0,0
43,46,1,6.8,8.73333,4,4,13,13,0.0014267,0.0362101,2,2,1,0,0
44,44,1,6.7907,8.72093,4,4,13,13,0.0013585,0.0341398,2,2,1,0,0
45,42,1,6.78049,8.70732,4,4,13,13,0.001277,0.0319331,2,2,1,0,0
46,40,1,6.76923,8.69231,4,4,13,13,0.0012377,0.0294491,2,2,1,0,0
47,36,1,6.48571,8.31429,4,4,10,10,0.0009773,0.0251559,2,2,1,0,0
48,32,1,6.32258,8.09677,4,4,10,10,0.0008448,0.0215719,2,2,1,0,0
49,26,0,6.19231,7.92308,4,4,7,7,0.0006832,0.0179092,2,2,1,0,0
50,20,0,6.25,8,4,4,7,7,0.0004793,0.014213,2,2,1,0,0
51,16,0,6.0625,7.75,4,4,7,7,0.000425,0.0115131,2,2,1,0,0
52,12,0,5.75,7.33333,4,4,7,7,0.0002798,0.0076454,2,2,1,0,0
53,8,0,5.125,6.5,4,4,7,7,0.0001875,0.0046588,2,2,1,0,0
54,4,0,4,5,4,4,4,5,8.09e-05,0.0017175,2,2,1,0,0
