depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,445,531,445,531,445,531,0.0479186,0.20248,0,445,246,149,149,0
1,2,0,430.5,517,423,438,438,508,0.0510117,0.172688,108,209,242,144,68,0
2,4,0,375.25,447,61,61,535,548,0.0756363,0.263218,101,168,211,130,59,0
3,8,0,300.125,353.125,49,49,538,631,0.0998054,0.394047,86,137,165,101,41,0
4,16,1,275.133,325.067,25,25,680,789,0.207606,0.756913,68,133,153,95,45,0
5,30,3,255.407,298.741,25,25,673,673,0.36235,1.33302,60,133,140,88,45,0
6,54,12,237.929,277.667,23,23,760,760,0.535191,1.84014,63,118,130,82,37,0
7,84,22,212,248.677,15,15,906,906,0.678289,2.35226,61,101,116,73,33,0
8,124,40,221.583,262.607,15,15,849,849,1.04612,3.65431,57,117,121,73,36,0
9,166,35,203.145,237.656,10,10,848,848,1.58086,5.74232,46,121,108,66,39,0
10,254,66,197.739,231.771,4,4,810,906,2.16827,7.87475,44,116,104,63,36,0
11,366,98,188.549,221.007,8,8,898,974,2.74252,10.2149,44,106,98,59,31,0
12,524,146,178.997,210.624,7,7,967,1031,3.8026,14.0697,40,105,92,54,31,0
13,740,222,166.104,195.847,4,4,977,1063,4.71847,17.7287,37,100,85,49,29,0
14,1006,313,155.384,183.629,4,4,1029,1043,5.74805,21.8689,36,92,78,44,26,0
15,1332,435,148.395,175.152,4,4,1038,1149,7.44592,28.5534,33,91,73,40,26,0
16,1672,556,145.464,171.512,4,4,1147,1147,8.68967,34.1435,32,89,71,39,24,0
17,1988,691,144.054,169.858,4,4,1021,1021,9.75382,38.3337,33,87,70,38,24,0
18,2372,793,139.16,163.977,4,4,1002,1002,11.8093,45.99,30,86,67,36,23,0
19,2902,977,134.421,158.209,4,4,1034,1034,13.4463,50.5348,29,83,64,34,22,0
20,3348,1186,130.266,153.39,4,4,1081,1081,14.0202,53.6803,29,79,61,31,20,0
21,3866,1313,121.767,143.091,4,4,938,938,14.9367,58.0819,27,73,56,29,18,0
22,4282,1530,117.126,138.058,4,4,783,783,15.2101,60.4141,26,70,53,26,17,0
23,4662,1668,111.217,130.697,4,4,772,772,15.6749,63.6842,25,67,50,25,16,0
24,4920,1756,107.654,126.32,4,4,958,958,15.1217,65.6096,24,63,48,24,15,0
25,4996,1802,103.771,121.554,4,4,832,832,15.6316,68.5563,23,62,46,23,15,0
26,5304,1926,97.934,115.073,4,4,874,874,15.2608,67.5875,23,56,43,21,13,0
27,5390,2031,94.2343,110.494,4,4,780,780,14.7029,66.9422,22,54,42,20,13,0
28,5424,2038,89.6149,105.07,4,4,909,909,13.823,66.4063,21,51,39,19,12,0
29,5442,2082,83.3702,97.644,4,4,956,956,12.0085,58.9984,20,46,36,17,10,0
30,5414,2103,77.5841,90.5086,4,4,819,819,10.7405,52.7071,19,43,33,15,10,0
31,4630,1781,73.9645,86.3173,4,4,884,884,8.49368,42.0224,18,40,31,14,9,0
32,4096,1592,68.8427,80.2895,4,4,802,802,6.62824,33.6447,17,37,29,13,8,0
33,3650,1447,64.0163,74.8915,4,4,579,579,5.27189,27.3526,16,34,27,12,7,0
34,3260,1312,57.6181,67.8973,4,4,583,583,3.84148,20.4648,15,29,24,10,5,0
35,2836,1158,53.0358,62.8707,4,4,615,615,3.04395,16.1791,13,27,22,9,5,0
36,2144,889,48.4637,58.0247,4,4,480,480,1.95963,11.0266,12,24,20,7,4,0
37,1834,737,42.845,51.7192,4,4,542,542,1.44283,8.27604,11,21,17,6,3,0
38,1340,548,36.8409,44.9836,4,4,381,381,0.770663,4.83168,9,17,14,4,2,0
39,1150,483,32.3748,39.7091,4,4,304,304,0.596165,3.77,8,16,12,3,2,0
40,906,369,28.5847,35.1322,4,4,345,345,0.391668,2.64459,7,14,10,3,1,1
41,680,276,26.9653,33.5,4,4,311,311,0.303879,1.9775,6,14,10,2,1,1
42,532,217,25.4381,32.2317,4,4,235,235,0.202191,1.36894,6,12,9,1,0,1
43,424,164,22.5423,28.5346,4,4,207,207,0.150248,1.04646,5,12,8,1,1,1
44,320,124,19.1224,24.5816,4,4,152,152,0.0716472,0.59802,5,9,6,0,0,1
45,200,67,17.2632,22.1504,4,4,111,131,0.0426015,0.371194,5,8,6,0,0,1
46,134,49,19.1647,24.9059,4,4,101,123,0.0326923,0.268399,5,9,7,0,0,1
47,94,32,16.5323,21.1774,4,4,76,94,0.0205005,0.167535,4,8,5,0,0,1
48,42,13,19.5517,25.4138,4,4,63,77,0.0112075,0.0897952,4,9,6,0,0,1
49,26,8,16.1667,21.0556,4,4,64,83,0.005032,0.0493257,4,8,5,0,0,1
50,20,7,7.61538,9.84615,4,4,15,20,0.0007767,0.0161576,2,3,2,0,0,1
51,10,2,7.25,9.25,4,4,12,12,0.0006152,0.0090094,2,4,2,0,0,1
52,4,1,4,5,4,4,4,5,6.77e-05,0.0019293,2,2,1,0,0,1
