depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,18,24,18,24,18,24,0.0002248,0.0066308,0,18,11,5,5
1,2,0,14,17.5,14,14,14,17,0.0004239,0.0083527,0,14,7,4,4
2,4,1,18.6667,23,15,19,22,22,0.000521,0.0131232,0,18,11,6,6
3,6,0,16.5,20.5,10,10,24,24,0.0011514,0.0264806,0,16,9,5,5
4,12,2,16.7,21,9,9,29,29,0.0020026,0.0453252,0,16,9,5,5
5,20,5,15.4,19.6667,8,8,31,31,0.0023783,0.0551378,0,15,8,4,4
6,30,6,13.9167,18.2083,3,3,32,32,0.0041602,0.0867431,0,13,7,3,3
7,44,12,12.625,16.9062,7,7,25,25,0.0034604,0.0897602,0,12,6,2,2
8,58,14,11.6591,15.7955,5,5,27,27,0.0042173,0.112595,0,11,6,2,2
9,78,21,10.807,14.7544,3,3,31,31,0.0078424,0.184703,0,10,5,1,1
10,96,23,10.0411,13.863,3,3,25,25,0.0084272,0.20818,0,10,5,1,1
11,110,30,9.35,12.95,3,3,23,23,0.0067514,0.178756,0,9,4,1,1
12,122,38,8.71429,12.1548,3,3,22,22,0.0053561,0.156998,0,8,4,0,0
13,128,33,7.10526,9.92632,3,3,21,21,0.0041868,0.14411,0,7,3,0,0
14,110,31,6.63291,9.18987,3,3,24,24,0.0032991,0.112228,0,6,2,0,0
15,102,27,5.78667,8.01333,3,3,16,16,0.0022478,0.0905304,0,5,2,0,0
16,82,31,5.03922,6.96078,3,3,15,15,0.0009432,0.051102,0,5,2,0,0
17,44,15,3.82759,5.24138,3,3,7,7,0.0002102,0.0204679,0,3,1,0,0
18,24,11,3.46154,4.69231,3,3,7,7,5.55e-05,0.0088883,0,3,1,0,0
19,8,3,3.4,4.6,3,3,5,5,1.56e-05,0.0033042,0,3,1,0,0
20,2,0,3,4,3,3,3,4,0,0.0009858,0,3,1,0,0
