depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,178,207,178,207,178,207,0.0045564,0.0637456,0,178,144,115,115,0
1,2,0,155,182.5,155,155,155,180,0.0045335,0.0497967,64,84,123,95,53,0
2,4,0,136.75,165,128,128,146,166,0.0090481,0.0935972,55,77,105,77,42,0
3,8,0,122.875,149.875,111,111,136,158,0.0123448,0.145382,46,70,91,64,38,0
4,16,0,111.375,137.625,92,92,126,150,0.020478,0.25558,41,63,80,54,31,0
5,32,0,100.625,125.656,80,80,129,157,0.0395003,0.486698,36,57,70,45,26,0
6,64,0,92.0312,115.891,75,75,132,146,0.0623349,0.80737,31,52,62,39,23,0
7,118,0,85.8644,108.805,66,66,120,131,0.106884,1.40982,28,49,57,34,21,0
8,218,0,78.9266,100.807,63,63,115,115,0.177184,2.36383,25,45,51,30,18,0
9,372,0,71.2608,91.8871,55,55,98,114,0.257802,3.45714,23,40,45,24,15,0
10,576,0,64.8038,84.2517,46,46,89,91,0.356426,5.45285,20,36,40,20,12,0
11,832,0,60.6851,79.1358,43,43,93,93,0.486369,7.59256,18,35,37,19,12,0
12,1136,0,55.9947,73.4894,38,38,90,90,0.608045,8.57912,16,33,34,16,10,0
13,1498,0,51.3785,67.8638,34,34,93,93,0.728425,10.3287,14,30,30,14,9,0
14,1914,0,48.4807,64.3218,32,32,84,84,0.87716,12.7768,12,29,28,12,8,0
15,2336,0,45.7098,60.7868,18,26,86,86,1.00899,14.8799,11,28,27,11,8,0
16,2718,0,43.0309,57.404,9,13,82,82,1.10635,16.4852,11,26,25,10,7,0
17,3162,0,39.6154,53.1249,3,4,81,81,1.1778,17.627,10,24,22,9,6,0
18,3594,0,37.1873,49.9894,3,3,76,76,1.24867,19.0562,9,23,21,8,6,0
19,3982,0,34.4448,46.4244,3,3,75,75,1.27342,18.6827,8,21,19,7,5,0
20,4348,0,32.1831,43.4303,3,3,74,74,1.31635,19.5755,7,20,18,6,5,0
21,4682,0,29.783,40.2853,3,3,70,70,1.30645,19.9244,6,19,16,6,4,0
22,4878,0,27.2528,36.9182,3,3,68,68,1.23548,19.1673,6,18,15,5,4,0
23,5070,0,24.8759,33.8314,3,3,59,59,1.18115,18.5185,5,16,13,4,3,0
24,5120,0,22.8539,31.1586,3,3,56,56,1.09195,17.4639,5,15,12,4,3,0
25,5102,0,20.3385,27.8344,3,3,55,55,0.964029,15.4421,4,13,10,3,2,0
26,4906,0,18.936,26.0094,3,3,52,52,0.858623,14.0305,4,12,10,3,2,0
27,4730,0,17.418,23.9801,3,3,46,46,0.759745,12.5611,3,12,9,2,2,0
28,4264,0,16.348,22.6222,3,3,47,47,0.642491,11.1016,3,11,8,2,1,0
29,3766,0,15.384,21.2966,3,3,48,48,0.535214,9.32788,3,10,7,1,1,0
30,3206,0,14.3562,19.9124,3,3,45,45,0.423962,8.365,3,10,7,1,1,0
31,2754,0,12.9306,17.8791,3,3,46,46,0.326063,6.50692,2,9,6,1,1,0
32,2386,0,11.9816,16.4962,3,3,44,44,0.262984,4.86356,2,9,6,1,1,0
33,1898,0,11.8214,16.2244,3,3,39,39,0.209218,3.93533,2,9,5,1,1,0
34,1390,0,11.2691,15.3043,3,3,36,36,0.149233,2.81617,1,8,5,1,1,0
35,986,1,10.4629,14.2467,3,3,39,39,0.0937416,1.75321,2,7,5,1,1,0
36,802,3,9.89362,13.4443,3,3,30,30,0.0696647,1.31092,1,7,4,1,0,0
37,648,7,9.27613,12.4992,3,3,26,26,0.0515077,0.961401,1,6,4,1,0,0
38,582,9,8.98778,12.2007,3,3,23,23,0.0450973,0.826352,2,6,4,0,0,0
39,504,10,8.50607,11.6619,3,3,22,22,0.0359789,0.662863,2,5,3,0,0,0
40,452,13,7.94077,10.9704,3,3,23,23,0.0284395,0.543488,1,5,3,0,0,0
41,410,16,7.22081,10.0939,3,3,19,19,0.0233712,0.451477,1,4,3,0,0,0
42,368,24,6.71512,9.375,3,3,21,21,0.0186074,0.379398,1,4,2,0,0,0
43,328,21,5.2215,7.2443,3,3,13,13,0.0113937,0.256174,1,3,2,0,0,0
44,276,22,4.66535,6.41339,3,3,13,13,0.0093599,0.22317,1,3,1,0,0,0
45,250,26,4.35268,5.97321,3,3,10,10,0.0081704,0.205998,0,3,1,0,0,0
46,146,1,4.95862,6.91724,3,3,7,7,0.0057652,0.151309,0,4,1,0,0,0
47,132,2,4.24615,5.86154,3,3,7,7,0.0036168,0.0894305,1,2,1,0,0,0
48,90,2,3.04545,4.06818,3,3,5,5,0.001887,0.060071,1,2,1,0,0,0
49,72,0,3,4,3,3,3,4,0.0015767,0.0495868,0,3,1,0,0,0
50,44,22,3,4,3,3,3,4,0.0004587,0.0193601,0,3,1,0,0,1
