depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,21,28,21,28,21,28,0.000355897,0.007698,0,21,7
1,2,1,21,28,21,28,21,28,0.000879905,0.0086503,0,21,7
2,2,0,21,28,21,21,21,28,0.00145441,0.0130943,0,21,7
3,4,0,17,22.5,13,13,21,21,0.0022223,0.0202205,0,17,5
4,8,0,16.5,21.75,13,13,21,21,0.00409249,0.0402593,0,16,5
5,16,0,14.875,19.5,10,10,21,21,0.0092026,0.0734302,0,14,4
6,32,0,14.6875,19.25,10,10,24,24,0.0131349,0.140793,0,14,4
7,64,0,14.4062,18.875,7,7,21,21,0.0224105,0.246903,0,14,4
8,128,0,13.4688,17.625,7,7,19,19,0.0412667,0.447465,0,13,4
9,256,0,11.5391,15.0312,7,7,18,18,0.0655414,0.739842,1,11,3
10,274,0,8.71898,11.2482,4,4,16,16,0.0423322,0.573549,1,8,2
11,92,0,6.23913,7.93478,4,4,13,13,0.00796401,0.122054,1,5,1
12,6,0,7.66667,9.66667,7,7,8,10,0.000445002,0.0061149,1,3,2
13,6,3,7.66667,9.66667,7,7,8,10,0,0.0011081,2,0,2
14,6,3,7.66667,9.66667,7,7,8,10,0,0.0010043,2,0,2
15,6,0,7.66667,9.66667,7,7,8,10,0.000228901,0.0046395,1,2,2
16,6,1,7.8,9.8,7,7,8,10,0.000141702,0.0032318,1,1,2
17,8,1,7.85714,9.85714,7,7,8,10,0.000153002,0.0043401,1,1,2
18,12,1,7.90909,9.90909,7,7,8,10,0.000252404,0.0072248,1,1,2
19,20,1,5.84211,7.31579,4,4,8,10,0.000400402,0.0108614,2,1,1
20,18,0,4.33333,5.44444,4,4,7,7,0.000357201,0.0092707,2,2,1
21,2,0,7,9,7,7,7,9,4.8898e-05,0.0013032,1,2,2
22,4,0,7,9,7,7,7,9,9.31e-05,0.0024941,1,2,2
23,4,0,7,9,7,7,7,9,9.2301e-05,0.0026717,1,2,2
24,4,0,4.75,6,4,4,7,7,8.1904e-05,0.0021361,2,2,1
25,2,0,4,5,4,4,4,5,3.6e-05,0.000992901,2,2,1
