depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,41,53,41,53,41,53,0.0007207,0.0149585,0,41,28,16,16
1,2,0,24.5,30.5,5,5,44,54,0.0004776,0.0067879,6,13,15,9,6
2,4,2,49.5,60,31,31,68,81,0.0016356,0.0237795,4,39,33,22,18
3,4,1,55,65.6667,51,51,61,64,0.0033167,0.0430709,4,49,39,28,27
4,6,0,37.3333,45.5,15,15,65,77,0.0046043,0.0542908,5,30,25,17,14
5,12,2,36.9,43.6,10,10,77,77,0.0063638,0.0748204,6,24,24,17,12
6,20,6,35.2143,42.5,12,12,67,67,0.0056968,0.0784172,8,20,23,16,8
7,28,5,33.7826,40.4348,7,7,68,74,0.008525,0.126737,6,21,22,15,10
8,42,11,35.4839,42.2258,7,7,87,87,0.0126097,0.182285,7,24,23,16,11
9,54,11,32.3023,38.6279,7,7,74,74,0.018583,0.243906,7,22,21,14,10
10,82,23,31.2203,37.661,5,5,77,77,0.025475,0.361183,6,23,20,14,11
11,106,24,32.0732,38.4146,3,3,84,84,0.035075,0.50195,6,23,21,14,11
12,148,37,28.0991,34.1081,3,3,79,79,0.0397967,0.530911,7,18,18,12,8
13,184,44,27.7214,33.6286,3,3,88,88,0.052397,0.697856,5,20,17,11,9
14,220,52,24.8274,30.4762,3,3,87,87,0.0562574,0.72187,5,18,15,9,7
15,222,56,23.2169,28.5602,3,3,74,74,0.05057,0.662244,5,16,14,8,7
16,250,71,22.1955,27.419,3,3,73,73,0.05182,0.675467,4,16,13,8,6
17,240,73,21.2695,26.3054,5,5,57,57,0.0424495,0.558866,5,14,12,7,5
18,224,68,18.3269,23.0192,3,3,53,53,0.031288,0.414389,5,11,10,5,4
19,220,55,15.5879,19.8848,3,3,46,46,0.0271356,0.375135,4,10,8,4,3
20,194,69,14.88,19.272,3,3,39,39,0.0184456,0.2619,4,9,8,3,2
21,170,59,13.1712,17.2252,3,3,37,37,0.0143129,0.208394,3,8,7,3,2
22,154,57,11.4948,15.299,3,3,34,34,0.0100665,0.153962,3,7,5,2,1
23,144,54,10.1778,13.6222,3,3,36,36,0.0077787,0.124244,3,6,5,1,1
24,132,50,8.80488,11.8902,3,3,22,22,0.0062695,0.0985774,2,5,4,1,0
25,106,39,7.49254,10.2388,3,3,19,19,0.0037401,0.0655473,2,4,3,0,0
26,84,32,6.75,9.28846,3,3,15,15,0.0023044,0.0486808,2,3,2,0,0
27,66,23,5.51163,7.62791,3,3,11,11,0.0016216,0.0334213,1,3,2,0,0
28,46,17,4.86207,6.75862,3,3,7,7,0.0006933,0.0175228,1,2,1,0,0
29,18,8,4.6,6.4,3,3,5,7,0.0002173,0.006137,2,2,1,0,0
30,6,1,3.8,5.2,3,3,5,7,8.67e-05,0.0022965,2,2,1,0,0
