depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,226,173,226,173,226,173,0.0071826,0.133109,0,226,131
1,2,0,200.5,326,200,159,201,200,0.0079854,0.182101,0,200,122
2,4,0,174.25,602,150,129,198,198,0.0115095,0.305484,0,174,111
3,8,0,156.75,1103,116,115,199,199,0.0196406,0.538298,0,156,101
4,16,0,146.438,2118,81,81,224,224,0.0367132,0.974801,0,146,97
5,32,3,126.406,3769,59,59,248,248,0.0661879,1.66139,0,139,96
6,58,4,119.914,6652,47,47,242,242,0.110901,2.83217,0,128,91
7,108,20,99.9537,10549,47,47,240,240,0.183371,4.30822,0,122,89
8,172,32,92.8721,15988,41,41,224,224,0.256932,6.26225,0,114,84
9,270,67,81.2556,22316,40,40,260,260,0.365548,8.60494,0,108,81
10,386,131,67.842,26906,27,27,248,248,0.449513,11.0428,0,102,77
11,476,177,60.9496,29979,21,21,207,207,0.486674,12.1579,0,97,73
12,570,225,56.8404,33613,15,15,207,207,0.559311,12.6944,0,93,70
13,640,263,53.4937,35634,15,15,207,207,0.583329,13.1563,0,90,68
14,726,289,50.9463,38591,15,15,207,207,0.620984,14.1849,0,84,63
15,838,249,56.5847,49686,15,15,201,201,0.776315,18.0397,0,80,59
16,982,298,52.1802,53880,10,10,196,196,0.839446,19.5168,0,74,55
17,1176,378,49.0128,61018,10,10,156,156,0.948426,21.8682,0,72,53
18,1392,548,42.1322,62151,10,10,151,151,0.976985,22.361,0,69,50
19,1538,595,41.5423,67908,10,10,151,151,1.05205,24.3465,0,67,49
20,1720,666,39.8058,72912,10,10,151,151,1.13443,26.0076,0,64,47
21,1920,747,37.2427,76421,3,3,151,151,1.16685,27.0343,0,60,44
22,2128,656,39.4549,89799,7,7,144,144,1.35031,31.6559,0,57,40
23,2480,726,37.679,100290,7,7,139,139,1.49419,35.2692,0,53,37
24,2846,822,34.9248,107749,7,7,132,132,1.56124,37.4392,0,49,34
25,3294,1298,28.8862,103296,7,7,123,123,1.49588,35.5962,0,47,33
26,3466,1425,26.8702,101451,7,7,115,115,1.49859,34.7693,0,45,31
27,3652,1465,26.6988,106429,7,7,103,103,1.53109,36.1824,0,44,31
28,3932,1579,24.6033,106057,5,5,103,103,1.49955,35.8527,0,41,28
29,4100,1394,25.5288,115279,5,5,85,85,1.59731,38.4942,0,38,26
30,4510,1390,24.9341,124661,5,5,82,82,1.61713,40.9287,0,36,24
31,5042,1200,24.5545,138215,5,5,72,72,1.74167,44.8325,0,32,21
32,5624,2074,19.2313,121028,3,3,66,66,1.50945,39.1922,0,30,19
33,5950,2398,17.4919,116945,3,3,62,62,1.47657,37.6063,0,29,19
34,6086,2408,17.3204,118587,5,5,56,56,1.51799,37.9037,0,28,18
35,6204,2620,15.4476,108237,3,3,56,56,1.34649,34.5273,0,26,17
36,6254,2180,16.0995,114293,3,3,53,53,1.36375,35.9486,0,24,15
37,6504,2029,15.4654,115122,5,5,50,50,1.30169,35.9456,0,22,13
38,7038,1335,15.7906,128943,5,5,46,46,1.33894,39.1979,0,19,11
39,8066,2995,11.8206,111116,3,3,42,42,1.16419,33.5583,0,18,11
40,8328,3263,10.6641,104041,3,3,38,38,1.05486,31.1086,0,17,10
41,8628,3537,9.78338,99255,3,3,32,32,1.0016,29.479,0,16,9
42,8870,3865,8.85175,92806,3,3,32,32,0.908898,26.4221,0,15,8
43,9006,3187,8.98568,96258,3,3,30,30,0.860411,27.7134,0,13,7
44,9210,2815,8.5392,94786,3,3,27,27,0.775698,25.6383,0,12,6
45,9972,2431,8.0345,98096,3,3,23,23,0.699436,25.9451,0,10,5
46,11038,4199,6.06278,82798,3,3,20,20,0.57407,21.8427,0,9,4
47,11140,4506,5.48402,75632,3,3,19,19,0.505975,19.3554,0,9,4
48,11558,5071,4.84323,70052,3,3,16,16,0.431307,17.6325,0,8,3
49,11718,5271,4.4913,66425,5,5,13,13,0.387925,16.6088,0,8,3
50,11768,4309,4.33821,65682,3,3,13,13,0.317801,15.8019,0,6,2
51,10948,3224,4.04193,58110,3,3,11,11,0.226788,13.4391,0,5,2
52,9278,2404,3.63117,45562,3,3,9,9,0.133052,10.2441,0,4,1
53,7480,2437,3.16591,32742,3,3,7,7,0.104162,8.91267,0,4,1
54,6498,2679,2.6622,24039,3,3,5,5,0.0689867,6.30439,0,4,1
55,5654,0,3,22616,3,3,3,4,0,4.75663,0,3,1
