depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,29,35,29,35,29,35,0.0007316,0.0090442,0,29,7
1,2,1,14.5,35,29,35,29,35,0.0007877,0.0079646,0,29,7
2,2,0,27.5,66,22,26,33,33,0.0017914,0.0141625,0,27,6
3,4,0,22,106,15,16,35,35,0.0025034,0.0218934,0,22,5
4,8,0,19.5,188,9,11,35,35,0.0038915,0.0381447,0,19,4
5,16,0,15.9375,304,5,5,35,35,0.0060584,0.0619366,0,15,3
6,30,0,11.4667,406,5,5,29,29,0.0063215,0.0831656,0,11,2
7,36,0,15.1111,638,9,9,29,29,0.0096106,0.118293,0,15,3
8,68,17,11.4265,909,9,9,29,29,0.0133698,0.162221,0,15,3
9,98,14,12.5714,1436,5,5,29,29,0.0202636,0.251655,0,14,3
10,156,26,11.8205,2142,5,5,29,29,0.0306494,0.37758,0,14,3
11,226,30,11.854,3108,5,5,29,29,0.0429561,0.541179,0,13,2
12,330,43,11.3303,4342,5,5,29,29,0.0566883,0.740583,0,13,2
13,474,56,10.9008,6010,5,5,29,29,0.0724871,1.02298,0,12,2
14,682,72,10.3856,8261,5,5,29,29,0.100713,1.45513,0,11,2
15,960,88,9.925,11150,5,5,29,29,0.116609,1.87175,0,10,2
16,1300,103,9.60615,14655,5,5,29,29,0.149837,2.46878,0,10,2
17,1750,123,9.36857,19286,5,5,29,29,0.189074,3.27,0,10,2
18,2338,148,9.15612,25240,5,5,29,29,0.230898,4.28956,0,9,2
19,3066,171,8.96608,32487,5,5,29,29,0.285975,5.54828,0,9,2
20,3968,198,8.8125,41407,5,5,29,29,0.355307,7.07154,0,9,1
21,5032,227,8.64328,51604,5,5,29,29,0.436798,8.92617,0,9,1
22,6156,258,8.45435,61875,5,5,29,29,0.492689,10.65,0,8,1
23,7096,276,8.18095,69192,5,5,29,29,0.510558,11.8931,0,8,1
24,7536,264,7.81741,70442,5,5,22,22,0.467588,12.1444,0,8,1
25,7078,210,7.38415,62742,5,5,22,22,0.351674,10.7985,0,7,1
26,6442,135,7.36541,56966,5,5,22,22,0.303399,9.73308,0,7,1
27,5700,109,7.34035,50212,5,5,22,22,0.257733,8.53548,0,7,1
28,5086,81,7.35667,44869,5,5,22,22,0.231945,7.60217,0,7,1
29,4760,67,7.35861,41989,5,5,22,22,0.218078,7.15544,0,7,1
30,4466,59,7.35378,39356,5,5,22,22,0.207205,6.71106,0,7,1
31,4196,50,7.35558,36974,5,5,22,22,0.197223,6.31687,0,7,1
32,4000,46,7.36,35257,5,5,22,22,0.186459,6.00466,0,7,1
33,3784,36,7.35809,33333,5,5,22,22,0.173977,5.70775,0,7,1
34,3614,34,7.35916,31828,5,5,22,22,0.169828,5.5187,0,7,1
35,3426,27,7.36048,30169,5,5,22,22,0.158916,5.22683,0,7,1
36,3264,23,7.35723,28721,5,5,22,22,0.15122,5.00702,0,7,1
37,3114,20,7.34875,27372,5,5,22,22,0.142236,4.75258,0,7,1
38,2980,15,7.35034,26197,5,5,22,22,0.14,4.57624,0,7,1
39,2878,14,7.33773,25265,5,5,22,22,0.13266,4.41446,0,7,1
40,2716,14,7.35199,23874,5,5,22,22,0.125439,4.15758,0,7,1
41,2554,14,7.36805,22489,5,5,22,22,0.118965,3.93309,0,7,1
42,2386,14,7.3881,21054,5,5,22,22,0.113163,3.69987,0,7,1
43,2226,14,7.40252,19673,5,5,22,22,0.107185,3.52325,0,7,1
44,2106,14,7.42545,18653,5,5,22,22,0.101144,3.3357,0,7,1
45,1992,14,7.44478,17673,5,5,22,22,0.0970143,3.15736,0,7,1
46,1864,14,7.46406,16560,5,5,22,22,0.0891061,2.99408,0,7,1
47,1710,14,7.5,15240,5,5,22,22,0.085079,2.77066,0,7,1
48,1556,13,7.54756,13927,5,5,22,22,0.0795443,2.5076,0,7,1
49,1438,13,7.57997,12903,5,5,22,22,0.0760645,2.3391,0,7,1
