depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,115,149,115,149,115,149,0.005455,0.0348661,0,115,56
1,2,0,127.5,315,117,117,138,174,0.0121488,0.046708,18,67,61
2,4,0,120,592,88,88,143,176,0.0199959,0.0837235,21,70,54
3,8,0,99.5,994,59,59,146,146,0.0284524,0.110611,22,43,45
4,16,0,88.1875,1768,45,45,145,145,0.0436227,0.185857,18,44,39
5,32,2,72.4375,2896,27,27,143,143,0.0706565,0.29765,15,40,33
6,60,7,58.1,4346,23,23,119,119,0.0973228,0.429951,13,32,27
7,106,11,49.434,6464,4,4,115,115,0.151114,0.680555,10,31,21
8,188,31,38.5266,8950,7,7,108,108,0.196616,0.912678,8,25,17
9,312,58,30.8878,11900,4,4,101,101,0.230661,1.1476,7,20,14
10,498,107,23.9739,14781,4,4,95,95,0.271788,1.41878,5,17,10
11,736,201,17.3995,15783,4,4,75,75,0.265002,1.47862,4,13,8
12,938,285,13.21,15218,4,4,72,72,0.235704,1.4637,3,11,6
13,1024,333,10.1445,12863,4,4,66,66,0.163586,1.17703,3,8,4
14,998,354,7.59118,9390,4,4,44,44,0.105096,0.869513,2,6,3
15,830,299,5.77108,5973,4,4,25,25,0.0517258,0.531802,2,5,2
16,578,227,4.48616,3261,4,4,21,21,0.0243601,0.291033,2,4,2
17,344,130,3.46221,1503,4,4,14,14,0.0095394,0.132188,2,3,1
18,148,57,2.90541,542,4,4,13,13,0.0029281,0.0498058,2,2,1
19,36,13,2.55556,115,4,4,4,5,0.0006541,0.0110268,1,2,1
