depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,175,211,175,211,175,211,0.0086967,0.0562956,0,175,75,30,30
1,2,0,183,225,143,143,223,281,0.0181225,0.0778635,18,117,82,30,19
2,4,0,174.5,209,67,67,308,308,0.0455967,0.153558,27,105,78,35,24
3,8,0,164.75,188.625,45,45,347,347,0.069618,0.258748,18,107,69,36,25
4,16,2,128.429,145.286,29,29,289,289,0.0973455,0.372174,17,89,51,24,19
5,28,7,115.952,132,17,17,258,258,0.117815,0.477943,18,77,48,24,16
6,42,8,99,111.824,17,17,277,277,0.155228,0.625348,17,63,40,20,13
7,68,22,93.3696,103.457,10,10,300,300,0.196852,0.807297,16,60,38,21,15
8,92,29,85.4286,93.5079,7,7,287,287,0.230084,0.984759,15,55,33,18,12
9,126,37,73.3933,79.3146,4,4,218,218,0.257554,1.13442,13,46,27,15,10
10,178,64,68.5175,73.8421,4,4,243,243,0.297854,1.33938,12,43,25,14,10
11,226,78,62.5946,66.5541,4,4,202,202,0.343995,1.55429,11,39,22,12,9
12,294,112,58.489,61.522,4,4,161,161,0.35122,1.67506,11,35,20,11,8
13,328,126,54.0099,56.7426,4,4,149,149,0.319867,1.56866,11,30,18,10,6
14,354,131,47.0269,50.1973,4,4,140,140,0.289518,1.46692,9,26,16,8,5
15,408,149,40.668,43.1081,4,4,127,127,0.27763,1.43776,8,22,13,6,4
16,454,176,34.9101,37.3777,4,4,103,103,0.227801,1.27391,7,19,11,5,3
17,474,197,31.0181,33.5054,4,4,106,106,0.182481,1.07991,6,16,9,3,2
18,486,196,27.1931,29.6724,4,4,85,85,0.15024,0.952288,5,14,8,2,1
19,486,201,22.9088,25.3333,4,4,71,71,0.106245,0.725526,5,11,6,1,1
20,452,193,19.668,22.1081,4,4,56,56,0.0724719,0.558739,4,9,5,1,0
21,362,147,15.8977,18.3535,4,4,42,42,0.0392404,0.357326,3,7,4,0,0
22,292,118,12.977,15.2816,4,4,33,33,0.0245425,0.245963,3,6,3,0,0
23,232,93,10.6763,12.8345,4,4,33,33,0.0154552,0.171296,2,5,2,0,0
24,162,70,8.66304,10.5217,4,4,26,26,0.0080737,0.0991927,2,5,2,0,0
25,96,42,7.7037,9.59259,4,4,35,35,0.0051207,0.0581077,2,5,2,0,0
26,42,19,6.43478,8.04348,4,4,12,12,0.0012455,0.019027,2,3,1,0,0
27,18,9,4.44444,5.55556,4,4,8,8,0.0003356,0.0060513,2,3,1,0,0
28,2,1,4,5,4,5,4,5,1.74e-05,0.000543,2,2,1,0,0
