depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,204,152,204,152,204,152,0.004941,0.109032,0,204,118,170,170,88
1,2,0,177.5,143,171,136,184,184,0.0078724,0.181822,0,177,108,142,142,98
2,4,0,152.25,128.75,126,126,174,174,0.0091063,0.277296,0,152,95,119,119,94
3,8,0,135.125,117.625,85,85,176,176,0.0169578,0.46861,0,135,84,102,102,83
4,16,0,119.688,108.375,71,71,173,173,0.0274719,0.822584,0,119,76,88,88,75
5,32,0,105.906,99.4062,53,53,173,173,0.0475904,1.41456,0,105,69,75,75,68
6,64,0,92.0625,88.0312,36,36,165,165,0.0819168,2.45116,0,92,60,64,64,60
7,128,0,79.8984,77.3359,22,22,172,172,0.141468,4.24734,0,79,52,54,54,52
8,250,0,69.724,68.668,9,9,179,179,0.236934,7.16088,0,69,45,46,46,45
9,488,0,58.8586,58.9959,3,3,166,166,0.38975,11.7418,0,58,38,37,37,38
10,888,0,49.2005,50.2568,3,3,163,163,0.574073,17.7157,0,49,31,30,30,31
11,1512,0,40.7454,42.4808,3,3,162,162,0.803966,24.8907,0,40,25,24,24,25
12,2290,0,33.8218,35.8677,3,3,160,160,0.986022,31.0834,0,33,21,19,19,21
13,3176,0,28.0327,30.2783,3,3,149,149,1.09132,35.1122,0,28,17,15,15,17
14,3978,0,23.8635,26.1579,3,3,150,150,1.12823,37.3488,0,23,14,12,12,14
15,4644,0,20.6736,22.9727,3,3,159,159,1.11741,37.521,0,20,12,10,10,12
16,4932,0,18.4412,20.6985,3,3,149,149,1.04776,35.0686,0,18,10,8,8,10
17,4868,0,16.6399,18.8568,3,3,150,150,0.922362,31.0921,0,16,9,7,7,9
18,4478,0,15.303,17.4745,3,3,124,124,0.751942,26.175,0,15,8,6,6,8
19,4034,0,14.3118,16.4571,3,3,130,130,0.591881,22.1782,0,14,8,5,5,8
20,3474,0,13.3408,15.4712,3,3,104,104,0.460484,17.5988,0,13,7,5,5,7
21,2892,0,12.6113,14.74,3,3,101,101,0.351144,13.7428,0,12,6,4,4,6
22,2322,0,11.8144,13.8992,3,3,92,92,0.246198,10.2929,0,11,6,4,4,6
23,1848,0,11.211,13.2695,3,3,88,88,0.181698,7.64905,0,11,5,3,3,5
24,1420,0,10.8063,12.8331,3,3,73,73,0.126241,5.53988,0,10,5,3,3,5
25,1052,0,10.0019,11.9667,3,3,73,73,0.0812118,3.81929,0,10,5,3,3,5
26,748,0,9.50802,11.4171,3,3,58,58,0.051116,2.53847,0,9,4,2,2,4
27,546,0,8.99084,10.8077,3,3,55,55,0.0343211,1.75343,0,8,4,2,2,4
28,386,0,8.14767,9.93523,3,3,53,53,0.0199518,1.1017,0,8,3,2,2,3
29,264,0,7.48485,9.20076,3,3,50,50,0.0120344,0.694593,0,7,3,1,1,3
30,168,0,6.92262,8.58929,3,3,36,36,0.0065583,0.401704,0,6,3,1,1,3
31,96,0,6.26042,7.88542,3,3,28,28,0.0029456,0.207395,0,6,2,1,1,2
32,64,0,5.76562,7.1875,3,3,26,26,0.0016638,0.124592,0,5,2,1,1,2
33,26,0,5.69231,7.07692,3,3,13,13,0.0006082,0.0478487,0,5,2,0,0,2
34,10,0,4.4,5.7,3,3,11,11,0.0001268,0.0140563,0,4,1,0,0,1
35,6,0,3,4,3,3,3,4,0,0.0054505,0,3,1,0,0,1
