depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,19,25,19,25,19,25,0.0002666,0.0110641,0,19,6,0,0
1,2,1,19,25,19,25,19,25,0.0005077,0.0074533,0,19,6,0,0
2,2,0,19,25,19,19,19,25,0.0004903,0.0092582,0,19,6,0,0
3,4,0,17,22.5,13,13,21,21,0.0013395,0.0202932,0,17,5,0,0
4,8,0,14.5,19,10,10,22,22,0.0016368,0.0313869,0,14,4,0,0
5,16,0,12.5,16.25,7,7,20,20,0.0030159,0.0591128,0,12,3,0,0
6,32,0,9.9375,12.75,4,4,20,20,0.0038239,0.0820981,0,9,2,0,0
7,62,0,8.3871,11.1935,4,4,18,18,0.0046047,0.125446,0,8,2,0,0
8,44,0,10.7045,14.3636,6,6,18,18,0.0043634,0.101462,0,10,3,0,0
9,62,7,10.2727,13.7273,6,6,18,18,0.0048785,0.117416,0,10,3,0,0
10,88,11,10.2338,13.7273,4,4,18,18,0.006722,0.162467,0,10,3,0,0
11,116,6,10.3727,13.9455,4,4,18,18,0.0105771,0.242184,0,10,3,0,0
12,184,10,9.84483,13.2529,4,4,18,18,0.0141599,0.351761,0,9,3,0,0
13,264,15,9.48996,12.8072,4,4,16,16,0.0195091,0.483685,0,9,2,0,0
14,330,17,9.2524,12.5399,4,4,16,16,0.0232931,0.591296,0,9,2,0,0
15,394,17,9.22546,12.5119,4,4,16,16,0.0282812,0.706149,0,9,2,0,0
16,480,30,9.06,12.3333,4,4,16,16,0.0320136,0.830331,0,9,2,0,0
17,614,34,8.79828,12.0138,4,4,15,15,0.0400904,1.0401,0,8,2,0,0
18,744,35,8.58674,11.7814,4,4,15,15,0.0457571,1.23053,0,8,2,0,0
19,904,40,8.46412,11.6806,4,4,15,15,0.056971,1.50393,0,8,2,0,0
20,1066,42,8.29785,11.4922,4,4,15,15,0.0639672,1.77018,0,8,2,0,0
21,1198,41,8.21521,11.4131,4,4,15,15,0.0705157,1.97799,0,8,2,0,0
22,1036,34,7.94611,10.9361,4,4,15,15,0.0557399,1.69218,0,7,2,0,0
23,788,15,7.38163,9.98836,4,4,13,13,0.0375432,1.21068,0,7,2,0,0
24,748,19,7.12346,9.59259,4,4,12,12,0.0327449,1.10502,0,7,2,0,0
25,688,15,6.98663,9.40416,4,4,12,12,0.0283187,1.01111,0,6,2,0,0
26,582,23,6.71914,9.05725,4,4,12,12,0.0216028,0.811293,0,6,2,0,0
27,466,9,6.60832,8.91247,4,4,12,12,0.0170042,0.659086,0,6,1,0,0
28,374,11,6.49036,8.79063,4,4,12,12,0.012921,0.50874,0,6,1,0,0
29,316,16,6.35667,8.69333,4,4,12,12,0.0100338,0.417166,0,6,1,0,0
30,292,12,5.92143,8.15714,4,4,12,12,0.0078804,0.364634,0,5,1,0,0
31,216,7,5.9378,8.38756,4,4,12,12,0.0062858,0.286458,0,5,1,0,0
32,174,5,5.84024,8.28994,4,4,12,12,0.0048564,0.221904,0,5,1,0,0
33,148,1,5.59864,7.96599,4,4,9,9,0.0036592,0.18228,0,5,1,0,0
34,124,1,5.49593,7.82927,4,4,9,9,0.0028674,0.151928,0,5,1,0,0
35,88,0,5.26136,7.40909,4,4,9,9,0.0017022,0.101395,0,5,1,0,0
36,62,0,4.83871,6.6129,4,4,7,7,0.0008,0.0631095,0,4,1,0,0
37,30,1,4.89655,6.7931,4,4,6,9,0.0004214,0.0299443,0,4,1,0,0
38,24,0,4.58333,6.16667,4,4,6,6,0.0002097,0.0218862,0,4,1,0,0
39,10,0,4.8,6.6,4,4,6,6,0.0001249,0.0097213,0,4,1,0,0
40,6,0,4.66667,6.33333,4,4,6,6,6.28e-05,0.0057795,0,4,1,0,0
41,4,0,5.5,8,4,5,6,6,0.0001094,0.0055458,0,5,1,0,0
42,6,0,5.33333,7.66667,4,4,6,6,0.0001243,0.0077617,0,5,1,0,0
43,8,0,4.5,6,4,4,6,9,6.98e-05,0.0077123,0,4,1,0,0
44,4,0,5,7,4,4,6,6,7.47e-05,0.0054302,0,5,1,0,0
45,4,0,4,5,4,4,4,5,0,0.002742,0,4,1,0,0
