depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,527,264,527,264,527,264,0.0396608,0.203009,0,527,146,356,356,102
1,2,0,379,215,343,193,415,415,0.0454034,0.26056,0,379,106,228,228,89
2,4,0,276.25,179.75,208,132,377,377,0.0557731,0.364791,0,276,83,147,147,79
3,8,0,216.875,156.25,112,112,364,364,0.0871032,0.564778,0,216,70,105,105,68
4,16,0,155.25,126.688,52,52,325,325,0.120916,0.831425,0,155,54,65,65,54
5,32,0,114.656,98.8125,25,25,301,301,0.16319,1.18691,0,114,41,44,44,40
6,64,0,85.2031,79,12,12,293,293,0.240565,1.76574,0,85,31,29,29,31
7,128,0,60.6719,60.4141,7,7,268,268,0.319007,2.42089,0,60,22,17,17,22
8,256,0,41.6641,43.375,4,4,252,252,0.387241,3.22706,0,41,15,10,10,15
9,490,0,28.8531,30.7184,4,4,210,210,0.446689,4.16564,0,28,9,5,5,9
10,832,0,20.9303,22.8197,4,4,205,205,0.465825,5.02046,0,20,6,3,3,6
11,1136,0,17.0475,18.8319,4,4,186,186,0.454028,5.47137,0,17,5,2,2,5
12,1346,0,14.4703,16.1374,4,4,161,161,0.397171,5.3057,0,14,4,1,1,4
13,1394,0,12.7245,14.307,4,4,132,132,0.326429,4.74178,0,12,3,1,1,3
14,1322,0,11.0575,12.5507,4,4,110,110,0.230666,3.81392,0,11,3,0,0,3
15,1068,0,9.76873,11.1713,4,4,86,86,0.143582,2.72404,0,9,2,0,0,2
16,730,0,8.8,10.1,4,4,66,66,0.0758742,1.64742,0,8,2,0,0,2
17,396,0,8.12879,9.36364,4,4,52,52,0.0317904,0.782897,0,8,2,0,0,2
18,190,0,7.91053,9.08947,4,4,41,41,0.0149466,0.379578,0,7,2,0,0,2
19,72,0,8.91667,10.0833,4,4,28,28,0.006553,0.162487,0,8,2,0,0,2
20,38,0,8.15789,9.31579,4,4,22,22,0.0027499,0.0785314,0,8,2,0,0,2
21,14,0,7.42857,8.78571,4,4,17,17,0.0008026,0.0257741,0,7,1,0,0,1
22,2,0,8,9.5,4,4,12,14,0.0001182,0.0040292,0,8,2,0,0,2
