depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,95,122,95,122,95,122,0.0042741,0.0299108,0,95,42
1,2,0,102.5,234,19,19,186,209,0.0122344,0.0503357,9,70,48
2,4,2,54.5,251,31,31,187,212,0.0008722,0.010134,46,13,51
3,4,0,113.75,542,30,30,196,234,0.0204495,0.0817444,24,61,53
4,8,0,91.5,838,22,22,196,237,0.0324715,0.12213,19,46,39
5,16,4,76.875,1430,16,16,231,289,0.0507575,0.210202,17,59,44
6,24,6,83.9167,2292,16,16,261,304,0.0942683,0.38574,16,70,51
7,36,10,87.3611,3549,20,20,325,385,0.133328,0.537204,23,66,56
8,52,18,81.6538,4744,27,27,273,294,0.185347,0.756182,27,74,56
9,68,20,84.3382,6548,18,18,236,275,0.247596,1.02763,24,70,53
10,96,29,75.5417,8171,7,7,265,330,0.261464,1.12617,26,56,46
11,134,46,66.5224,10131,10,10,272,312,0.31954,1.37714,23,52,43
12,174,61,65.2529,12973,4,4,307,389,0.405707,1.7515,23,52,43
13,224,79,61.3036,15750,4,4,310,394,0.498747,2.1589,22,51,40
14,284,99,57.919,18904,4,4,316,316,0.605829,2.56609,20,47,37
15,358,142,50.2291,20611,4,4,317,317,0.609684,2.68267,20,43,34
16,430,161,46.9558,23186,4,4,321,321,0.683656,3.01575,18,39,30
17,532,213,41.9756,25709,4,4,295,296,0.797063,3.50624,16,38,28
18,610,226,40.2164,28297,4,4,275,310,0.739291,3.42176,15,32,25
19,726,293,36.0771,30100,4,4,303,303,0.763784,3.64233,15,30,24
20,838,331,33.2172,32228,4,4,306,306,0.761376,3.71613,13,27,21
21,902,357,31.143,32723,4,4,252,252,0.801391,3.87375,12,26,20
22,936,374,28.4412,31309,4,4,251,251,0.684187,3.41063,12,22,18
23,906,359,25.5861,27780,4,4,237,237,0.585212,2.94518,11,20,16
24,828,318,22.6932,22910,4,4,177,177,0.476214,2.44099,9,18,14
25,644,254,20.3075,16354,4,4,163,163,0.307739,1.69268,8,17,13
26,482,170,18.0311,10973,4,4,136,136,0.205871,1.14256,7,14,10
27,400,134,16.4225,8394,4,4,134,134,0.135643,0.806119,6,12,9
28,330,109,13.1939,5614,4,4,94,94,0.088584,0.572121,5,10,7
29,244,87,10.8893,3534,4,4,92,92,0.0466099,0.331382,4,8,6
30,192,62,10.1615,2617,4,4,82,82,0.0380077,0.25978,3,8,5
31,138,29,9.37681,1730,4,4,59,79,0.0219642,0.164531,3,6,4
32,102,26,8.0098,1108,4,4,56,56,0.0113739,0.0994907,3,5,3
33,72,13,7.06944,690,4,4,30,30,0.0066533,0.0658407,2,4,2
34,52,12,4.98077,342,4,4,18,22,0.0027006,0.0309064,2,3,1
35,22,7,4.31818,130,4,4,12,16,0.0006595,0.0098185,2,2,1
36,10,2,3.9,52,4,4,7,9,0.0001227,0.0031624,1,1,1
37,2,0,4,10,4,4,4,5,3.97e-05,0.0007428,2,2,1
