depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,16,22,16,22,16,22,0.000188301,0.00899,0,16,9
1,2,1,16,22,16,22,16,22,0.0001611,0.0043744,0,16,9
2,2,0,16,22,16,16,16,22,0.000454197,0.0104165,0,16,9
3,4,0,13.5,18.5,11,11,16,16,0.000689897,0.0180025,0,13,7
4,8,0,13.5,18.5,11,11,16,16,0.0011623,0.0318646,0,13,7
5,16,0,13.5,18.5,11,11,16,16,0.0023094,0.0638507,0,13,7
6,32,0,12.25,17,11,11,16,16,0.00436639,0.117823,0,12,6
7,64,0,12,16.625,11,11,16,16,0.00639828,0.194938,0,12,6
8,128,0,10.375,14.5,7,7,16,16,0.00979271,0.321619,0,10,5
9,256,0,9.375,13.125,7,7,16,16,0.0169061,0.58106,0,9,4
10,320,0,8.40938,11.8531,5,5,15,15,0.0173667,0.647561,0,8,4
11,198,0,6.87879,9.80303,3,3,13,13,0.00716731,0.336695,0,6,3
12,98,0,6.5102,9.18367,5,5,11,11,0.00316719,0.151467,0,6,2
13,110,6,6.57692,9.28846,5,5,11,11,0.00347099,0.162917,0,6,2
14,124,7,6.60684,9.34188,5,5,11,11,0.00399728,0.184509,0,6,2
15,178,7,6.25731,8.84795,5,5,11,11,0.00532531,0.255469,0,6,2
16,276,15,5.05747,7.0728,3,3,10,10,0.0051949,0.311952,0,5,2
17,314,27,4.65854,6.48084,3,3,8,8,0.0047058,0.315509,0,4,1
18,348,86,4.96565,6.94275,3,3,8,8,0.0049508,0.303788,0,4,1
19,404,146,5.03876,7.05426,5,5,8,8,0.00509661,0.313117,0,5,2
20,456,96,5.04167,7.05833,5,5,8,8,0.00713652,0.421178,0,5,2
21,618,132,5.02058,7.02881,5,5,8,8,0.0092884,0.555915,0,5,2
22,804,58,5.00804,7.00938,3,3,8,8,0.0138861,0.846823,0,5,2
23,590,11,4.96891,6.94991,3,3,8,8,0.0103183,0.635745,0,4,1
24,398,1,5,6.99496,3,3,8,8,0.0070845,0.43989,0,5,2
25,364,2,5.03315,7.0442,5,5,8,8,0.00670471,0.405676,0,5,2
26,356,4,4.41477,6.11648,3,3,8,8,0.0046269,0.345814,0,4,1
27,290,4,3.68531,5.02448,3,3,8,8,0.00187879,0.236997,0,3,1
28,160,0,3.35,4.525,3,3,5,5,0.000527195,0.119915,0,3,1
29,46,7,3.5641,4.84615,3,3,5,7,0.000204599,0.0320828,0,3,1
30,18,5,5,7,5,5,5,7,0.000235599,0.0159754,0,5,2
31,18,6,5,7,5,5,5,7,0.0002071,0.0155307,0,5,2
32,18,5,5,7,5,5,5,7,0.000230899,0.0163387,0,5,2
33,18,3,5,7,5,5,5,7,0.000267295,0.0180568,0,5,2
34,18,4,4.71429,6.57143,3,3,5,7,0.000216195,0.0157333,0,4,1
35,18,2,4.5,6.25,3,3,5,5,0.000205905,0.0164125,0,4,1
36,14,0,4.71429,6.57143,3,3,5,7,0.000222198,0.0152377,0,4,1
37,14,0,4.28571,5.92857,3,3,5,7,0.000162099,0.0134791,0,4,1
38,10,0,4.2,5.8,3,3,5,7,0.000110201,0.0094154,0,4,1
39,8,0,3.5,4.75,3,3,5,7,3.47e-05,0.0058469,0,3,1
40,4,0,3,4,3,3,3,4,0,0.0024467,0,3,1
