depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,58,74,58,74,58,74,0.0009135,0.016834,0,58,41,25,25
1,2,0,51.5,66,49,54,54,64,0.0010844,0.0155908,18,32,36,21,15
2,4,0,36.75,48.25,24,35,42,42,0.0025835,0.0209106,15,19,23,12,7
3,8,0,29,38.5,21,22,43,43,0.0030712,0.0352102,10,17,18,8,5
4,16,0,23.9375,32.0625,13,13,37,37,0.0045923,0.0584068,7,16,14,5,4
5,32,0,22.0312,29.75,11,11,35,35,0.0084697,0.112423,5,15,13,5,3
6,64,0,20.1719,27.2188,9,9,33,33,0.0140131,0.208339,5,14,11,4,3
7,128,0,17.4609,23.6719,3,4,33,33,0.0222908,0.312372,4,12,10,3,3
8,254,0,14.9961,20.4252,3,3,33,33,0.0365503,0.521844,3,10,8,3,2
9,322,0,12.1646,16.6553,3,3,27,27,0.0360602,0.526773,3,8,6,2,1
10,270,0,8.91852,12.2667,3,3,24,24,0.0207185,0.318664,2,6,4,1,0
11,248,1,6.55466,9.06883,3,3,19,19,0.0123624,0.216976,1,4,2,0,0
12,222,0,5.5045,7.63964,3,3,14,14,0.0094705,0.17985,1,4,2,0,0
13,182,6,4.69318,6.51705,3,3,9,9,0.0064116,0.130648,0,3,1,0,0
14,116,6,4.2,5.8,3,3,7,7,0.0033195,0.0722609,0,3,1,0,0
15,48,6,3.38095,4.57143,3,3,5,7,0.0010008,0.0225605,0,2,1,0,0
16,32,6,3,4,3,3,3,4,0.0005435,0.0143896,0,2,1,0,0
17,8,3,3,4,3,3,3,4,9.95e-05,0.0030719,0,3,1,0,0
