depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,95,122,95,122,95,122,0.0043263,0.0298146,0,95,42,16,16,0
1,2,0,102.5,117,19,19,186,209,0.0118102,0.0475644,9,70,48,32,28,0
2,4,1,125,136.667,31,31,180,180,0.0183054,0.073317,19,78,55,37,21,0
3,6,1,142.4,156,37,37,218,231,0.0358017,0.137798,21,83,61,40,22,0
4,10,0,116.6,130,25,25,285,304,0.0509109,0.207501,17,72,52,32,19,0
5,20,7,134.231,148.769,31,31,264,288,0.0665522,0.293514,21,75,60,38,20,0
6,26,5,123.714,137.143,10,10,284,321,0.139209,0.53229,19,89,54,32,23,0
7,40,10,119.167,131.133,21,21,307,307,0.154237,0.631875,20,76,51,32,20,0
8,54,15,124.077,139.051,15,15,333,333,0.211501,0.856073,24,75,55,33,19,0
9,78,19,111,125.153,10,10,263,263,0.281485,1.17144,21,67,48,27,16,0
10,110,32,110.821,125.282,4,4,324,324,0.381924,1.66802,19,73,47,26,18,0
11,144,36,102.583,116.111,10,10,295,295,0.492844,2.04355,19,63,43,22,14,0
12,198,51,91.6395,104.184,13,13,273,273,0.526583,2.31645,17,54,38,19,12,0
13,256,71,87.0216,99.1676,7,7,266,266,0.601123,2.68839,17,51,36,17,11,0
14,318,99,76.7215,87.9954,6,6,334,334,0.616856,2.72823,16,44,31,14,9,0
15,364,115,70.1365,80.2048,4,4,246,287,0.656474,2.91345,14,42,28,13,8,0
16,390,117,61.6081,71.3993,7,7,224,224,0.566224,2.58421,13,34,24,9,5,0
17,422,136,51.4685,59.5979,4,4,193,199,0.444134,2.18106,11,29,19,7,4,0
18,442,149,46.7235,54.7918,7,7,215,215,0.395356,1.96312,10,25,18,6,4,0
19,440,164,39.2428,46.3297,4,4,177,177,0.282504,1.47404,9,21,14,4,2,0
20,418,171,32.8219,38.6964,4,4,135,135,0.186626,1.02549,8,16,11,3,2,0
21,396,168,27.6886,33.193,4,4,156,156,0.130021,0.775857,6,13,9,2,1,0
22,370,163,21.5024,26.2899,4,4,118,118,0.0824962,0.531391,5,10,7,1,1,0
23,356,153,17.4877,21.9803,4,4,83,83,0.054873,0.417533,4,8,5,0,0,0
24,346,146,13.61,17.295,4,4,58,58,0.0379113,0.327128,3,7,4,0,0,0
25,302,124,10.7697,14.0843,4,4,40,40,0.0230226,0.232248,3,5,3,0,0,1
26,228,87,9.26241,12.4468,4,4,33,33,0.0150044,0.165907,2,5,2,0,0,1
27,166,62,7.75,10.4808,4,4,32,32,0.008288,0.100826,2,4,2,0,0,1
28,118,40,6.38462,8.73077,4,4,21,21,0.0041569,0.0610088,2,3,1,0,0,1
29,58,22,5.77778,7.94444,4,4,14,14,0.0015161,0.0245934,2,2,1,0,0,1
30,20,3,5,6.88235,4,4,9,9,0.0005451,0.0090314,2,2,1,0,0,1
31,4,0,4,5,4,4,4,5,4.65e-05,0.0012769,1,1,1,0,0,1
