depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,1227,1559,1227,1559,1227,1559,0.184492,0.495831,0,1227,838,509,509,0
1,2,0,1091.5,1393.5,1088,1095,1095,1384,0.222369,0.481201,380,627,722,416,249,0
2,4,0,947.75,1227.25,901,901,1010,1229,0.357334,0.794233,327,529,618,339,189,0
3,8,0,811.875,1059,764,764,852,1012,0.572318,1.30046,279,447,513,266,148,0
4,16,0,692.438,912,608,608,726,831,0.931489,2.15734,232,374,429,211,118,0
5,32,0,596.969,785.719,489,489,681,764,1.52061,3.69509,193,339,360,170,101,0
6,64,0,519.172,685.312,394,394,646,646,2.31545,6.05419,161,300,308,139,83,0
7,128,0,445.805,591.766,302,302,614,614,3.75913,10.0344,137,258,255,106,63,0
8,256,0,392.883,525.141,246,246,575,575,6.13271,17.1683,114,224,220,86,51,0
9,510,0,341.082,458.38,213,213,521,521,9.84344,28.5427,98,195,184,66,39,0
10,1002,0,294.186,396.535,161,163,467,467,15.503,47.2993,81,170,154,50,30,0
11,1926,0,254.349,343.254,120,136,426,426,24.4222,77.6175,67,149,128,38,24,0
12,3552,0,217.195,293.09,4,5,381,381,35.534,118.31,56,127,106,29,18,0
13,6272,0,187.667,253.478,4,4,382,382,51.8977,181.419,45,111,89,22,14,0
14,10292,0,163.941,221.18,4,4,339,339,77.6219,267.802,38,99,76,18,12,0
15,15554,0,142.828,192.241,4,4,284,284,102.199,357.736,31,87,65,14,10,0
16,22130,0,122.414,164.446,4,4,260,260,120.446,439.521,26,76,54,11,7,0
17,30010,0,103.526,138.202,4,4,227,227,132.902,505.639,21,65,44,8,6,0
18,38980,0,88.7896,118.015,4,4,205,205,144.503,607.762,17,57,36,6,4,0
19,42068,0,76.0749,100.833,4,4,187,187,129.157,628.87,13,49,31,5,3,0
20,19983,0,63.2363,83.4542,4,4,168,168,48.731,265.989,11,41,25,3,2,0
