depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,178,108,178,108,178,108,0.0092856,0.062602,0,178,46
1,2,0,132.5,173,120,92,145,120,0.016623,0.0685261,19,96,36
2,4,0,98.5,294,71,71,135,94,0.0209627,0.0883548,16,67,28
3,8,3,58,351,71,71,105,100,0.0108065,0.0459988,22,26,27
4,10,1,58.6,483,28,28,105,101,0.0165226,0.074077,15,29,19
5,18,5,40.6667,630,27,27,101,101,0.0165441,0.0767389,13,20,16
6,26,2,37,900,13,13,90,90,0.0273862,0.13244,9,20,12
7,48,13,24.2292,1143,11,11,67,67,0.0205145,0.118816,8,12,9
8,70,21,19.1143,1383,7,7,58,58,0.0170658,0.11055,7,8,8
9,98,33,14.8776,1559,4,4,46,46,0.0115059,0.0898374,6,4,6
10,126,34,13.8175,1909,7,7,45,45,0.0179545,0.157764,5,6,5
11,180,67,10.6778,2133,4,4,39,39,0.0180704,0.147935,4,3,4
12,220,92,9.47727,2334,7,7,33,33,0.009752,0.105865,4,2,4
13,256,123,8.27734,2375,4,4,30,30,0.0020198,0.0579151,4,0,4
14,260,108,8.18462,2447,6,6,26,26,0.0073342,0.0942826,3,1,3
15,286,103,7.29021,2490,6,6,20,20,0.0104497,0.128749,3,2,3
16,346,137,5.96532,2488,6,6,16,16,0.00654531,0.109165,2,1,2
17,398,123,5.13317,2537,4,4,12,12,0.00918549,0.148307,2,1,1
18,426,112,4.16901,2239,4,4,8,10,0.00609208,0.137077,2,1,1
19,290,0,4,1450,4,4,4,5,0.00673986,0.124533,2,2,1
