depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,1276,554,1276,554,1276,554,0.129449,0.534386,0,1276,369,1007,1007,212
1,2,0,833,430.5,765,388,901,901,0.222833,0.618905,113,673,253,591,510,204
2,4,0,589.25,365.5,474,280,722,722,0.252,0.765661,104,435,199,373,296,193
3,8,0,485.75,310,261,252,670,670,0.262915,0.952455,96,281,163,296,181,157
4,16,0,378.625,263.438,143,143,648,648,0.449216,1.64081,79,236,135,216,147,134
5,32,0,292.562,224.469,83,83,628,628,0.661067,2.44352,67,177,112,154,101,112
6,64,0,230.531,190.516,41,41,672,672,0.981503,3.95878,56,142,93,113,76,93
7,128,0,179.977,154.109,15,15,587,587,1.30227,5.76002,46,107,73,84,54,73
8,256,0,137,121.57,4,4,570,570,1.80013,8.18414,36,79,55,59,37,55
9,508,0,103.695,95.3307,4,4,551,551,2.48757,12.5086,28,59,41,41,26,41
10,988,0,75.8897,72.1802,4,4,539,539,3.26142,16.9967,21,43,30,27,16,30
11,1826,0,55.6807,54.7141,4,4,542,542,4.01423,20.4294,15,31,21,17,11,21
12,3070,0,42.414,42.6622,4,4,486,486,4.70062,25.6238,12,23,16,12,7,16
13,4648,0,33.7358,34.5275,4,4,373,373,5.21041,30.8559,9,18,12,8,5,12
14,6288,0,28.0725,29.0003,4,4,363,363,5.35124,34.943,8,15,10,6,4,10
15,7574,0,23.7808,24.8218,4,4,352,352,5.0733,36.6851,7,12,8,5,3,8
16,8122,0,20.7997,21.8487,4,4,331,331,4.33059,35.3586,6,10,6,4,2,6
17,7786,0,18.438,19.4264,4,4,330,330,3.3408,30.5651,5,9,5,3,1,5
18,6762,0,16.6865,17.6542,4,4,250,250,2.41518,24.8389,5,8,5,2,1,5
19,5536,0,15.0936,16.0325,4,4,229,229,1.60554,18.8267,4,7,4,2,1,4
20,4248,0,12.984,13.9786,4,4,158,158,0.915334,12.5786,4,6,3,1,0,3
21,2980,0,11.7044,12.6866,4,4,141,141,0.532268,8.12056,3,5,3,1,0,3
22,1970,0,10.333,11.3178,4,4,115,115,0.275468,4.7615,3,5,2,0,0,2
23,1096,0,9.65876,10.6834,4,4,104,104,0.134147,2.54882,3,4,2,0,0,2
24,608,0,8.69243,9.75987,4,4,69,69,0.0597564,1.24274,3,4,2,0,0,2
25,278,0,7.83813,8.93525,4,4,58,58,0.02242,0.514841,3,3,2,0,0,2
26,106,0,7.89623,9.01887,4,4,48,48,0.008702,0.202163,3,3,2,0,0,2
27,34,0,6.64706,7.88235,4,4,17,17,0.0019281,0.0556583,2,3,1,0,0,1
28,12,0,6.41667,7.83333,4,4,12,13,0.0006296,0.0178819,3,3,1,0,0,1
29,10,0,4.9,6.2,4,4,7,9,0.000332,0.0131551,2,2,1,0,0,1
30,2,0,4,5,4,4,4,5,4.3e-05,0.0010903,2,2,1,0,0,1
