depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,27,31,27,31,27,31,0.0009695,0.0083838,0,27,6,0,0,0
1,2,1,34,40,34,40,34,40,0.0033123,0.0116813,0,34,8,0,0,0
2,2,0,30,35.5,26,31,34,34,0.0061765,0.0200517,0,30,7,0,0,0
3,4,0,22.5,26.5,13,16,32,32,0.0067158,0.0255685,3,21,5,0,0,0
4,8,0,17.75,20.875,9,11,32,32,0.0109298,0.0418148,1,16,3,0,0,0
5,14,0,17.1429,19.9286,9,11,32,32,0.0146023,0.0648571,1,16,3,0,0,1
6,20,0,13.7,16.05,5,5,29,29,0.0122132,0.068485,2,12,2,0,0,2
7,16,0,16,18.4375,9,9,29,29,0.0055571,0.0322447,2,6,3,0,0,3
8,20,1,15.8421,18.3684,9,9,25,25,0.0062972,0.0328823,1,6,3,0,0,3
9,32,3,15,17.3103,9,9,25,25,0.0062687,0.0443248,3,5,3,0,0,3
10,48,9,14.4359,16.5641,9,9,25,25,0.0072355,0.0540061,3,4,2,0,0,2
11,66,12,12.963,14.9259,5,5,25,25,0.0067899,0.0625107,2,3,2,0,0,2
12,84,8,13.0263,14.9474,5,5,25,25,0.011376,0.0976909,2,4,2,0,0,2
13,106,6,12.76,14.56,5,5,25,25,0.0166935,0.146482,2,4,2,0,0,2
14,130,23,12.7383,14.5234,5,5,25,25,0.0133789,0.126988,2,3,2,0,0,2
15,146,6,12.1571,13.8214,5,5,25,25,0.0221924,0.189062,2,4,2,0,0,2
16,180,26,11.8052,13.4545,5,5,25,25,0.0195889,0.178551,2,3,2,0,0,2
17,220,15,10.7463,12.2244,5,5,15,15,0.0250838,0.236222,2,3,2,0,0,2
18,242,12,10.3826,11.7826,5,5,15,15,0.0267502,0.263528,2,3,2,0,0,2
19,230,23,10.1111,11.4396,5,5,15,15,0.0179228,0.203242,2,2,1,0,0,1
20,214,8,10,11.2379,5,5,15,15,0.0186307,0.214266,2,3,1,0,0,1
21,196,17,9.54749,10.7039,5,5,15,15,0.0114283,0.162349,2,2,1,0,0,1
22,174,5,9.52071,10.6036,5,5,15,15,0.0107434,0.159065,2,2,1,0,0,1
23,154,5,9.16107,10.1745,5,5,15,15,0.0090741,0.131996,2,2,1,0,0,1
24,140,5,9.08889,10.1111,5,5,15,15,0.0067644,0.117406,2,2,1,0,0,1
25,134,2,8.87879,9.89394,5,5,15,15,0.00634,0.116174,2,2,1,0,0,1
26,126,2,8.29032,9.29032,5,5,11,12,0.0051812,0.100659,2,2,1,0,0,1
27,104,0,8.28846,9.28846,5,5,11,11,0.0049376,0.088735,2,2,1,0,0,1
28,92,1,7.57143,8.57143,5,5,11,11,0.0037202,0.0671161,2,2,1,0,0,1
29,70,0,7.48571,8.48571,5,5,11,11,0.0029128,0.0530635,2,2,1,0,0,1
30,50,0,7.88,8.88,5,5,11,12,0.0021447,0.0394167,2,2,1,0,0,1
31,40,0,6.35,7.35,5,5,11,11,0.0015316,0.0248634,2,2,1,0,0,1
32,16,0,5.375,6.375,5,5,11,11,0.0005767,0.0077832,3,2,1,0,0,1
33,2,0,5,6,5,5,5,6,6.85e-05,0.0008739,3,2,1,0,0,1
