depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,46,60,46,60,46,60,0.0012505,0.0140667,0,46,17,1,1
1,2,0,66,83.5,37,37,95,119,0.0038789,0.0241198,7,39,27,7,6
2,4,0,66.5,82,30,30,115,115,0.0097333,0.0472055,10,40,26,7,4
3,8,0,72.375,91.125,30,30,133,136,0.015682,0.0851854,11,33,29,7,1
4,16,0,64.25,81.0625,18,18,123,142,0.0315059,0.150328,11,31,25,5,2
5,32,1,54.5806,69.6452,10,10,111,111,0.0426943,0.218817,11,26,21,4,1
6,62,2,49.2167,63.0333,10,10,104,104,0.0720552,0.38844,8,25,19,3,1
7,120,11,42.9266,54.1743,7,7,102,102,0.117622,0.631532,7,23,15,2,1
8,218,20,34.5505,43.3232,7,7,87,87,0.165687,0.922864,6,19,12,1,0
9,388,62,29.6933,37.1564,4,4,126,126,0.22466,1.24028,5,17,10,1,0
10,610,118,24.2703,30.2805,4,4,89,89,0.26006,1.48703,4,14,8,0,0
11,850,180,20.0164,25.0239,4,4,78,78,0.278262,1.70323,3,12,6,0,0
12,922,224,16.1375,20.1805,4,4,65,65,0.208063,1.39099,3,9,5,0,0
13,916,243,13.5527,16.8455,4,4,68,68,0.152765,1.23214,2,8,4,0,0
14,710,228,11.5602,14.3921,4,4,61,61,0.0801114,0.726283,2,7,3,0,0
15,442,157,10.1298,12.6842,4,4,43,43,0.0372807,0.364712,2,6,3,0,0
16,288,109,8.13408,10.257,4,4,24,24,0.0145251,0.172947,2,4,2,0,0
17,182,66,6.62931,8.39655,4,4,21,21,0.00675,0.0904126,2,3,1,0,0
18,94,33,5.44262,6.90164,4,4,12,12,0.0026474,0.039786,2,3,1,0,0
19,36,15,4.42857,5.57143,4,4,7,7,0.0006232,0.0116962,2,2,1,0,0
20,6,3,4,5,4,4,4,5,9.59e-05,0.0018364,3,3,1,0,0
