depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,48,57,48,57,48,57,0.0013636,0.016595,0,48,17,3,3,0
1,2,0,42,52.5,12,12,72,89,0.0028718,0.0175111,3,26,15,2,1,0
2,4,1,83.6667,100,12,12,180,214,0.0148891,0.0721945,6,62,35,12,11,0
3,6,1,87.4,111.2,12,12,221,221,0.0236872,0.115942,8,62,41,14,8,0
4,10,2,104.75,125.75,10,10,181,181,0.0291187,0.15209,16,59,48,22,12,0
5,14,2,90.1667,111.333,10,10,244,244,0.0536791,0.237208,11,64,39,13,9,0
6,24,5,79.4737,98.0526,4,4,253,253,0.0811924,0.375747,9,68,34,11,10,0
7,32,5,77.6296,93.9259,4,4,258,319,0.115556,0.506725,8,61,34,14,12,0
8,46,7,78.1538,92.5641,7,7,345,369,0.158063,0.714884,8,60,33,14,11,0
9,68,17,81.6275,95.8824,4,4,308,343,0.198523,0.91472,10,59,35,16,11,0
10,86,17,78.2029,92.3333,4,4,296,322,0.236037,1.15614,9,56,33,14,10,0
11,106,23,78.0964,91.253,4,4,439,439,0.314051,1.42176,10,58,32,14,11,0
12,136,28,63.6574,75.7963,4,4,377,377,0.29328,1.39386,9,44,25,9,6,0
13,164,39,62.056,74.608,4,4,319,319,0.318274,1.62715,8,46,25,8,6,0
14,184,46,60.2536,72.7899,4,4,338,338,0.334011,1.66393,8,43,23,7,5,0
15,200,47,53.8039,65.2418,4,4,216,216,0.311948,1.58725,8,37,21,6,4,0
16,218,50,49.7738,59.2321,4,4,235,235,0.333351,1.72366,6,37,19,6,5,0
17,234,68,46.2892,55.0241,4,4,186,186,0.296674,1.55463,6,35,17,5,4,0
18,228,66,41.8148,49.5802,4,4,165,165,0.233081,1.27138,6,29,15,4,3,0
19,208,69,41.2806,48.1151,4,4,152,152,0.171269,0.946615,7,28,14,4,3,0
20,188,54,38.4179,43.709,4,4,164,164,0.164135,0.848791,6,26,13,5,4,0
21,164,56,38.2593,43.1944,4,4,155,155,0.117664,0.617114,7,24,13,4,3,0
22,146,57,38.1573,42.6966,4,4,123,123,0.0897712,0.473981,7,22,13,4,3,0
23,136,49,34.8621,38.6897,4,4,213,213,0.074972,0.413351,7,19,11,4,3,0
24,126,42,32.4524,36.1548,4,4,160,160,0.0665551,0.359495,6,18,10,4,2,0
25,116,43,27.6986,30.5205,4,4,96,96,0.0375526,0.233413,6,14,8,3,2,0
26,110,39,24.7606,27.5915,4,4,93,93,0.0291611,0.200757,5,12,7,2,1,0
27,108,36,21.4861,24.0694,4,4,65,65,0.0247473,0.179102,4,11,6,1,1,0
28,106,42,19.9219,22.6719,4,4,48,48,0.0160832,0.136964,4,9,5,1,0,0
29,106,42,18.5938,21.5,4,4,46,46,0.0156231,0.146023,4,9,5,0,0,0
30,104,39,15.1385,18.0462,4,4,47,47,0.0111652,0.110968,3,7,4,0,0,0
31,100,37,14.5873,17.2698,4,4,46,46,0.0140842,0.130925,3,8,4,0,0,0
32,92,37,12.4,15.0364,4,4,38,38,0.0073032,0.0836266,3,6,3,0,0,0
33,88,31,11.2632,13.614,4,4,39,39,0.0088758,0.0962941,2,7,3,0,0,0
34,74,28,10.3478,12.7609,4,4,34,34,0.006348,0.0696436,2,6,3,0,0,0
35,56,23,11.0606,13.7273,4,4,30,30,0.0048923,0.0532254,2,6,3,0,0,1
36,50,20,8.6,10.8,4,4,24,24,0.0023718,0.0310666,2,4,2,0,0,1
37,36,13,7.47826,9.43478,4,4,17,17,0.0014013,0.0213875,2,4,2,0,0,1
38,28,7,5.04762,6.38095,4,4,10,10,0.0005541,0.0112995,2,2,1,0,0,1
39,12,5,6.28571,7.85714,4,4,10,10,0.0004046,0.0080729,1,5,1,0,0,1
40,6,2,4.75,6,4,4,7,9,0.0001086,0.0023331,2,2,1,0,0,1
41,2,1,4,5,4,5,4,5,2.97e-05,0.0007205,3,3,1,0,0,1
