depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,30,35,30,35,30,35,0.0003153,0.0096218,0,30,17,12,12
1,2,1,29,36,29,36,29,36,0.0003065,0.005037,8,12,17,10,4
2,2,0,25,31,17,17,33,40,0.0005006,0.0076154,5,14,15,9,6
3,4,1,33,39.6667,14,14,61,72,0.0013966,0.0189308,7,21,22,16,11
4,6,1,31.6,38.8,18,18,53,62,0.0024208,0.033768,5,24,20,13,10
5,10,3,28.8571,35.2857,14,14,54,64,0.0037858,0.0445277,4,23,17,11,10
6,14,5,27.6667,33.4444,5,5,61,68,0.0031843,0.0484957,5,20,17,11,8
7,16,5,29.6364,35.5455,11,11,57,66,0.0042241,0.0606852,7,21,18,12,9
8,22,7,30.2,36.3333,9,9,55,58,0.0062432,0.0893347,5,24,20,14,12
9,28,7,31.9048,38.1905,7,7,65,65,0.008112,0.115168,8,22,21,15,10
10,40,12,27,32.5357,7,7,73,73,0.0091494,0.11374,8,17,17,11,7
11,50,17,23.5152,28.6364,3,3,59,59,0.0077742,0.0994321,7,12,14,9,5
12,52,19,20.5455,25.5455,3,3,50,50,0.0067814,0.0903866,6,11,12,7,4
13,60,17,17.6279,22.2791,3,3,43,43,0.0086889,0.108908,5,10,10,5,3
14,72,25,16.9149,21.617,7,7,35,37,0.0085135,0.119086,4,11,9,4,3
15,84,23,13.6885,17.8689,3,3,26,33,0.0090065,0.121186,4,8,7,3,2
16,104,35,12.3333,16.2174,3,3,26,29,0.0087419,0.131277,3,8,6,2,2
17,110,40,11.0429,14.7429,3,3,26,26,0.0077949,0.119234,2,7,5,1,1
18,98,39,9.79661,13.0847,3,3,22,22,0.0045978,0.0747171,3,5,4,1,1
19,88,37,10.1373,13.6078,3,3,22,22,0.0044482,0.073116,3,6,5,1,1
20,80,34,8.93478,12.087,3,3,18,18,0.0031916,0.057253,2,5,4,1,0
21,66,26,7.675,10.175,3,3,17,17,0.0022919,0.0441412,2,4,3,0,0
22,56,24,6.0625,8.09375,3,3,11,11,0.0011661,0.0252598,2,3,2,0,0
23,52,23,4.89655,6.65517,3,3,10,10,0.0007928,0.0185895,2,2,1,0,0
24,34,16,4.66667,6.27778,3,3,7,7,0.0005232,0.0120895,2,2,1,0,0
25,22,10,3.83333,5.25,3,3,5,5,0.0002143,0.0063687,1,2,1,0,0
26,12,6,4,5.33333,3,3,7,7,0.0001599,0.0043244,2,3,1,0,0
27,2,1,3,4,3,4,3,4,1.4e-05,0.0004911,2,2,1,0,0
