depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,10,14,10,14,10,14,0.0004158,0.013999,0,10,5
1,2,1,10,14,10,14,10,14,0.0002497,0.0056189,0,10,5
2,2,0,10,14,10,10,10,14,0.0005469,0.0111902,0,10,5
3,4,0,9.5,13.25,8,10,10,11,0.00106,0.0180473,0,9,4
4,8,0,9,12.625,5,7,10,10,0.0016635,0.0303494,0,9,4
5,16,0,8.875,12.4375,3,4,10,10,0.0035764,0.065912,0,8,4
6,32,0,6.625,9.4375,3,3,9,9,0.0048775,0.0875169,1,6,2
7,64,0,5.75,8.125,3,3,9,9,0.0063558,0.122692,1,5,2
8,102,0,5.27451,7.41176,3,3,9,9,0.0061454,0.132486,0,4,2
9,32,0,6.5,9.25,5,5,9,9,0.0014309,0.0327927,1,3,2
10,44,13,6.87097,9.80645,5,5,9,9,0.0008566,0.0232207,2,2,2
11,54,6,6.70833,9.5625,5,5,9,9,0.0015862,0.0385959,1,2,2
12,64,4,6.7,9.55,5,5,9,9,0.0018922,0.0468835,1,2,2
13,76,1,6.76,9.64,5,5,9,9,0.0024189,0.0605411,1,2,2
14,100,3,6.42268,9.13402,5,5,9,9,0.0036791,0.088768,2,2,2
15,144,20,5.82258,8.23387,5,5,9,9,0.0031105,0.0834076,2,2,2
16,168,26,5.46479,7.69718,3,3,9,9,0.0028524,0.0885382,2,1,2
17,160,7,5.05229,7.07843,3,3,9,9,0.0030757,0.0892343,1,1,2
18,120,0,5.33333,7.5,3,3,9,9,0.0024804,0.0772789,1,1,2
19,106,0,5.62264,7.93396,3,3,9,9,0.0024469,0.0704684,1,1,2
20,98,0,5.71429,8.07143,3,3,9,10,0.0020804,0.0653886,1,1,2
21,104,0,5.57692,7.86538,3,3,7,10,0.0023947,0.072561,1,1,2
22,148,0,4.67568,6.51351,3,3,7,7,0.0029875,0.0865934,2,1,1
23,158,1,4.1465,5.71975,3,3,7,7,0.0030498,0.0876273,2,1,1
24,80,0,5.35,7.525,3,3,7,7,0.0017985,0.052909,2,1,2
25,92,0,5.19565,7.29348,5,5,7,7,0.0017851,0.0539942,2,1,2
26,88,2,5.11628,7.17442,5,5,7,7,0.0017381,0.0582008,2,1,2
27,82,0,5.02439,7.03659,3,3,7,7,0.0015766,0.0552855,2,1,2
28,80,0,4.725,6.5875,3,3,5,7,0.0013656,0.0468607,2,1,1
29,74,0,4.27027,5.90541,3,3,5,7,0.0011166,0.0397779,2,1,1
30,56,0,3.82143,5.23214,3,3,5,5,0.0008045,0.0287118,2,1,1
31,38,0,3.31579,4.47368,3,3,5,7,0.0005313,0.0187955,2,1,1
32,8,0,3.5,4.75,3,3,5,7,0.0001695,0.0050371,2,1,1
33,4,0,3,4,3,3,3,4,5.41e-05,0.0019203,2,1,1
