depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,230,273,230,273,230,273,0.0144609,0.0746029,0,230,108,53,53
1,2,0,202.5,246.5,130,155,275,275,0.0209768,0.0821756,35,114,94,40,18
2,4,0,194,238.25,127,161,288,288,0.0399659,0.146025,36,95,92,40,17
3,8,0,185.5,228.625,86,86,398,398,0.0753939,0.290514,27,112,89,39,24
4,16,1,171.2,208.533,45,45,474,474,0.112585,0.435611,34,89,80,35,15
5,30,3,154.926,187.222,14,14,491,491,0.21153,0.803285,25,96,71,32,18
6,54,5,137.571,165.694,7,7,517,517,0.34279,1.27788,22,86,62,27,17
7,98,15,120.506,144.687,14,14,516,516,0.50478,1.92961,18,81,53,23,16
8,166,28,110.101,131.355,11,11,493,493,0.721975,2.80111,17,71,48,21,13
9,276,65,106.583,125.839,10,10,479,479,1.11943,4.39727,16,72,46,21,15
10,418,95,96.1641,113.452,7,7,358,358,1.45541,5.79694,15,64,41,18,13
11,636,148,86.8689,102.338,4,4,436,436,1.81885,7.45656,14,56,36,15,10
12,866,189,83.6145,98.418,4,4,376,376,2.44606,10.1395,13,55,35,15,10
13,1220,295,80.3643,94.2757,4,4,346,346,3.1243,12.8886,13,52,33,14,10
14,1614,393,76.6183,90.0819,4,4,359,359,3.65078,15.4412,13,48,31,14,9
15,2056,515,71.9987,84.5607,4,4,364,364,4.31987,18.1958,13,45,29,12,8
16,2362,613,69.2579,81.4071,4,4,322,322,4.62582,19.8547,12,43,28,12,8
17,2508,649,63.3728,74.6057,4,4,337,337,4.32537,18.7538,12,39,25,10,6
18,2764,783,57.416,67.793,4,4,329,329,3.9646,17.8929,11,34,22,8,5
19,2682,757,52.4249,62.0094,4,4,290,290,3.34147,16.3359,10,31,20,7,4
20,2622,802,47.4445,56.3346,4,4,230,230,2.65233,13.8804,9,27,18,6,4
21,2440,751,42.4008,50.4316,4,4,205,205,2.05483,11.0901,8,24,15,5,3
22,1848,606,38.9267,46.723,4,4,177,177,1.31668,7.34248,8,22,14,4,2
23,1660,576,34.3948,41.4917,4,4,171,171,0.934661,5.44783,7,19,12,3,2
24,1322,455,30.2987,36.8443,4,4,156,156,0.62324,3.76541,6,17,10,2,1
25,1160,425,25.049,30.4803,4,4,124,124,0.383089,2.5083,5,13,8,1,1
26,932,341,22.1709,27.1963,4,4,90,90,0.259001,1.76613,4,12,7,1,0
27,768,283,18.1979,22.4619,4,4,79,79,0.145164,1.0953,4,9,5,0,0
28,652,242,15.2805,19.0244,4,4,79,79,0.100867,0.817084,3,8,4,0,0
29,524,191,12.7748,15.958,4,4,71,71,0.0556785,0.513494,3,6,3,0,0
30,392,142,9.9,12.444,4,4,45,45,0.0281022,0.29851,2,5,2,0,0
31,274,84,7.70526,9.71579,4,4,35,35,0.0131753,0.16503,2,3,2,0,0
32,152,47,6.33333,8.01905,4,4,25,25,0.0053605,0.0790044,2,3,1,0,0
33,66,18,5.1875,6.54167,4,4,13,13,0.0017763,0.0285873,2,2,1,0,0
34,12,5,4.42857,5.57143,4,4,7,7,0.000182,0.0040307,2,2,1,0,0
35,2,0,4,5,4,4,4,5,3.71e-05,0.0008115,2,2,1,0,0
