depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,108,131,108,131,108,131,0.0022322,0.0436053,0,108,83,60,60
1,2,0,93,110.5,55,55,131,153,0.0031651,0.0442064,19,61,69,51,31
2,4,0,95.5,113.5,62,62,131,131,0.0084349,0.110914,11,75,70,52,39
3,8,0,86,101.5,48,48,154,154,0.0130643,0.193028,9,69,64,48,40
4,16,0,75.875,91.5625,28,28,151,151,0.0188304,0.318555,7,65,55,40,34
5,32,2,73.8,88.7667,9,9,151,151,0.0310102,0.530291,13,54,54,39,28
6,60,6,66.7963,80.7778,7,7,161,161,0.0503415,0.840154,11,50,48,34,25
7,108,9,57.3232,70.2525,3,3,138,138,0.0764248,1.27501,10,42,40,27,19
8,198,30,53.4643,65.744,5,5,155,155,0.124931,2.10886,7,41,37,25,19
9,336,58,51.0108,62.8777,3,3,189,189,0.203201,3.45053,7,41,35,23,19
10,552,113,48.6128,59.8451,3,3,197,197,0.311929,5.2704,6,39,33,22,19
11,874,198,45.1006,55.6627,3,3,199,199,0.442717,7.47797,6,36,30,20,16
12,1324,322,44.0579,54.2585,3,3,191,191,0.629736,10.7754,6,35,30,19,16
13,1852,443,43.0532,53.0341,3,3,175,175,0.855144,14.6894,6,34,29,19,16
14,2452,573,42.6195,52.4263,3,3,164,164,1.13303,19.47,6,34,28,18,15
15,3112,701,41.9233,51.6313,3,3,170,170,1.41545,24.306,6,33,28,18,15
16,3460,782,42.0325,51.7793,3,3,171,171,1.59107,27.1821,6,34,28,18,15
17,3742,829,40.5959,50.0745,3,3,169,169,1.65445,28.3899,6,32,27,17,14
18,3486,814,39.5026,48.7463,3,3,182,182,1.47251,25.0469,6,31,26,16,14
19,2918,682,38.2473,47.1194,3,3,156,156,1.17011,19.5394,6,30,25,16,13
20,2704,684,37.2173,45.7337,3,3,158,158,1.01426,17.0243,6,29,24,15,13
21,2514,631,34.6341,42.5608,3,3,162,162,0.858902,14.1767,6,26,22,14,11
22,2232,626,32.6507,40.1949,3,3,144,144,0.66324,11.0433,6,24,20,13,11
23,1986,596,31.059,38.1345,3,3,166,166,0.530232,8.75526,6,22,19,12,10
24,1764,536,28.3811,34.9112,3,3,134,134,0.406858,6.73783,6,19,17,11,8
25,1564,515,26.3222,32.3051,3,3,130,130,0.310533,5.20627,6,18,16,10,8
26,1300,434,23.821,29.2771,3,3,112,112,0.220475,3.75005,6,16,14,9,6
27,1174,420,20.6605,25.5438,3,3,90,90,0.152738,2.63773,5,13,12,7,5
28,1062,384,18.5206,22.9956,3,3,76,76,0.120098,2.10824,5,11,10,6,4
29,950,358,16.5524,20.5828,3,3,90,90,0.0849463,1.52604,5,9,9,5,3
30,856,324,14.4041,18.1034,3,3,65,65,0.0644673,1.22426,4,8,7,4,2
31,776,284,12.2134,15.6159,3,3,56,56,0.0487184,0.969112,3,7,6,2,1
32,648,257,11.0256,14.1893,3,3,53,53,0.0340497,0.709362,3,6,5,2,1
33,490,197,9.64505,12.529,3,3,46,46,0.0206533,0.433104,3,5,4,1,1
34,332,145,8.50802,11.1123,3,3,42,42,0.0101948,0.233342,3,4,4,1,1
35,256,111,7.56552,9.94483,3,3,33,33,0.0072616,0.178129,2,4,3,1,0
36,220,93,6.69291,8.96063,3,3,25,25,0.0055138,0.137132,2,3,3,0,0
37,120,51,6.28986,8.46377,3,3,20,20,0.0027229,0.0702609,2,3,2,0,0
38,78,37,5.26829,7.04878,3,3,17,17,0.0012861,0.0380306,2,3,2,0,0
39,44,20,5.04167,6.79167,3,3,11,11,0.000732,0.0207953,1,3,2,0,0
40,22,10,4.91667,6.66667,3,3,9,9,0.0002861,0.0092873,2,2,2,0,0
41,14,7,5,6.71429,3,3,7,7,0.0001745,0.0058921,2,2,2,0,0
42,12,6,4.33333,5.83333,3,3,7,7,0.0001486,0.0048544,1,3,1,0,0
43,4,2,3,4,3,3,3,4,3.66e-05,0.0013206,1,2,1,0,0
