depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,1351,1708,1351,1708,1351,1708,0.222854,0.596003,0,1351,935,589,589,0
1,2,0,1182,1510,1124,1240,1240,1452,0.282939,0.626517,427,651,817,495,287,0
2,4,0,988.5,1274.5,925,966,1072,1216,0.407839,0.925452,374,531,665,381,209,0
3,8,0,827.25,1077.5,733,793,878,947,0.622595,1.4712,304,445,539,290,160,0
4,16,0,688.188,901.75,593,612,764,769,0.970375,2.36925,247,383,439,225,128,0
5,32,0,573.656,755,444,488,654,654,1.45873,3.68168,199,321,354,172,98,0
6,64,0,473.094,624.297,365,365,585,585,2.11576,5.70879,158,268,277,123,70,0
7,128,0,400.422,531.438,321,322,465,465,3.24007,9.364,122,230,222,88,52,0
8,256,0,342.738,459.066,252,252,404,404,5.12907,15.6092,98,198,181,62,37,0
9,512,0,292.885,395.895,177,226,376,376,7.88673,25.3855,80,168,149,43,26,0
10,1024,0,250.14,339.505,132,155,342,342,12.5375,42.239,65,145,122,31,19,0
11,2048,0,215.435,293.657,80,105,315,315,19.8733,71.5516,53,126,102,22,14,0
12,4096,0,185.935,254.155,33,36,283,283,32.1039,121.26,44,109,85,16,10,0
13,8144,0,158.921,217.042,4,5,242,242,52.5061,203.88,37,94,71,11,7,0
14,15528,0,134.412,183.094,4,4,218,218,87.9101,340.059,30,80,58,8,5,0
15,27900,0,114,155.087,4,4,197,197,131.09,524.282,24,69,47,5,3,0
16,43610,0,97.2257,132.123,4,4,194,194,170.367,709.537,19,60,39,3,2,0
17,58162,0,82.5791,112.013,4,4,194,194,193.4,1097.56,16,52,33,2,2,0
18,16236,0,65.0587,87.9415,4,4,152,152,41.5856,403.526,12,41,25,1,1,0
