depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,215,248,215,248,215,248,0.005088,0.05955,0,215,181,148,148
1,2,0,188,219.5,182,194,194,212,0.0074807,0.0623138,80,107,156,124,71
2,4,0,163.25,190.75,148,148,194,194,0.0112006,0.112734,65,99,132,105,64
3,8,0,131.875,157.5,115,115,145,150,0.0130268,0.15079,55,76,104,78,45
4,16,0,108.188,131.688,89,89,122,122,0.0202667,0.239021,43,62,81,58,34
5,32,0,92.8438,115.188,77,77,113,116,0.0332318,0.411572,35,53,68,45,27
6,64,0,81.2656,102.375,62,62,110,110,0.0554294,0.765402,29,47,57,36,22
7,124,0,71.1129,90.4597,52,52,100,100,0.128134,1.30732,24,41,49,30,17
8,234,0,67.0769,85.4103,47,47,98,98,0.229961,2.45013,22,41,46,28,18
9,376,0,61.1011,77.8218,35,35,101,101,0.243825,3.32539,20,37,41,25,16
10,540,0,54.7259,69.7426,29,29,89,89,0.31521,4.30715,17,34,36,21,14
11,758,0,50.6939,64.7335,19,19,90,90,0.411659,5.72495,15,32,34,20,13
12,992,0,45.4355,58.256,11,14,80,80,0.480248,6.68024,13,28,30,17,11
13,1272,0,40.7642,52.4835,3,4,85,85,0.54788,7.86621,11,26,26,14,10
14,1556,0,37.0006,47.804,3,3,72,72,0.605655,8.96834,10,24,23,13,9
15,1844,0,34.5201,44.5439,3,3,80,80,0.663712,10.1808,8,23,22,12,9
16,2064,0,31.3881,40.5824,3,3,71,71,0.673876,10.6252,7,22,19,10,8
17,2140,0,28.3533,36.565,3,3,69,69,0.622841,9.94956,6,19,17,9,7
18,2308,0,25.7665,33.4441,3,3,70,70,0.616296,10.0831,5,18,15,8,6
19,2328,0,23.5206,30.582,3,3,69,69,0.562039,9.42735,4,17,14,7,5
20,2294,0,20.7772,27.1909,3,3,65,65,0.478752,8.15079,4,14,12,6,4
21,2244,0,18.1885,23.9037,3,3,60,60,0.404943,7.01159,3,13,10,4,3
22,2132,0,16.5736,21.8888,3,3,57,57,0.33704,5.90457,3,11,9,3,3
23,2020,0,15.0653,20.1277,3,3,55,55,0.286495,5.01572,2,10,8,3,2
24,1942,0,14.2019,19.0015,3,3,48,48,0.264752,4.69642,2,10,7,2,2
25,1774,0,13.5141,18.1809,3,3,50,50,0.225353,4.02771,2,9,7,2,2
26,1574,1,11.7737,15.7718,3,3,50,50,0.169547,3.02299,2,8,6,2,1
27,1442,0,10.7212,14.5229,3,3,49,49,0.138002,2.50462,2,7,5,1,1
28,1372,0,10.4191,13.9891,3,3,46,46,0.13024,2.51799,1,7,5,2,1
29,1172,1,10.1674,13.3962,3,3,43,43,0.102548,1.98396,1,7,5,2,1
30,936,1,8.05027,10.7882,3,3,34,34,0.058097,1.13176,2,5,3,1,0
31,858,1,7.35239,9.93116,3,3,25,25,0.0481989,0.947047,1,4,3,0,0
32,716,2,6.13445,8.14706,3,3,24,24,0.0325697,0.650581,1,4,2,0,0
33,552,0,5.16667,7.2029,3,3,16,16,0.018657,0.384724,1,2,2,0,0
34,490,16,4.83966,6.73418,3,3,17,17,0.0186473,0.379551,1,3,1,0,0
35,414,21,5.15267,7.22901,3,3,11,11,0.0167819,0.355222,0,4,2,0,0
36,248,21,4.14097,5.71366,3,3,10,10,0.0068138,0.146762,1,2,1,0,0
37,202,0,4.0099,5.51485,3,3,5,5,0.0068685,0.158077,2,3,1,0,0
38,154,0,3,4,3,3,3,4,0.0032828,0.0855483,1,2,1,0,0
39,114,11,3,4,3,3,3,4,0.0022522,0.0709875,0,3,1,0,0
40,18,9,3,4,3,3,3,4,0.0001755,0.0076398,0,3,1,0,0
