depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,885,315,885,315,885,315,0.462192,0.685742,0,885,109
1,2,0,479.5,454,396,178,563,563,0.908232,1.08875,38,392,68
2,4,0,269.25,596,173,138,401,401,0.491817,0.648527,31,168,41
3,8,2,151,746,121,121,316,316,0.221924,0.331305,27,79,32
4,12,1,124.083,1010,61,61,244,244,0.278473,0.437705,17,66,21
5,22,7,78.5455,1189,41,41,215,215,0.146807,0.25784,15,33,18
6,30,6,70.8667,1616,35,35,212,212,0.319812,0.537246,11,41,15
7,48,14,50.1667,1961,21,21,176,176,0.217829,0.396963,10,24,12
8,68,28,37.8382,2133,17,17,156,156,0.0905208,0.186349,10,10,11
9,80,26,35.1625,2424,9,9,139,139,0.185865,0.365761,8,15,9
10,108,41,27.5278,2625,9,9,101,101,0.112392,0.252702,7,9,7
11,134,50,23.3507,2784,9,9,77,77,0.0588834,0.182294,6,6,6
12,168,74,18.994,2887,5,5,77,77,0.0190499,0.0973589,6,2,5
13,184,66,17.7391,3063,9,9,59,59,0.0720713,0.237066,4,6,4
14,234,86,14.1282,3205,9,9,43,43,0.0472622,0.201244,4,4,3
15,292,105,11.1267,3294,5,5,33,33,0.028766,0.177024,3,3,3
16,346,118,8.95954,3245,9,9,25,25,0.0253784,0.19252,2,2,2
17,428,155,6.81542,3151,5,5,19,19,0.0175095,0.174644,2,2,1
18,440,103,5.60227,2802,5,5,11,11,0.0139349,0.175721,2,1,1
19,252,0,5,1512,5,5,5,6,0.0102287,0.126269,2,2,1
