depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,26,35,26,35,26,35,0.0004192,0.0122202,0,26,9,0,0
1,2,1,26,35,26,35,26,35,0.0009092,0.0081316,0,26,9,0,0
2,2,0,21,28,16,21,26,26,0.00137,0.0114597,0,21,7,0,0
3,4,0,21,28,16,16,26,26,0.0035334,0.032008,0,21,7,0,0
4,8,0,18.25,24.25,13,13,26,26,0.0052338,0.0452564,0,18,6,0,0
5,12,0,17.75,23.5833,13,13,26,26,0.0061016,0.0568202,1,17,5,0,0
6,22,0,15.7273,20.8636,10,10,23,23,0.0100153,0.0904566,0,15,5,0,0
7,38,0,14.3684,19,7,7,23,23,0.0132588,0.122035,1,13,4,0,0
8,68,0,12.2794,16.1765,7,7,26,26,0.016979,0.168618,1,10,3,0,0
9,72,0,10.4583,13.6806,4,4,26,26,0.013964,0.150093,1,8,3,0,0
10,32,0,10.1875,13.25,7,7,20,20,0.0037724,0.0425311,1,5,3,0,0
11,40,16,9.875,12.8333,7,7,20,20,0.0007299,0.0181141,2,1,3,0,0
12,48,3,9.51111,12.4,7,7,20,20,0.002921,0.0470948,1,3,2,0,0
13,56,5,9.5098,12.3922,7,7,17,17,0.0030833,0.0480326,2,3,2,0,0
14,68,14,9.7963,12.7963,7,7,17,17,0.0025783,0.043508,2,2,3,0,0
15,80,9,8.85915,11.5211,4,4,17,17,0.0035069,0.0569049,2,2,2,0,0
16,84,10,8.90541,11.5946,4,4,17,17,0.0038637,0.0615144,2,2,2,0,0
17,102,14,8.55682,11.1364,4,4,17,17,0.0043353,0.069574,2,2,2,0,0
18,126,15,7.96396,10.3243,4,4,17,17,0.0056759,0.088365,2,2,2,0,0
19,156,20,7.81618,10.1176,4,4,17,17,0.0064979,0.105765,2,2,2,0,0
20,192,28,7.45122,9.61585,4,4,17,17,0.0072511,0.119851,1,2,2,0,0
21,216,26,7.47368,9.64211,4,4,17,17,0.0084121,0.141752,1,2,2,0,0
22,250,40,6.9381,8.91905,4,4,12,12,0.0070937,0.134183,1,2,1,0,0
23,246,21,7.07111,9.09778,4,4,12,12,0.0091674,0.158829,1,2,2,0,0
24,262,38,6.95536,8.94196,4,4,12,12,0.0073007,0.142951,1,2,1,0,0
25,274,24,6.788,8.72,4,4,12,12,0.0090006,0.167298,1,2,1,0,0
26,298,32,6.30075,8.06767,4,4,10,10,0.008791,0.164298,1,2,1,0,0
27,272,37,6.37447,8.16596,4,4,10,10,0.0076787,0.147578,1,2,1,0,0
28,256,31,6.21333,7.95111,4,4,10,10,0.007078,0.13762,1,2,1,0,0
29,224,26,6.25758,8.0101,4,4,10,10,0.0057991,0.117606,2,2,1,0,0
30,192,17,6.38286,8.17714,4,4,10,10,0.0048295,0.102714,2,2,1,0,0
31,172,13,6.28302,8.04403,4,4,7,9,0.0039906,0.0903133,2,1,1,0,0
32,164,3,6.16149,7.88199,4,4,7,9,0.0043581,0.0956969,2,2,1,0,0
33,140,6,5.79104,7.38806,4,4,7,7,0.0032116,0.07201,2,1,1,0,0
34,110,2,5.83333,7.44444,4,4,7,9,0.0027763,0.0595972,2,2,1,0,0
35,94,3,5.58242,7.10989,4,4,7,7,0.0021859,0.0486893,2,1,1,0,0
36,74,1,5.56164,7.08219,4,4,7,7,0.0016608,0.0381566,2,1,1,0,0
37,58,0,5.24138,6.65517,4,4,7,9,0.0013169,0.0292981,2,2,1,0,0
38,36,0,5.58333,7.11111,4,4,7,7,0.0008086,0.0188598,2,2,1,0,0
39,24,0,5.625,7.16667,4,4,7,7,0.0005461,0.0130464,2,2,1,0,0
40,18,0,5.66667,7.22222,4,4,7,7,0.0004117,0.0098223,2,2,1,0,0
41,12,0,4.75,6,4,4,7,9,0.0002488,0.005706,2,2,1,0,0
42,4,0,4.75,6,4,4,7,9,8.46e-05,0.002061,2,2,1,0,0
43,2,0,5.5,7,4,4,7,9,4.16e-05,0.0011129,2,2,1,0,0
44,2,0,5.5,7,4,4,7,9,4.21e-05,0.0011081,2,2,1,0,0
45,2,0,4,5,4,4,4,5,3.55e-05,0.0008344,2,2,1,0,0
