depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,324,363,324,363,324,363,0.104289,0.198154,0,324,96,17,17,0
1,2,0,317,353,272,272,362,412,0.114818,0.186052,42,132,92,13,3,0
2,4,0,249,276,138,138,390,446,0.149989,0.240066,33,99,70,9,1,0
3,8,1,369.286,434.429,142,142,649,808,0.887571,1.25795,34,227,117,18,12,0
4,14,3,420.182,500.636,156,156,733,733,1.36984,1.89473,62,203,138,22,10,0
5,22,1,386.19,463.524,45,45,870,870,2.68829,3.62693,57,188,129,22,10,0
6,42,0,369.833,438.381,19,19,997,997,6.88742,9.04345,43,216,123,23,12,0
7,84,7,321.429,382.494,5,5,1095,1095,9.07631,11.9537,47,156,106,19,8,0
8,154,31,308.829,365.976,14,14,1099,1099,11.0681,15.2934,48,147,100,17,5,0
9,246,44,298.856,355.718,5,5,1121,1121,21.3958,28.7887,42,152,97,16,7,0
10,404,69,266.767,315.955,5,5,1281,1281,28.6871,39.582,38,137,85,13,5,0
11,670,145,247.562,292.046,5,5,1306,1306,43.2236,59.9047,35,132,78,12,6,0
12,1050,231,232.254,274.624,5,5,1350,1350,59.9137,84.8939,31,125,73,10,4,0
13,1636,401,218.246,257.264,5,5,1395,1395,87.8687,123.472,29,121,68,9,4,0
14,2326,571,210.056,246.611,5,5,1443,1443,117.674,167.244,27,121,64,9,4,0
15,3344,793,198.63,232.219,5,5,1506,1506,172.26,243.228,24,119,60,8,4,0
16,4424,1144,197.493,230.12,5,5,1634,1634,203.61,291.341,25,115,60,8,4,0
17,5276,1338,194.773,226.745,5,5,1919,1919,253.811,360.89,24,117,58,7,4,0
18,6730,1752,186.113,215.721,5,5,1919,1919,297.428,427.234,23,112,55,7,3,0
19,8318,2180,178.154,205.955,5,5,1695,1695,367.49,529.023,21,112,52,6,3,0
20,10056,2748,173.289,200.039,5,5,1758,1758,405.198,592.279,21,108,51,6,3,0
21,8655,2123,175.51,203.609,5,5,1805,1805,398.332,594.133,21,112,52,6,3,0
