depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,262,296,262,296,262,296,0.0083947,0.0946929,0,262,211,177,177,0
1,2,0,254,289,222,255,286,286,0.0153051,0.172555,0,254,204,169,169,0
2,4,0,238.5,275.25,193,220,279,279,0.016099,0.258877,0,238,193,156,156,0
3,8,0,218,255.125,168,190,260,260,0.0295103,0.481874,0,218,177,140,140,0
4,16,0,202.5,238.688,150,171,242,242,0.0509156,0.866398,0,202,164,127,127,0
5,32,0,181.281,215.438,131,141,222,222,0.0913301,1.55969,0,181,144,110,110,0
6,64,0,160,192.031,111,111,212,212,0.197805,2.82555,0,160,124,92,92,0
7,128,0,141.695,172.445,96,96,194,194,0.256855,4.6529,0,141,107,76,76,0
8,256,0,128.574,158.043,87,87,171,171,0.460148,8.32559,0,128,95,65,65,0
9,512,0,119.787,147.992,71,71,166,166,0.849494,15.4216,0,119,87,59,59,0
10,1024,0,110.865,137.518,61,61,166,166,1.55614,28.5894,0,110,80,53,53,0
11,2048,0,101.115,126.049,59,59,156,156,2.8138,51.5658,0,101,72,47,47,0
12,4072,0,91.6112,114.987,53,53,147,147,5.03265,92.4154,0,91,64,40,40,0
13,7784,0,82.1565,103.812,46,46,147,147,8.64975,156.092,0,82,56,34,34,0
14,13200,0,73.2695,93.3474,38,38,141,141,13.1773,235.045,0,73,49,29,29,0
15,19690,0,64.9625,83.3152,29,29,141,141,17.337,308.819,0,64,42,24,24,0
16,28270,0,57.8935,74.7812,24,24,143,143,21.642,392.95,0,57,36,20,20,0
17,40284,0,52.3648,68.0765,11,13,136,136,27.0729,501.517,0,52,32,16,16,0
18,55774,0,47.275,61.8412,3,4,118,118,33.2657,629.271,0,47,28,14,14,0
19,70090,0,42.4512,55.8149,3,3,106,106,36.6487,667.942,0,42,25,12,12,0
20,57732,0,38.1758,50.3853,3,3,98,98,26.8261,487.031,0,38,22,10,10,0
