depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,445,531,445,531,445,531,0.0455631,0.19608,0,445,246,149,149
1,2,0,394,474.5,368,368,420,508,0.0579421,0.287514,0,394,221,133,133
2,4,0,380,446,118,118,601,689,0.103898,0.527075,0,380,211,136,136
3,8,1,379.714,438.429,104,104,764,844,0.186936,0.92168,0,379,215,146,146
4,14,1,364.846,418.308,93,93,860,989,0.33202,1.68611,0,364,201,135,135
5,26,2,321.583,375.083,67,67,891,1091,0.521456,2.73397,0,321,176,113,113
6,48,9,319.41,373.769,65,65,1082,1273,0.865539,4.29862,0,319,177,113,113
7,78,13,267.092,309.954,16,16,944,944,1.16372,5.81841,0,267,143,92,92
8,130,27,227.223,263.893,4,4,1097,1097,1.44055,7.60308,0,227,118,73,73
9,204,49,208.852,241.084,16,16,842,842,1.93693,10.5542,0,208,105,64,64
10,306,77,183.349,213.266,10,10,961,961,2.39115,13.5189,0,183,90,52,52
11,450,119,171.713,199.106,4,4,900,900,3.19906,18.3059,0,171,84,48,48
12,642,179,160.765,187.084,4,4,804,807,4.12883,23.9735,0,160,78,44,44
13,890,288,153.681,178.987,4,4,899,954,5.01013,28.6082,0,153,74,41,41
14,1166,354,143.432,166.41,4,4,835,835,6.18685,35.7988,0,143,68,37,37
15,1556,497,136.432,158.746,4,4,770,770,7.44453,43.9604,0,136,63,34,34
16,1936,619,132.2,154.12,4,4,864,864,8.90936,52.6991,0,132,61,32,32
17,2354,741,127.622,149.308,4,4,760,760,10.6461,62.7932,0,127,58,30,30
18,2814,910,123.941,144.845,4,4,848,848,11.8668,71.2151,0,123,56,28,28
19,3342,1102,119.328,139.645,4,4,779,779,13.2367,77.1477,0,119,54,27,27
20,3808,1242,113.661,133.281,4,4,773,773,14.0351,83.3339,0,113,50,24,24
21,4228,1400,108.388,127.04,4,4,690,690,14.4679,87.2009,0,108,48,23,23
22,4578,1509,103.52,121.084,4,4,657,657,14.7425,89.6637,0,103,45,21,21
23,4952,1733,97.8903,114.302,4,4,585,585,14.3488,88.4572,0,97,42,20,20
24,4974,1764,92.4333,107.786,4,4,731,731,13.2184,82.6781,0,92,39,18,18
25,5022,1768,85.6509,99.7588,4,4,682,682,11.8993,76.8759,0,85,36,16,16
26,4996,1821,79.1997,92.2381,4,4,607,607,10.3827,68.8526,0,79,33,15,15
27,4992,1832,72.9522,84.9304,4,4,527,527,9.22097,63.1674,0,72,30,13,13
28,4830,1811,67.2842,77.954,4,4,525,525,7.82309,56.7366,0,67,27,12,12
29,4460,1708,61.6145,71.4575,4,4,424,424,6.2528,46.8761,0,61,24,10,10
30,3900,1530,55.2907,64.365,4,4,382,382,4.59838,35.8437,0,55,21,8,8
31,3326,1317,49.4126,57.7337,4,4,351,351,3.21496,26.6283,0,49,18,7,7
32,2806,1139,43.6677,51.1608,4,4,403,403,2.22703,19.2767,0,43,16,5,5
33,2422,1010,38.1119,44.8336,4,4,361,361,1.54751,14.1664,0,38,13,4,4
34,1942,813,33.2011,39.3986,4,4,190,190,0.973462,9.70243,0,33,11,3,3
35,1506,617,29.342,34.8538,4,4,152,152,0.605921,6.5879,0,29,10,2,2
36,1078,444,24.276,29.0079,4,4,128,128,0.316261,3.84048,0,24,8,1,1
37,926,384,19.524,23.5867,4,4,114,114,0.192543,2.61245,0,19,6,0,0
38,772,320,16.8142,20.5044,4,4,89,89,0.123427,1.86428,0,16,5,0,0
39,610,246,13.6703,16.6511,4,4,70,70,0.0683377,1.19421,0,13,4,0,0
40,422,167,12.0039,14.7373,4,4,55,55,0.0381526,0.72939,0,12,3,0,0
41,296,120,10.5,12.875,4,4,44,44,0.0202471,0.451524,0,10,3,0,0
42,204,78,8.74603,10.7778,4,4,38,38,0.0102481,0.264992,0,8,2,0,0
43,114,41,7.84932,9.78082,4,4,20,20,0.0041484,0.127763,0,7,2,0,0
44,74,28,5.91304,7.41304,4,4,12,12,0.0011492,0.0607015,0,5,1,0,0
45,32,12,5,6.3,4,4,8,8,0.0002258,0.0222015,0,5,1,0,0
46,10,3,4.42857,5.57143,4,4,7,9,2.94e-05,0.0065342,0,4,1,0,0
47,2,1,4,5,4,5,4,5,0,0.0009401,0,4,1,0,0
