depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,1489,689,1489,689,1489,689,0.132012,0.580729,0,1489,436,1099,1099,218
1,2,0,1132,550,1006,546,1258,1006,0.26417,0.816954,128,917,342,832,716,207
2,4,0,657,398.75,563,292,697,697,0.315092,0.916226,111,506,215,414,345,189
3,8,0,441.625,319.25,215,153,595,595,0.300753,0.987124,95,286,163,242,172,157
4,16,0,325.438,264.938,139,135,552,552,0.339875,1.21537,79,180,129,158,90,129
5,32,0,274.969,222.719,83,83,653,653,0.569014,2.16442,65,170,108,134,91,107
6,64,0,213.828,186.406,56,56,587,587,0.831786,3.20294,54,126,87,96,61,87
7,128,0,168.023,150.414,29,29,656,656,1.10964,4.66361,44,95,68,70,42,68
8,254,0,129.543,121.618,13,13,597,597,1.61229,7.0701,34,75,53,49,31,53
9,504,0,97.6329,95.1468,4,4,458,458,2.26369,10.338,27,56,40,34,22,40
10,980,0,73.5041,73.6582,4,4,481,481,3.00041,14.7171,20,42,29,23,14,29
11,1820,0,55.4077,56.5593,4,4,486,486,3.85512,20.316,15,30,21,16,9,21
12,3086,0,42.7754,44.3373,4,4,459,459,4.61797,26.4417,12,23,16,11,6,16
13,4706,0,33.3916,35.0327,4,4,434,434,4.9547,31.4827,9,18,12,7,4,12
14,6294,0,26.9522,28.4276,4,4,431,431,4.8466,34.6949,8,14,9,5,3,9
15,7298,0,22.5708,23.9546,4,4,369,369,4.31166,34.2566,6,11,7,4,2,7
16,7476,0,19.84,21.0407,4,4,318,318,3.61309,31.489,6,10,6,3,2,6
17,6868,0,17.9477,19.0708,4,4,266,266,2.87083,26.7207,5,9,5,2,1,5
18,5694,0,16.5397,17.6185,4,4,241,241,2.05669,20.4066,5,8,5,2,1,5
19,4450,0,15.127,16.1422,4,4,219,219,1.37345,13.9605,4,7,4,2,1,4
20,3278,0,14.2114,15.1955,4,4,195,195,0.89528,9.61738,4,7,4,1,1,4
21,2252,0,13.2829,14.1954,4,4,150,150,0.543573,6.15723,4,6,3,1,1,3
22,1456,0,12.0845,12.9897,4,4,98,98,0.281315,3.62169,4,5,3,1,0,3
23,892,0,11.5583,12.4159,4,4,80,80,0.161004,2.0735,3,5,3,1,0,3
24,534,0,10.4213,11.3052,4,4,66,66,0.0755562,1.10677,3,4,2,1,0,2
25,304,0,9.63816,10.4671,4,4,58,58,0.0367997,0.576815,3,4,2,0,0,2
26,156,0,9.05769,9.96154,4,4,50,50,0.0173761,0.276219,3,4,2,0,0,2
27,86,0,7.88372,8.95349,4,4,38,38,0.0076875,0.144223,3,3,2,0,0,2
28,32,0,7.0625,8.28125,4,4,21,21,0.001583,0.0496652,2,3,1,0,0,1
29,14,0,6.64286,8,4,4,15,16,0.0007252,0.0257603,2,3,1,0,0,1
30,6,0,6.5,8,4,4,11,13,0.000316,0.0142373,2,3,1,0,0,1
31,2,0,6,7.5,4,4,8,10,8.78e-05,0.0041097,3,3,1,0,0,1
