depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,160,81,160,81,160,81,0.0268427,0.0662784,0,160,21,27,27
1,2,0,81.5,50.5,45,45,118,67,0.038829,0.0620486,10,56,11,7,7
2,4,0,38.75,32.25,21,21,53,53,0.011937,0.0298036,6,23,6,0,0
3,8,4,38.75,32.25,21,21,53,53,0,0.0025133,6,0,6,0,0
4,8,1,23.7143,22.1429,15,15,39,39,0.0082007,0.0244444,4,13,4,0,0
5,14,2,14.3333,15.4167,5,5,21,23,0.0038841,0.0184097,3,6,2,0,0
6,22,9,14.6923,15.6923,9,9,21,23,0.002058,0.011079,3,2,2,0,0
7,26,11,12.8667,13.8667,9,9,21,21,0.0006492,0.0071518,2,1,2,0,0
8,30,11,10.6842,11.7895,5,5,17,17,0.0013003,0.0107703,2,2,2,0,0
9,36,15,9.38095,10.4762,5,5,11,12,0.0003749,0.0074917,2,0,1,0,0
10,32,8,7,8,5,5,11,11,0.0005799,0.0088394,2,1,1,0,0
11,16,0,5,6,5,5,5,6,0.0006153,0.0075396,2,2,1,0,0
