depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,246,276,246,276,246,276,0.0105609,0.112946,0,246,205
1,2,0,217,500,207,207,227,259,0.013401,0.104167,92,125,179
2,4,0,203.75,947,200,200,210,242,0.0130107,0.134012,81,118,167
3,8,0,187.875,1753,167,179,210,210,0.0198022,0.2254,75,110,152
4,16,0,169.438,3199,146,152,188,188,0.0345886,0.40516,69,96,137
5,32,0,151.625,5731,122,133,185,185,0.0602566,0.736875,62,84,120
6,64,0,134.062,10222,100,112,159,159,0.121325,1.30436,54,74,105
7,128,0,120.586,18459,90,94,162,162,0.172371,2.15465,47,67,93
8,256,0,108.102,33403,71,71,158,158,0.299053,3.80693,41,60,82
9,512,0,96.4102,60123,60,60,155,155,0.527313,6.72481,36,54,71
10,1024,0,86.3008,108510,52,52,142,142,0.921896,13.36,31,49,62
11,2020,0,78.4134,196094,36,42,129,129,1.64567,24.1392,27,45,56
12,3732,0,71.9014,334877,11,13,120,120,2.75364,37.2382,24,42,50
13,6436,0,66.4002,536461,3,4,117,117,4.39692,60.3387,21,39,46
14,10398,0,61.282,803227,3,3,119,119,6.49916,90.6734,19,36,42
15,12052,0,56.7665,863922,3,3,109,109,6.99616,101.819,18,34,38
16,13924,0,52.3972,921459,3,3,102,102,7.43483,110.467,16,32,35
17,16050,0,48.2414,979542,3,3,95,95,7.86732,117.077,15,29,32
18,17818,0,44.3003,999718,3,3,92,92,8.12148,123.756,14,27,29
19,17070,0,39.7376,862679,3,3,92,92,6.99683,100.549,13,24,26
20,16588,0,35.751,758623,3,3,88,88,5.94303,88.6295,11,21,23
21,16622,0,32.2807,688920,3,3,79,79,5.35321,80.802,10,19,21
22,13506,0,27.3995,478108,3,3,74,74,3.63103,54.8846,8,16,17
23,11088,0,24.9525,360590,3,3,71,71,2.73015,41.4073,8,15,15
24,8834,0,22.1375,257154,3,3,56,56,1.91941,29.5539,6,14,13
25,6416,1,18.7302,158770,3,3,48,48,1.1614,18.147,5,12,11
26,5100,4,15.719,107209,3,3,40,40,0.763404,12.346,4,10,9
27,4348,13,13.0959,76885,3,3,34,34,0.530545,8.92853,3,8,7
28,3592,30,10.8232,53078,3,3,30,30,0.343689,6.44372,2,7,5
29,2992,25,8.70622,35957,3,3,23,23,0.22276,4.21644,2,5,4
30,2448,18,7.36152,25116,3,3,20,20,0.152675,3.08302,2,5,3
31,1750,37,6.25771,15378,3,3,17,17,0.0965692,1.9609,1,4,2
32,1364,40,5.65616,10877,3,3,13,13,0.0687448,1.55523,1,4,2
33,900,39,5.44333,6908,3,3,13,13,0.0504333,1.03843,2,4,2
34,550,16,5.45455,4233,3,3,13,13,0.0277972,0.633395,1,4,2
35,202,1,4.31188,1206,3,3,9,9,0.0067201,0.166786,1,3,1
36,146,0,3.87671,776,3,3,9,9,0.0048611,0.124457,1,3,1
37,68,0,3.35294,308,3,3,9,9,0.0019118,0.0616005,0,3,1
38,52,0,3.80769,271,3,3,5,5,0.001566,0.0476206,0,3,1
39,18,5,2.16667,52,3,3,3,4,0.000241,0.0087419,0,2,1
40,8,4,1.5,16,3,3,3,4,8.08e-05,0.0035848,0,3,1
