depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,136,68,136,68,136,68,0.0263539,0.0638517,0,136,16,23,23
1,2,0,81.5,52.5,51,51,112,65,0.0486866,0.0797609,7,63,11,5,5
2,4,1,47.6667,37.6667,45,37,51,51,0.0088627,0.0214965,7,20,7,0,0
3,6,2,37,30.25,17,17,47,45,0.0041312,0.0130119,5,9,6,0,0
4,8,0,18.25,18.125,5,5,34,34,0.0067918,0.0251191,3,11,3,0,0
5,14,3,14.6364,15.2727,9,9,23,23,0.0042768,0.0189141,3,6,2,0,0
6,22,9,15.7692,16.2308,9,9,23,23,0.0034986,0.0164053,2,3,2,0,0
7,26,10,12.625,13.4375,5,5,23,23,0.0008699,0.0081201,2,1,2,0,0
8,28,10,10.6667,11.8333,9,9,11,12,0.0021108,0.0145564,2,2,2,0,0
9,36,16,9.6,10.7,5,5,11,12,0.0001651,0.0095609,2,0,1,0,0
10,32,8,6.91667,7.95833,5,5,11,11,0.0006206,0.0091045,2,1,1,0,0
11,16,0,5,6,5,5,5,6,0.000821,0.0094259,2,2,1,0,0
