depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,15,20,15,20,15,20,0.0003882,0.011445,0,15,5
1,2,1,15,20,15,20,15,20,0.0006702,0.007174,0,15,5
2,2,0,15,20,15,15,15,20,0.0016399,0.0177035,0,15,5
3,4,0,12.5,16.5,10,10,15,15,0.0024605,0.0245117,0,12,4
4,8,0,12.5,16.5,10,10,15,15,0.0045126,0.0438713,0,12,4
5,16,0,11.25,14.75,10,10,15,15,0.0073681,0.0742241,0,11,3
6,32,0,10.125,13.25,7,7,15,15,0.0117251,0.129745,0,10,3
7,60,0,8.5,11,7,7,13,13,0.011956,0.144797,1,8,2
8,66,0,7.22727,9.30303,4,4,13,13,0.0105777,0.136082,2,6,2
9,20,0,7.9,10.2,7,7,10,10,0.0016584,0.0261107,1,3,2
10,26,4,8.09091,10.4545,7,7,10,10,0.0011746,0.0228315,1,2,2
11,34,3,7.58065,9.77419,7,7,10,10,0.0017989,0.0312126,2,2,2
12,48,8,5.575,7.1,4,4,7,9,0.0012543,0.0263634,2,1,1
13,42,11,6.03226,7.70968,4,4,7,9,0.0010322,0.02263,1,1,1
14,34,4,7,9,7,7,7,9,0.0020691,0.0332624,1,2,2
15,40,14,7,9,7,7,7,9,0.0007911,0.016018,1,1,2
16,42,4,7,9,7,7,7,9,0.0021538,0.0364596,1,2,2
17,50,16,6.82353,8.76471,4,4,7,9,0.0011258,0.0225971,1,1,1
18,56,17,7,9,7,7,7,9,0.0011553,0.0242183,1,1,2
19,56,10,7,9,7,7,7,9,0.0018731,0.0351882,1,2,2
20,64,12,6.88462,8.84615,4,4,7,9,0.0016152,0.0350504,1,1,1
21,76,5,6.74648,8.66197,4,4,7,9,0.0019197,0.0457818,1,1,1
22,78,0,6.03846,7.71795,4,4,7,7,0.0021971,0.0485112,2,2,1
23,66,0,5.77273,7.36364,4,4,7,9,0.001951,0.0412799,2,2,1
24,46,0,6.28261,8.04348,4,4,7,9,0.0012545,0.0297653,2,2,1
25,58,0,5.03448,6.37931,4,4,7,7,0.0015497,0.0352313,2,2,1
26,40,0,4,5,4,4,4,5,0.0010869,0.0204294,2,2,1
