depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,455,273,455,273,455,273,0.0368898,0.175039,0,455,125,240,240,113
1,2,0,361.5,225,327,196,396,396,0.0679294,0.214724,57,258,107,199,153,105
2,4,0,263.75,180.75,167,167,359,359,0.0525758,0.188344,52,139,84,134,72,82
3,8,0,193.875,145.5,85,85,314,314,0.0797542,0.289543,41,109,64,89,52,64
4,16,0,141.375,116.75,54,54,281,281,0.106894,0.415739,32,81,48,56,33,48
5,32,0,105.969,94.8438,28,28,243,243,0.172008,0.695286,24,65,38,37,26,38
6,64,0,77.8438,73.5,14,14,245,245,0.210726,0.907461,19,46,28,24,16,28
7,126,0,56.8016,55.8175,8,8,235,235,0.276415,1.27177,14,33,20,15,10,20
8,238,0,40.4202,41.4664,4,4,203,203,0.316352,1.53977,11,22,14,9,5,14
9,430,0,29.1023,30.5628,4,4,214,214,0.368975,1.90488,7,16,9,5,3,9
10,720,0,21.25,22.6097,4,4,171,171,0.384036,2.18764,6,11,6,3,2,6
11,996,0,16.7691,18.1516,4,4,141,141,0.37343,2.31449,5,8,5,2,1,5
12,1152,0,14.349,15.6641,4,4,118,118,0.341253,2.27788,4,7,4,1,1,4
13,1190,0,12.7454,14.0244,4,4,111,111,0.290103,2.05622,4,6,3,1,0,3
14,1082,0,11.7542,12.9787,4,4,104,104,0.212027,1.63422,3,5,3,1,0,3
15,914,0,10.453,11.6379,4,4,83,83,0.140496,1.22662,3,5,2,0,0,2
16,736,0,9.35054,10.4701,4,4,80,80,0.0916704,0.840732,3,4,2,0,0,2
17,524,0,8.29771,9.39695,4,4,59,59,0.0533183,0.516976,3,3,2,0,0,2
18,316,0,7.26899,8.38608,4,4,48,48,0.0247983,0.269871,3,3,1,0,0,1
19,154,0,7.29221,8.38961,4,4,38,38,0.0120893,0.140815,3,3,1,0,0,1
20,74,0,5.94595,7.18919,4,4,16,16,0.0031127,0.0535795,2,2,1,0,0,1
21,36,0,5.5,6.77778,4,4,11,11,0.001275,0.0246889,2,2,1,0,0,1
22,16,0,5.25,6.5625,4,4,8,10,0.0005602,0.0115207,2,2,1,0,0,1
23,4,0,4,5,4,4,4,5,7.6e-05,0.001897,2,2,1,0,0,1
