depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,935,1257,935,1257,935,1257,0.166251,0.447551,0,935,595,289,289,0
1,2,0,833.5,1095.5,818,849,849,1049,0.164079,0.390271,266,484,520,263,163,0
2,4,0,674.5,880.25,578,674,728,766,0.241921,0.570276,232,382,402,193,111,0
3,8,0,566,750.375,495,500,632,669,0.350373,0.894899,182,314,328,143,82,0
4,16,0,467.812,630.438,387,391,547,547,0.524437,1.40449,146,257,262,100,56,0
5,32,0,402.438,547.812,310,330,532,532,0.834446,2.39358,116,231,218,73,42,0
6,64,0,345.359,470.594,244,248,460,460,1.31743,3.96523,96,200,179,54,33,0
7,128,0,305.961,415.102,188,197,427,427,2.19855,7.11983,76,185,158,49,32,0
8,256,0,269.312,364.73,161,163,388,388,3.5761,12.0376,68,161,135,39,26,0
9,512,0,242.467,327.404,115,139,386,386,6.29464,21.8642,57,148,120,34,24,0
10,1024,0,221.615,297.565,93,101,382,382,11.165,39.9627,51,137,108,32,22,0
11,2042,0,206.813,275.575,72,81,370,370,20.3651,74.7791,46,129,101,31,22,0
12,4012,0,199.504,264.336,37,50,367,367,38.2687,143.632,44,127,99,33,24,0
13,7566,0,187.285,246.775,4,5,359,359,68.567,254.777,42,119,92,31,22,0
14,12950,0,172.128,226.445,4,4,360,360,114.322,412.259,38,110,84,28,20,0
15,17936,0,157.533,206.56,4,4,356,356,143.347,534.218,34,101,75,25,18,0
16,21916,0,142.744,186.454,4,4,349,349,157.789,645.885,31,92,68,22,17,0
17,23776,0,130.031,169.545,4,4,318,318,158.751,755.577,27,85,62,21,15,0
18,19320,0,118.35,153.738,4,4,296,296,116.988,668.214,24,77,56,19,14,0
