depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,73,85,73,85,73,85,0.0025907,0.0251351,0,73,30,12,12
1,2,0,57.5,69,34,42,81,81,0.0033706,0.0174582,13,27,24,8,2
2,4,0,51.25,61.75,24,31,83,83,0.0057517,0.0334963,9,25,21,6,2
3,8,0,49.375,61.75,22,22,89,89,0.0131057,0.0792844,6,31,20,4,2
4,16,1,46.8667,58.5333,18,18,89,89,0.0252465,0.122805,8,26,17,3,1
5,30,6,47.3333,59.9167,15,15,103,103,0.031291,0.17358,7,27,17,2,1
6,48,12,43.5833,55.1667,4,4,107,107,0.0458697,0.229882,7,24,16,2,1
7,70,20,43.14,54.44,7,7,136,136,0.0553336,0.292056,7,23,16,2,1
8,100,29,41.3521,52.2958,4,4,115,115,0.0752551,0.397431,7,23,15,1,1
9,140,42,38.0918,48.4796,10,10,114,114,0.0850004,0.431226,7,19,13,1,0
10,194,66,34.2891,43.9609,7,7,124,124,0.104822,0.533067,7,18,12,1,0
11,256,85,29.5205,37.6257,4,4,149,149,0.115033,0.594227,6,16,10,0,0
12,336,112,24.8795,31.683,4,4,137,137,0.115384,0.629134,5,13,8,0,0
13,390,124,22.1429,28.1541,4,4,135,135,0.114671,0.705327,4,11,7,0,0
14,426,134,19.2808,24.5445,4,4,101,101,0.106966,0.674915,4,10,6,0,0
15,484,161,16.7616,21.3158,4,4,81,81,0.0948366,0.649874,3,9,5,0,0
16,524,170,13.9379,17.6723,4,4,70,70,0.0758856,0.566266,3,7,4,0,0
17,508,167,12.4223,15.7537,4,4,62,62,0.0633886,0.500605,3,6,3,0,0
18,478,167,10.9904,13.9904,4,4,43,43,0.042718,0.388467,2,5,3,0,0
19,412,144,9.60821,12.2836,4,4,35,35,0.0274191,0.283691,2,4,2,0,0
20,340,104,8.42797,10.7924,4,4,33,33,0.0217865,0.230067,2,4,2,0,0
21,262,77,7.11892,9.0973,4,4,21,21,0.0116317,0.141581,2,3,2,0,0
22,166,46,6.15833,7.825,4,4,14,14,0.0051506,0.0750809,2,2,1,0,0
23,96,20,5.35526,6.78947,4,4,10,10,0.0020677,0.0377745,2,2,1,0,0
24,52,12,4.6,5.8,4,4,7,7,0.0012504,0.0211275,2,2,1,0,0
25,16,2,4,5,4,4,4,5,0.0004026,0.0074143,2,2,1,0,0
