depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,42,54,42,54,42,54,0.0007091,0.0155218,0,42,29,17,17
1,2,0,39,49,35,35,43,57,0.0010087,0.0212937,0,39,25,15,15
2,4,0,43.75,54.5,35,35,54,62,0.0026881,0.0501593,0,43,28,18,18
3,8,0,41.25,52.125,28,28,56,56,0.0051745,0.0943375,0,41,27,16,16
4,16,0,36.5625,45.875,13,13,57,57,0.0077785,0.160745,0,36,24,14,14
5,32,1,35.5806,44.3548,5,5,72,72,0.0119188,0.2755,0,35,23,14,14
6,62,8,33.2593,41.6296,5,5,80,80,0.0193418,0.437602,0,33,22,13,13
7,108,21,30.1839,37.3103,3,3,102,102,0.0283872,0.644694,0,30,19,12,12
8,170,47,29.8374,37.4878,3,3,98,98,0.0392082,0.892681,0,29,19,11,11
9,242,58,27.3207,33.9837,3,3,91,91,0.0525827,1.21384,0,27,17,10,10
10,354,96,24.6008,30.8721,3,3,83,83,0.064926,1.52971,0,24,15,9,9
11,492,157,24.0209,29.997,3,3,80,80,0.0825157,1.90352,0,24,14,8,8
12,606,186,22.2357,27.9119,3,3,103,103,0.0960437,2.24532,0,22,13,7,7
13,774,265,20.7898,26.057,3,3,77,77,0.103496,2.44594,0,20,12,7,7
14,832,274,19.9552,24.9713,3,3,74,74,0.108703,2.56956,0,19,11,6,6
15,874,312,19.5427,24.3256,3,3,75,75,0.107116,2.53136,0,19,11,6,6
16,882,320,18.0747,22.589,3,3,91,91,0.0972011,2.30409,0,18,10,5,5
17,866,325,17.3771,21.5545,3,3,66,66,0.0884958,2.12051,0,17,9,5,5
18,810,302,16.1693,20.1339,3,3,66,66,0.0743371,1.82433,0,16,9,5,5
19,762,306,14.8092,18.5461,3,3,77,77,0.0581521,1.50158,0,14,8,4,4
20,696,290,13.0961,16.5887,3,3,71,71,0.0430645,1.16528,0,13,7,3,3
21,612,259,11.5552,14.7167,3,3,66,66,0.0308193,0.897071,0,11,6,2,2
22,424,173,9.99602,12.9801,3,3,53,53,0.0167961,0.540992,0,9,5,2,2
23,240,104,8.38971,10.9706,3,3,56,56,0.0069736,0.244654,0,8,4,1,1
24,162,77,6.58824,8.74118,3,3,16,16,0.0029183,0.128093,0,6,2,0,0
25,116,53,5.38095,7.22222,3,3,12,12,0.0013381,0.0758002,0,5,2,0,0
26,76,36,4.775,6.475,3,3,10,10,0.0006221,0.0414422,0,4,1,0,0
27,46,19,4.11111,5.59259,3,3,8,8,0.0002575,0.0230755,0,4,1,0,0
28,14,5,3.44444,4.66667,3,3,5,7,3.44e-05,0.0063295,0,3,1,0,0
29,4,1,3,4,3,3,3,4,0,0.0017198,0,3,1,0,0
