depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,527,700,527,700,527,700,0.211298,0.331987,0,527,178,5,5
1,2,0,353,464,319,319,387,520,0.171507,0.308567,0,353,114,1,1
2,4,0,271,347.25,207,207,304,379,0.19674,0.411209,0,271,82,0,0
3,8,0,199.125,250.125,115,115,239,276,0.213781,0.51716,0,199,57,0,0
4,16,0,145.312,179.625,76,76,176,176,0.2285,0.66841,0,145,39,0,0
5,32,0,106.281,128.812,49,49,145,145,0.272495,0.910406,0,106,27,0,0
6,64,0,79.5312,95.9688,5,6,115,115,0.327915,1.2131,0,79,20,0,0
7,126,0,58.2063,70.1111,5,5,89,89,0.393638,1.66242,0,58,14,0,0
8,230,0,43.3043,51.0826,5,5,70,70,0.450586,2.12797,0,43,10,0,0
9,268,3,30.7509,35.6755,5,5,63,63,0.303307,1.58549,0,30,6,0,0
10,318,10,29.1104,33.5227,5,5,63,63,0.343847,1.81526,0,29,6,0,0
11,284,11,27.2308,31.4652,5,5,63,63,0.299607,1.56129,0,27,5,0,0
12,240,9,22.5584,25.1342,5,5,59,59,0.198827,1.07581,0,22,4,0,0
13,202,9,16.0984,17.8446,5,5,40,40,0.0736209,0.588436,0,16,3,0,0
14,146,8,9.96377,11.5145,5,5,29,29,0.0157237,0.24704,0,9,2,0,0
15,116,9,8.41121,9.70093,5,5,26,26,0.0071881,0.161107,0,8,1,0,0
16,54,4,6.64,8.02,5,5,17,17,0.0016461,0.0587538,0,6,1,0,0
17,34,2,7,8.5,5,5,13,13,0.0009932,0.0393884,0,7,1,0,0
18,12,4,6,7.25,5,5,9,9,0.0001199,0.0087133,0,6,1,0,0
