depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay
0,1,0,68,87,68,87,68,87,0.0019725,0.0189414,0,68,29
1,2,0,72.5,184,54,54,91,115,0.0043272,0.0223614,11,34,32
2,4,1,54,270,64,64,85,85,0.0057105,0.0295015,15,35,31
3,6,1,60.6667,465,26,26,101,125,0.0109654,0.0532502,12,38,32
4,10,1,48.2,604,14,14,107,107,0.0265133,0.104375,7,38,22
5,18,6,34.5556,778,14,14,110,110,0.0175605,0.0878663,10,27,22
6,24,8,31.875,961,12,12,119,119,0.0106313,0.0656628,13,18,20
7,32,10,28.7812,1120,10,10,97,97,0.0247025,0.122509,8,25,16
8,44,12,22,1179,4,4,61,61,0.0204159,0.110381,6,16,10
9,64,27,16.0469,1241,7,7,66,66,0.0242316,0.142009,4,18,9
10,72,31,12.375,1112,7,7,59,59,0.0155089,0.0986414,4,11,7
11,78,29,9.94872,969,4,4,54,54,0.0123504,0.0861362,3,9,4
12,84,38,6.89286,737,4,4,39,39,0.0072335,0.0631875,3,6,3
13,72,30,6.18056,555,4,4,27,27,0.0066784,0.0554754,2,7,3
14,44,20,4.84091,269,4,4,20,20,0.0024861,0.0241445,2,5,2
15,40,16,4.425,223,4,4,18,18,0.001676,0.0211959,1,4,1
16,22,11,2.63636,73,4,4,8,8,0.0004697,0.0069106,1,3,1
17,4,0,5.5,28,4,4,7,7,0.0001477,0.0021179,1,2,1
18,2,0,4,10,4,4,4,5,3.57e-05,0.000649,2,2,1
