depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay
0,1,0,37,45,37,45,37,45,0.000967,0.0127905,0,37,9,0,0
1,2,1,37,45,37,45,37,45,0.0012131,0.0118895,0,37,9,0,0
2,2,0,34,41,30,36,38,38,0.001853,0.0192049,0,34,8,0,0
3,4,0,32,38.5,27,27,41,41,0.0052519,0.0456872,0,32,7,0,0
4,8,0,27.625,33.125,19,19,38,38,0.0065457,0.0631296,0,27,6,0,0
5,16,0,25,29.9375,17,17,38,38,0.0111489,0.112027,0,25,5,0,0
6,32,0,23.25,27.9375,17,17,38,38,0.0162329,0.187089,0,23,5,0,0
7,64,0,20.75,25,9,9,38,38,0.0273529,0.340502,0,20,4,0,0
8,128,0,18.4375,22.1562,9,9,30,30,0.0439807,0.589933,0,18,4,0,0
9,240,0,15.6,18.525,9,9,31,31,0.0625094,1.00456,0,15,3,0,0
10,206,0,13.7621,16.5922,5,5,30,30,0.0383954,0.76381,0,13,3,0,0
11,126,0,15.1587,18.3254,9,9,30,30,0.0273668,0.511556,0,15,3,0,0
12,146,14,15.0758,18.2197,5,5,30,30,0.0283456,0.483607,0,15,3,0,0
13,188,25,14.681,17.7546,5,5,30,30,0.032946,0.590756,0,14,3,0,0
14,244,12,14.2284,17.1767,5,5,30,30,0.0443176,0.807711,0,14,3,0,0
15,382,46,13.8065,16.6845,5,5,30,30,0.0590559,1.14241,0,13,3,0,0
16,548,78,13.1872,15.9447,5,5,30,30,0.0760243,1.52926,0,13,2,0,0
17,788,97,13.0637,15.7786,5,5,30,30,0.109544,2.23379,0,13,2,0,0
18,1116,184,13.0558,15.7833,5,5,30,30,0.150128,3.04484,0,13,2,0,0
19,1456,245,12.8671,15.5417,5,5,26,26,0.184512,3.55379,0,12,2,0,0
20,1768,329,12.7401,15.3572,5,5,26,26,0.229176,4.28983,0,12,2,0,0
21,1950,347,12.8104,15.4429,5,5,26,26,0.284332,5.40149,0,12,2,0,0
22,1910,277,12.4483,15.0092,5,5,26,26,0.245459,5.03573,0,12,2,0,0
23,1856,228,12.1149,14.543,5,5,26,26,0.235206,5.18503,0,12,2,0,0
24,1586,153,11.5318,13.8897,5,5,26,26,0.197309,4.63054,0,11,2,0,0
25,1452,115,11.4555,13.7696,5,5,22,22,0.183576,4.37173,0,11,2,0,0
26,1210,96,11.5664,13.8618,5,5,22,22,0.157391,3.70558,0,11,2,0,0
27,894,67,11.1536,13.2624,5,5,22,22,0.112066,2.64743,0,11,2,0,0
28,794,65,11.2112,13.2538,5,5,22,22,0.100385,2.55418,0,11,2,0,0
29,692,57,11.063,12.9591,5,5,22,22,0.0842424,2.28604,0,11,2,0,0
30,642,55,10.6116,12.3373,5,5,22,22,0.0703761,2.0983,0,10,2,0,0
31,532,33,10.1062,11.6633,5,5,22,22,0.0534575,1.7805,0,10,2,0,0
32,444,25,9.94033,11.4081,5,5,18,18,0.0432547,1.56544,0,9,1,0,0
33,372,13,9.87744,11.2201,5,5,18,18,0.0339427,1.4387,0,9,1,0,0
34,302,6,9.10811,10.3547,5,5,15,15,0.0224032,1.15538,0,9,1,0,0
35,246,3,8.90947,10.0905,5,5,15,15,0.0186772,1.01328,0,8,1,0,0
36,218,3,8.53488,9.65116,5,5,15,15,0.0155048,0.819733,0,8,1,0,0
37,154,0,8.72727,9.81169,5,5,15,15,0.0108961,0.641281,0,8,1,0,0
38,130,0,7.38462,8.41538,5,5,15,15,0.0061229,0.400241,0,7,1,0,0
39,84,0,8,9.03571,5,5,15,15,0.0050389,0.302457,0,8,1,0,0
40,60,0,7.5,8.5,5,5,11,11,0.0029307,0.18964,0,7,1,0,0
41,38,0,8.63158,9.63158,5,5,11,11,0.0029966,0.173579,0,8,1,0,0
42,38,0,7.52632,8.52632,5,5,11,11,0.0020769,0.133893,0,7,1,0,0
43,30,0,7,8,5,5,11,11,0.0012232,0.080659,0,7,1,0,0
44,16,0,7.625,8.625,5,5,11,12,0.0009284,0.0609991,0,7,1,0,0
45,14,0,8,9,5,5,11,12,0.00073,0.0556958,0,8,1,0,0
46,12,0,6,7,5,5,11,11,0.0002293,0.0247514,0,6,1,0,0
47,4,0,8,9,5,5,11,12,0.0002371,0.0176403,0,8,1,0,0
48,4,0,5,6,5,5,5,6,0,0.0038479,0,5,1,0,0
