depth,nbNodes,nbInfeas,avgFacet,avgVertex,minFacet,minVertex,maxFacet,maxVertex,cpuUpdatePoly,cpuDepth,avgFeasVtx,avgNewFacets,avgVtxNoRay,avgFacetsNoRay,avgNewFacetsNoRay,avgIntegerVtx
0,1,0,180,232,180,232,180,232,0.0088487,0.0556347,0,180,77,22,22,0
1,2,0,203,272.5,179,227,227,236,0.0246326,0.0969203,18,142,95,26,18,0
2,4,0,288.25,362.75,92,92,604,604,0.083854,0.290415,33,201,160,79,66,0
3,8,0,303.125,376.25,50,50,645,645,0.130205,0.457164,61,163,171,91,48,0
4,16,0,279.812,343.188,13,13,764,764,0.26104,0.850376,63,147,161,92,48,0
5,30,1,298.655,362.931,7,7,945,945,0.591504,1.87005,57,179,173,102,58,0
6,56,2,264.722,317.926,7,7,892,892,1.0055,3.0595,55,154,150,91,52,0
7,100,8,270.054,321.815,10,10,916,916,1.70484,5.3796,52,164,152,93,55,0
8,168,13,237.929,284.639,4,4,1030,1030,2.37454,7.57161,49,140,132,79,45,0
9,278,25,213.344,254.806,10,10,1132,1132,3.51642,11.4303,42,131,117,70,42,0
10,452,67,193.945,232.122,4,4,1181,1181,4.83029,15.8573,38,121,104,61,37,0
11,650,96,185.926,222.585,7,7,1148,1148,6.45841,21.5455,36,117,98,55,34,0
12,832,106,174.266,209.825,7,7,904,904,7.82943,26.1768,34,109,91,50,31,0
13,1074,149,158.865,192.577,4,4,1092,1092,8.5258,29.3646,31,98,81,42,26,0
14,1360,197,143.907,174.123,4,4,954,954,10.0145,34.7107,26,94,71,36,24,0
15,1700,286,131.168,159.448,4,4,907,907,10.8924,38.806,23,89,64,31,22,0
16,1948,362,121.516,147.815,4,4,851,851,10.6628,39.0857,22,80,58,27,18,0
17,2176,410,109.681,133.837,4,4,819,819,10.2966,38.9188,20,72,51,23,15,0
18,2276,456,100.99,123.602,4,4,780,780,9.46717,36.9309,18,67,46,20,13,0
19,2308,450,91.7761,112.477,4,4,627,627,8.64522,34.4536,16,61,41,17,12,0
20,2312,507,82.9102,102.06,4,4,589,589,7.28702,29.6138,14,55,37,14,10,0
21,2244,522,74.7822,92.2474,4,4,601,601,6.21872,25.4351,13,50,32,12,9,0
22,2126,545,66.203,82.1828,4,4,475,475,4.64124,19.712,12,43,28,9,6,0
23,1962,493,59.0926,73.7018,4,4,410,410,3.63916,15.9303,11,38,24,8,5,0
24,1828,484,51.8735,64.7507,4,4,335,335,2.73942,12.5698,9,34,21,6,4,0
25,1672,480,43.9287,54.9312,4,4,277,277,1.89013,9.13999,8,28,17,4,3,0
26,1506,467,34.8017,43.5505,4,4,196,196,1.13183,5.97927,6,22,12,2,2,0
27,1308,429,28.083,35.0023,4,4,187,187,0.693121,3.96313,5,17,9,1,1,0
28,1106,355,23.1758,28.6831,4,4,127,127,0.421688,2.6985,4,14,7,1,0,0
29,912,323,19.3192,23.961,4,4,113,113,0.244338,1.7074,3,12,6,0,0,0
30,702,249,15.83,19.6976,4,4,78,78,0.132755,1.01711,3,9,4,0,0,0
31,552,197,13.893,17.3662,4,4,84,84,0.0866136,0.710782,3,8,4,0,0,0
32,426,160,12.8947,16.1391,4,4,56,56,0.051944,0.459276,3,7,3,0,0,1
33,300,111,10.6296,13.2857,4,4,44,44,0.0279218,0.271913,2,6,3,0,0,1
34,186,67,8.7563,10.9244,4,4,30,30,0.0119972,0.13775,2,5,2,0,0,1
35,108,40,7.39706,9.10294,4,4,21,21,0.0042224,0.0581622,2,3,2,0,0,1
36,56,21,7.68571,9.57143,4,4,13,14,0.0024907,0.0356475,3,4,2,0,0,1
37,36,16,5.95,7.45,4,4,10,10,0.0009377,0.015717,1,3,1,0,0,1
38,10,4,4.66667,5.83333,4,4,8,10,0.0001384,0.0031922,1,2,1,0,0,1
